Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 
1754254800.0 1.0 156 170 320 NA NA NA NA 249 252 486 NA NA NA NA 927 254 751 NA NA NA NA 803 288 875 NA NA NA NA 
1754254800.0 1002.5 NA 228 137 0 0 NA NA NA 387 214 0 0 NA NA NA 522 236 202 96 NA NA NA 785 296 317 118 NA NA 
1754254800.0 1003.0 NA 405 0 NA NA NA NA NA 668 0 NA NA NA NA NA 2162 234 NA NA NA NA NA 1360 309 NA NA NA NA 
1754254800.0 1005.0 NA 208 167 0 0 NA NA NA 408 268 0 0 NA NA NA 419 216 68 88 NA NA NA 499 272 83 167 NA NA 
1754254800.0 101.0 184 NA NA NA NA NA NA 320 NA NA NA NA NA NA 540 NA NA NA NA NA NA 480 NA NA NA NA NA NA 
1754254800.0 1010.0 NA 99 116 0 NA NA NA NA 185 185 0 NA NA NA NA 145 184 116 NA NA NA NA 284 259 136 NA NA NA 
1754254800.0 102.0 180 NA NA NA NA NA NA 299 NA NA NA NA NA NA 509 NA NA NA NA NA NA 471 NA NA NA NA NA NA 
1754254800.0 1020.0 NA 94 92 0 102 NA NA NA 195 161 0 192 NA NA NA 197 144 51 184 NA NA NA 365 182 98 231 NA NA 
1754254800.0 10224.15 NA 531 781 0 256 NA NA NA 729 1165 0 381 NA NA NA 2151 2729 397 739 NA NA NA 944 1784 436 742 NA NA 
1754254800.0 1040.1 NA 163 93 0 NA NA NA NA 289 154 0 NA NA NA NA 432 147 79 NA NA NA NA 600 183 101 NA NA NA 
1754254800.0 1041.0 NA 163 100 0 NA NA NA NA 288 168 0 NA NA NA NA 361 152 55 NA NA NA NA 442 202 80 NA NA NA 
1754254800.0 1042.0 NA 163 96 0 NA NA NA NA 288 162 0 NA NA NA NA 500 154 54 NA NA NA NA 651 229 79 NA NA NA 
1754254800.0 1046.0 NA 104 88 0 NA NA NA NA 200 165 0 NA NA NA NA 233 153 51 NA NA NA NA 297 234 79 NA NA NA 
1754254800.0 1047.0 NA 111 114 0 NA NA NA NA 200 183 0 NA NA NA NA 232 187 59 NA NA NA NA 329 250 85 NA NA NA 
1754254800.0 1048.0 NA 107 106 0 NA NA NA NA 200 174 0 NA NA NA NA 226 180 50 NA NA NA NA 343 216 66 NA NA NA 
1754254800.0 1049.0 NA 115 0 NA NA NA NA NA 206 0 NA NA NA NA NA 952 121 NA NA NA NA NA 1318 144 NA NA NA NA 
1754254800.0 105.0 142 173 125 NA NA NA NA 249 261 198 NA NA NA NA 934 263 214 NA NA NA NA 638 331 261 NA NA NA NA 
1754254800.0 1052.0 NA 220 157 0 NA NA NA NA 400 263 0 NA NA NA NA 398 224 55 NA NA NA NA 468 319 97 NA NA NA 
1754254800.0 1052.1 NA 141 0 NA NA NA NA NA 276 0 NA NA NA NA NA 222 52 NA NA NA NA NA 323 67 NA NA NA NA 
1754254800.0 11024.15 NA 596 891 0 262 NA NA NA 802 1181 0 386 NA NA NA 2865 3321 399 750 NA NA NA 1167 1889 448 724 NA NA 
1754254800.0 11025.0 NA 584 861 0 235 NA NA NA 847 1329 0 348 NA NA NA 2984 3117 391 538 NA NA NA 1291 1834 438 621 NA NA 
1754254800.0 111.0 136 177 398 NA NA NA NA 211 244 549 NA NA NA NA 462 183 1083 NA NA NA NA 382 195 1026 NA NA NA NA 
1754254800.0 112.0 155 186 405 NA NA NA NA 252 265 597 NA NA NA NA 857 243 1147 NA NA NA NA 472 215 1067 NA NA NA NA 
1754254800.0 119.0 153 184 406 NA NA NA NA 247 257 581 NA NA NA NA 760 245 1156 NA NA NA NA 474 218 1064 NA NA NA NA 
1754254800.0 123.1 363 NA NA NA NA NA NA 527 NA NA NA NA NA NA 725 NA NA NA NA NA NA 767 NA NA NA NA NA NA 
1754254800.0 123.2 373 NA NA NA NA NA NA 538 NA NA NA NA NA NA 768 NA NA NA NA NA NA 748 NA NA NA NA NA NA 
1754254800.0 123.3 326 NA NA NA NA NA NA 438 NA NA NA NA NA NA 610 NA NA NA NA NA NA 704 NA NA NA NA NA NA 
1754254800.0 124.1 389 NA NA NA NA NA NA 502 NA NA NA NA NA NA 619 NA NA NA NA NA NA 761 NA NA NA NA NA NA 
1754254800.0 124.2 385 NA NA NA NA NA NA 538 NA NA NA NA NA NA 689 NA NA NA NA NA NA 872 NA NA NA NA NA NA 
1754254800.0 124.4 361 NA NA NA NA NA NA 515 NA NA NA NA NA NA 642 NA NA NA NA NA NA 664 NA NA NA NA NA NA 
1754254800.0 124.5 376 NA NA NA NA NA NA 516 NA NA NA NA NA NA 651 NA NA NA NA NA NA 782 NA NA NA NA NA NA 
1754254800.0 124.6 325 NA NA NA NA NA NA 434 NA NA NA NA NA NA 611 NA NA NA NA NA NA 688 NA NA NA NA NA NA 
1754254800.0 126.0 127 182 404 NA NA NA NA 202 261 589 NA NA NA NA 567 234 1138 NA NA NA NA 396 207 1071 NA NA NA NA 
1754254800.0 128.0 122 182 398 NA NA NA NA 182 260 573 NA NA NA NA 341 235 1100 NA NA NA NA 331 212 1057 NA NA NA NA 
1754254800.0 129.0 122 182 397 NA NA NA NA 191 268 559 NA NA NA NA 343 234 1097 NA NA NA NA 328 213 1034 NA NA NA NA 
1754254800.0 130.0 125 181 400 NA NA NA NA 192 261 567 NA NA NA NA 362 235 1112 NA NA NA NA 335 213 1041 NA NA NA NA 
1754254800.0 1307.0 NA 217 282 109 0 NA NA NA 372 427 173 0 NA NA NA 266 518 181 163 NA NA NA 387 641 232 180 NA NA 
1754254800.0 1308.0 NA 236 275 109 0 NA NA NA 356 425 173 0 NA NA NA 254 409 180 165 NA NA NA 288 476 229 186 NA NA 
1754254800.0 131.0 125 181 404 NA NA NA NA 190 262 572 NA NA NA NA 504 235 1124 NA NA NA NA 381 211 1056 NA NA NA NA 
1754254800.0 1317.0 NA 247 451 0 223 NA NA NA 367 666 0 343 NA NA NA 258 1174 278 432 NA NA NA 269 1181 332 524 NA NA 
1754254800.0 1318.0 NA 245 451 0 221 NA NA NA 364 646 0 334 NA NA NA 260 1173 269 425 NA NA NA 294 1248 320 507 NA NA 
1754254800.0 1320.0 NA 248 442 0 223 NA NA NA 377 647 0 344 NA NA NA 257 1213 272 426 NA NA NA 269 1228 305 505 NA NA 
1754254800.0 1321.0 NA 250 459 0 223 NA NA NA 377 663 0 337 NA NA NA 259 1216 278 428 NA NA NA 247 1197 323 504 NA NA 
1754254800.0 1322.0 NA 249 453 0 223 NA NA NA 377 639 0 347 NA NA NA 277 1233 277 429 NA NA NA 382 1165 366 507 NA NA 
1754254800.0 1325.1 NA 245 257 0 NA NA NA NA 377 412 0 NA NA NA NA 310 573 312 NA NA NA NA 385 616 425 NA NA NA 
1754254800.0 1325.3 NA 253 252 0 NA NA NA NA 382 396 0 NA NA NA NA 294 555 288 NA NA NA NA 369 653 351 NA NA NA 
1754254800.0 1329.0 NA 253 468 0 224 NA NA NA 367 658 0 351 NA NA NA 265 1197 294 431 NA NA NA 229 1123 336 510 NA NA 
1754254800.0 1330.0 NA 255 505 0 224 NA NA NA 377 716 0 333 NA NA NA 273 1301 307 427 NA NA NA 263 1215 363 496 NA NA 
1754254800.0 1331.0 NA 253 456 0 222 NA NA NA 378 646 0 341 NA NA NA 273 1228 296 434 NA NA NA 261 1195 364 503 NA NA 
1754254800.0 135.13 410 0 NA NA NA NA NA 609 0 NA NA NA NA NA 707 268 NA NA NA NA NA 666 378 NA NA NA NA NA 
1754254800.0 136.733 NA 277 132 0 NA NA NA NA 470 214 0 NA NA NA NA 706 253 160 NA NA NA NA 604 419 181 NA NA NA 
1754254800.0 136.7801 NA 245 0 NA NA NA NA NA 397 0 NA NA NA NA NA 620 141 NA NA NA NA NA 617 163 NA NA NA NA 
