Timestamp WorkflowId PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobTime2 TotalJobTime3 TotalJobTime4 
1752008400.0 12834.412 287 131 0 462 243 0 359 209 91 587 1154 622 
1752008400.0 12834.422 288 122 0 458 223 0 363 228 88 595 1163 609 
1752008400.0 12834.423 289 128 0 437 233 0 401 231 85 623 1156 599 
1752008400.0 141.044407 184 0 NA 304 0 NA 329 0 NA 585 0 NA 
1752008400.0 141.044408 182 90 NA 303 171 NA 361 75 NA 627 274 NA 
1752008400.0 141.044412 183 124 0 297 235 0 378 282 91 647 1305 645 
1752008400.0 141.044413 183 0 NA 292 0 NA 366 0 NA 653 0 NA 
1752008400.0 141.044414 183 92 NA 301 164 NA 334 78 NA 593 277 NA 
1752008400.0 141.044422 186 130 0 299 241 0 339 329 87 603 1368 604 
1752008400.0 141.044423 186 0 NA 303 0 NA 361 0 NA 636 0 NA 
1752008400.0 141.044424 183 91 NA 303 163 NA 368 73 NA 631 269 NA 
1752008400.0 141.044483 0 NA NA 0 NA NA 0 NA NA 0 NA NA 
1752008400.0 16834.404 374 114 NA 626 199 NA 673 150 NA 1419 903 NA 
1752008400.0 16834.408 406 118 NA 622 191 NA 653 150 NA 1342 909 NA 
1752008400.0 16834.424 375 140 NA 667 238 NA 677 204 NA 1434 1057 NA 
1752008400.0 16850.404 398 114 NA 605 193 NA 650 142 NA 1365 814 NA 
1752008400.0 16850.408 400 113 NA 630 199 NA 629 146 NA 1357 871 NA 
