Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 
1766656800.0 141.044406 NA 195 203 0 NA 287 751 0 NA 250 470 52 NA 138 226 64 
1766656800.0 141.044407 NA 197 212 0 NA 298 771 0 NA 252 524 62 NA 136 246 80 
1766656800.0 141.044408 NA 198 161 NA NA 297 691 NA NA 246 85 NA NA 132 92 NA 
1766656800.0 141.044412 NA 196 182 0 NA 296 712 0 NA 251 181 57 NA 136 163 70 
1766656800.0 141.044413 NA 196 184 0 NA 292 716 0 NA 248 217 63 NA 134 164 77 
1766656800.0 141.044414 NA 195 113 NA NA 294 605 NA NA 251 60 NA NA 134 76 NA 
1766656800.0 141.044422 NA 196 186 0 NA 297 702 0 NA 244 203 54 NA 132 152 68 
1766656800.0 141.044423 NA 196 188 0 NA 295 708 0 NA 252 205 60 NA 137 161 75 
1766656800.0 141.044424 NA 196 113 NA NA 293 605 NA NA 251 61 NA NA 137 77 NA 
1766656800.0 141.044483 NA 278 0 NA NA 869 0 NA NA 493 86 NA NA 250 107 NA 
1766656800.0 160.03502 117 221 100 488 166 337 154 1096 742 136 76 507 508 134 110 480 
1766656800.0 17034.402 NA 843 298 0 NA 1676 860 0 NA 2100 341 92 NA 951 281 105 
1766656800.0 17034.403 NA 851 311 0 NA 1664 883 0 NA 2012 352 104 NA 908 285 123 
1766656800.0 17034.406 NA 850 322 0 NA 1685 903 0 NA 1986 382 103 NA 920 283 117 
1766656800.0 17034.412 NA 843 491 0 NA 1685 1133 0 NA 2026 587 58 NA 954 424 72 
1766656800.0 17034.422 NA 857 502 0 NA 1689 1113 0 NA 2004 517 52 NA 923 404 64 
1766656800.0 17034.423 NA 853 498 0 NA 1644 1137 0 NA 2014 539 54 NA 910 377 66 
1766656800.0 18434.402 NA 522 256 0 NA 1191 816 0 NA 526 243 84 NA 344 228 99 
1766656800.0 18434.403 NA 515 267 0 NA 1167 832 0 NA 528 252 92 NA 349 235 111 
1766656800.0 18434.404 NA 520 189 NA NA 1172 718 NA NA 525 120 NA NA 349 133 NA 
1766656800.0 18434.406 NA 520 254 0 NA 1210 820 0 NA 546 249 90 NA 355 239 107 
1766656800.0 18434.407 NA 521 264 0 NA 1201 836 0 NA 534 253 90 NA 355 245 104 
1766656800.0 18434.408 NA 521 185 NA NA 1169 722 NA NA 524 121 NA NA 346 136 NA 
1766656800.0 18434.412 NA 520 233 0 NA 1201 775 0 NA 527 226 57 NA 351 229 70 
1766656800.0 18434.413 NA 523 233 0 NA 1168 777 0 NA 535 228 57 NA 355 225 70 
1766656800.0 18434.422 NA 522 224 0 NA 1212 753 0 NA 538 222 53 NA 358 212 68 
1766656800.0 18434.423 NA 523 228 0 NA 1194 759 0 NA 539 227 54 NA 349 221 66 
1766656800.0 18434.424 NA 524 192 NA NA 1193 695 NA NA 519 150 NA NA 339 154 NA 
1766656800.0 18450.402 NA 522 254 0 NA 1190 806 0 NA 515 234 82 NA 349 225 95 
1766656800.0 18450.403 NA 521 262 0 NA 1184 818 0 NA 515 237 89 NA 349 226 109 
1766656800.0 18450.404 NA 520 185 NA NA 1177 712 NA NA 511 118 NA NA 347 138 NA 
1766656800.0 18450.406 NA 522 252 0 NA 1187 813 0 NA 514 230 83 NA 343 221 97 
1766656800.0 18450.407 NA 521 262 0 NA 1188 833 0 NA 509 238 87 NA 339 232 101 
1766656800.0 18450.408 NA 521 187 NA NA 1185 715 NA NA 507 114 NA NA 337 129 NA 
1766656800.0 18461.402 NA 489 243 0 NA 1152 780 0 NA 481 218 68 NA 340 223 80 
1766656800.0 18634.402 NA 708 288 0 NA 1480 841 0 NA 1393 306 92 NA 733 264 106 
1766656800.0 18634.403 NA 710 292 0 NA 1440 856 0 NA 1368 303 99 NA 741 255 112 
1766656800.0 18634.404 NA 700 188 NA NA 1475 718 NA NA 1343 121 NA NA 680 134 NA 
1766656800.0 18634.406 NA 704 294 0 NA 1447 849 0 NA 1362 314 101 NA 758 261 115 
1766656800.0 18634.407 NA 697 299 0 NA 1465 878 0 NA 1337 318 101 NA 711 268 115 
1766656800.0 18634.408 NA 694 186 NA NA 1428 719 NA NA 1333 120 NA NA 700 140 NA 
1766656800.0 18634.412 NA 706 380 0 NA 1440 967 0 NA 1366 428 60 NA 713 355 75 
1766656800.0 18634.413 NA 707 394 0 NA 1427 975 0 NA 1385 433 58 NA 705 358 71 
1766656800.0 18634.422 NA 701 388 0 NA 1463 967 0 NA 1374 391 52 NA 718 327 64 
1766656800.0 18634.423 NA 709 374 0 NA 1458 960 0 NA 1364 404 53 NA 739 352 66 
1766656800.0 18634.424 NA 703 196 NA NA 1417 704 NA NA 1339 153 NA NA 723 158 NA 
1766656800.0 18650.402 NA 696 276 0 NA 1439 827 0 NA 1309 284 90 NA 705 244 103 
1766656800.0 18650.403 NA 712 295 0 NA 1442 882 0 NA 1330 295 98 NA 705 252 112 
1766656800.0 18650.404 NA 696 188 NA NA 1417 720 NA NA 1315 116 NA NA 705 129 NA 
1766656800.0 18650.406 NA 695 285 0 NA 1442 840 0 NA 1307 297 98 NA 713 244 112 
1766656800.0 18650.407 NA 698 298 0 NA 1436 863 0 NA 1313 306 100 NA 717 258 115 
1766656800.0 18650.408 NA 697 189 NA NA 1393 719 NA NA 1303 115 NA NA 683 128 NA 
1766656800.0 18661.402 NA 691 283 0 NA 1410 853 0 NA 1294 277 90 NA 696 247 108 
1766656800.0 34434.402 NA 693 406 0 NA 2019 1113 0 NA 843 434 82 NA 494 368 100 
1766656800.0 34434.4021 NA 710 428 0 NA 2047 1205 0 NA 844 438 82 NA 494 375 99 
1766656800.0 34434.403 NA 692 417 0 NA 2023 1164 0 NA 839 439 89 NA 492 378 103 
1766656800.0 34434.404 NA 695 239 NA NA 2023 896 NA NA 843 217 NA NA 495 264 NA 
1766656800.0 34434.406 NA 694 430 0 NA 2024 1171 0 NA 838 437 84 NA 473 371 97 
1766656800.0 34434.612 NA 288 252 0 NA 402 820 0 NA 417 351 102 NA 211 222 117 
1766656800.0 34434.704 NA 688 402 0 NA 1360 1211 0 NA 834 449 98 NA 471 374 111 
1766656800.0 34434.751 NA 722 0 NA NA 2011 0 NA NA 945 76 NA NA 526 90 NA 
1766656800.0 34461.402 NA 641 357 0 NA 1916 950 0 NA 729 387 61 NA 459 357 77 
1766656800.0 34461.751 NA 631 0 NA NA 1308 0 NA NA 806 66 NA NA 478 80 NA 
1766656800.0 34634.402 NA 1534 854 0 NA 3186 1766 0 NA 5199 1432 101 NA 1794 692 115 
