Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6
1711404000.0 10003.0 NA 300 477 0 158 177 NA 471 735 0 291 328 NA 1555 1543 404 334 513 NA 776 2099 531 649 649
1711404000.0 1001.3 NA 528 236 0 NA NA NA 839 421 0 NA NA NA 7502 771 253 NA NA NA 3439 888 748 NA NA
1711404000.0 10042.0 NA 304 480 0 190 177 NA 460 721 0 364 323 NA 1562 1590 428 338 494 NA 932 2056 579 627 585
1711404000.0 101.0 180 NA NA NA NA NA 380 NA NA NA NA NA 662 NA NA NA NA NA 586 NA NA NA NA NA
1711404000.0 102.0 179 NA NA NA NA NA 346 NA NA NA NA NA 601 NA NA NA NA NA 691 NA NA NA NA NA
1711404000.0 103.0 137 173 348 NA NA NA 297 313 547 NA NA NA 595 224 1364 NA NA NA 838 384 2035 NA NA NA
1711404000.0 10424.0 NA 262 478 0 NA NA NA 415 745 0 NA NA NA 369 1665 428 NA NA NA 363 2040 531 NA NA
1711404000.0 106.0 131 0 0 NA NA NA 280 0 0 NA NA NA 506 127 1243 NA NA NA 991 269 2207 NA NA NA
1711404000.0 107.0 173 187 361 NA NA NA 350 326 569 NA NA NA 1529 335 1472 NA NA NA 1137 584 1462 NA NA NA
1711404000.0 108.0 165 188 364 NA NA NA 345 328 561 NA NA NA 1811 327 1544 NA NA NA 1206 285 1573 NA NA NA
1711404000.0 10805.0 NA 291 469 0 156 177 NA 460 714 0 291 323 NA 1493 1541 402 335 513 NA 965 2129 590 707 646
1711404000.0 10824.8 NA 301 487 0 187 181 NA 464 759 0 367 333 NA 1532 1690 434 351 546 NA 715 1699 551 644 699
