Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4
1699308000.0 103.0 122 0 0 NA 209 0 0 NA 533 125 1187 NA 1165 574 2520 NA
1699308000.0 106.0 121 0 0 NA 207 0 0 NA 537 121 1190 NA 1256 397 2558 NA
1699308000.0 110.0 133 179 348 NA 221 250 516 NA 570 287 1330 NA 775 582 1733 NA
1699308000.0 11634.1 NA 271 274 0 NA 362 405 0 NA 412 655 1221 NA 609 1730 1723
1699308000.0 120.0 137 179 335 NA 231 261 483 NA 509 283 1300 NA 723 676 1818 NA
1699308000.0 122.0 130 169 342 NA 234 241 492 NA 600 216 1278 NA 971 1031 1982 NA
1699308000.0 126.0 133 180 347 NA 214 258 491 NA 900 282 1338 NA 938 489 1783 NA
1699308000.0 127.0 128 176 340 NA 208 255 495 NA 700 291 1338 NA 825 907 1906 NA
1699308000.0 128.0 129 179 342 NA 211 250 484 NA 504 284 1305 NA 976 656 1816 NA
1699308000.0 129.0 126 180 329 NA 207 252 486 NA 505 286 1337 NA 1476 504 2315 NA
1699308000.0 136.8311 NA 259 0 NA NA 346 0 NA NA 1694 151 NA NA 1305 310 NA
1699308000.0 144.6 NA 336 NA NA NA 496 NA NA NA 2458 NA NA NA 3659 NA NA
1699308000.0 4001.0 NA 258 452 NA NA 366 600 NA NA 645 2050 NA NA 865 2020 NA
1699308000.0 4007.0 129 0 0 NA 210 0 0 NA 526 120 1168 NA 828 382 1921 NA
1699308000.0 511.0 104 0 NA NA 167 0 NA NA 6412 130 NA NA 6832 177 NA NA
1699308000.0 529.0 68 97 0 NA 113 159 0 NA 5582 177 134 NA 15067 244 293 NA
