Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 
1789855200.0 1.0 151 168 254 NA 281 253 427 NA 664 173 465 NA 492 195 524 NA 
1789855200.0 103.0 122 0 0 NA 216 0 0 NA 242 62 585 NA 252 99 734 NA 
1789855200.0 1040.1 NA 125 86 0 NA 205 147 0 NA 179 68 58 NA 436 123 97 
1789855200.0 1042.0 NA 123 91 0 NA 204 153 0 NA 217 68 38 NA 464 87 51 
1789855200.0 106.0 120 0 0 NA 214 0 0 NA 244 63 576 NA 256 106 642 NA 
1789855200.0 10805.31 NA 277 0 NA NA 385 0 NA NA 567 580 NA NA 332 6850 NA 
1789855200.0 122.0 83 159 342 NA 233 246 515 NA 271 118 685 NA 327 149 892 NA 
1789855200.0 123.1 363 NA NA NA 551 NA NA NA 440 NA NA NA 450 NA NA NA 
1789855200.0 123.2 370 NA NA NA 565 NA NA NA 475 NA NA NA 405 NA NA NA 
1789855200.0 124.1 356 NA NA NA 506 NA NA NA 393 NA NA NA 458 NA NA NA 
1789855200.0 129.0 124 168 334 NA 216 259 513 NA 230 162 669 NA 275 166 724 NA 
1789855200.0 1301.0 147 209 273 NA 259 302 469 NA 647 176 479 NA 460 168 575 NA 
1789855200.0 141.009 NA 0 0 0 NA 0 0 0 NA 318 2287 466 NA 456 2894 560 
1789855200.0 144.6 NA 364 NA NA NA 547 NA NA NA 1246 NA NA NA 1425 NA NA 
1789855200.0 2500.226 NA 193 NA NA NA 317 NA NA NA 732 NA NA NA 481 NA NA 
1789855200.0 2500.231 NA 202 NA NA NA 315 NA NA NA 528 NA NA NA 473 NA NA 
1789855200.0 2500.232 NA 213 NA NA NA 331 NA NA NA 595 NA NA NA 601 NA NA 
1789855200.0 2500.236 NA 209 NA NA NA 324 NA NA NA 545 NA NA NA 424 NA NA 
1789855200.0 250399.0 297 NA NA NA 425 NA NA NA 326 NA NA NA 338 NA NA NA 
1789855200.0 250402.181 355 500 0 NA 507 725 0 NA 463 603 123 NA 477 574 145 NA 
1789855200.0 250409.0 435 0 207 NA 642 0 369 NA 565 112 351 NA 584 145 320 NA 
1789855200.0 534.0 241 0 NA NA 329 0 NA NA 757 69 NA NA 891 90 NA NA 
1789855200.0 539.0 87 0 NA NA 170 0 NA NA 9884 74 NA NA 12271 110 NA NA 
