Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobTime1 TotalJobTime2 TotalJobTime3 
1786831200.0 138.3 NA 72 NA NA 124 NA NA 43 NA NA 241 NA 
1786831200.0 141.009 NA 0 NA NA 0 NA NA 0 NA NA 0 NA 
1786831200.0 141.013 NA 0 NA NA 0 NA NA 0 NA NA 0 NA 
1786831200.0 141.043 NA 0 NA NA 0 NA NA 0 NA NA 0 NA 
1786831200.0 141.044 NA 0 NA NA 0 NA NA 0 NA NA 0 NA 
1786831200.0 141.045 NA 0 NA NA 0 NA NA 0 NA NA 0 NA 
1786831200.0 141.048 NA 0 NA NA 0 NA NA 0 NA NA 0 NA 
1786831200.0 142.201 0 NA NA 0 NA NA 0 NA NA 0 NA NA 
1786831200.0 24834.911 0 NA NA 0 NA NA 0 NA NA 0 NA NA 
1786831200.0 2500.002 NA 0 NA NA 0 NA NA 0 NA NA 0 NA 
1786831200.0 2500.003 NA 0 NA NA 0 NA NA 0 NA NA 0 NA 
1786831200.0 29634.911 0 NA NA 0 NA NA 0 NA NA 0 NA NA 
1786831200.0 29751.85 NA 939 0 NA 1416 0 NA 2947 0 NA 1805 0 
1786831200.0 29834.114 NA 0 NA NA 0 NA NA 0 NA NA 0 NA 
1786831200.0 29834.99 NA 0 NA NA 0 NA NA 0 NA NA 0 NA 
1786831200.0 515.0 0 NA NA 0 NA NA 3881 NA NA 2456 NA NA 
1786831200.0 519.0 0 NA NA 0 NA NA 1015 NA NA 2338 NA NA 
1786831200.0 525.0 0 NA NA 0 NA NA 0 NA NA 0 NA NA 
1786831200.0 526.0 0 NA NA 0 NA NA 4573 NA NA 4029 NA NA 
1786831200.0 539.0 0 NA NA 0 NA NA 0 NA NA 0 NA NA 
