Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4
1599948000.0 10024.2 NA 217 671 0 NA 488 841 0 NA 1435 2245 1644 NA 2158 3441 2135
1599948000.0 103.0 43 0 0 NA 90 0 0 NA 872 209 1213 NA 1440 624 2261 NA
1599948000.0 108.0 94 88 443 NA 192 359 560 NA 3962 489 1580 NA 1798 890 2381 NA
1599948000.0 109.0 90 89 442 NA 188 367 547 NA 4378 511 1577 NA 2422 859 2267 NA
1599948000.0 110.0 63 82 425 NA 125 367 538 NA 807 419 1393 NA 725 728 2379 NA
1599948000.0 112.0 90 87 430 NA 190 360 534 NA 2824 494 1456 NA 1871 670 2320 NA
1599948000.0 113.0 87 85 432 NA 186 367 539 NA 2851 474 1464 NA 2020 631 2475 NA
1599948000.0 116.0 86 85 434 NA 186 359 537 NA 3535 459 1491 NA 2039 981 2210 NA
1599948000.0 117.0 85 88 433 NA 190 367 534 NA 3531 496 1530 NA 1657 872 2465 NA
1599948000.0 118.0 89 88 437 NA 187 367 554 NA 3479 489 1556 NA 2118 1195 2487 NA
1599948000.0 119.0 85 85 431 NA 181 360 530 NA 2679 466 1464 NA 1502 671 2409 NA
1599948000.0 120.0 58 81 421 NA 137 367 532 NA 769 424 1386 NA 604 430 2639 NA
1599948000.0 125.0 88 84 433 NA 187 367 540 NA 2902 481 1439 NA 2230 938 2143 NA
1599948000.0 127.0 59 81 423 NA 132 359 541 NA 1256 419 1400 NA 1015 642 2201 NA
1599948000.0 128.0 57 80 418 NA 114 366 534 NA 453 445 1398 NA 1360 802 2766 NA
1599948000.0 129.0 58 79 421 NA 129 359 529 NA 1112 420 1374 NA 1360 963 2370 NA
1599948000.0 130.0 61 81 422 NA 132 359 539 NA 547 415 1383 NA 1914 1226 2252 NA
1599948000.0 1303.0 84 104 226 NA 156 376 362 NA 6410 537 1323 NA 3153 657 1675 NA
1599948000.0 131.0 62 80 429 NA 141 367 553 NA 1286 420 1408 NA 927 517 2207 NA
1599948000.0 1325.6 NA 164 NA NA NA 239 NA NA NA 2340 NA NA NA 4304 NA NA
1599948000.0 1325.7 NA 165 0 NA NA 236 0 NA NA 2283 129 NA NA 4020 698 NA
1599948000.0 133.0 88 89 440 NA 186 360 548 NA 4909 519 1637 NA 2581 629 2257 NA
1599948000.0 136.7721 NA 192 0 NA NA 284 0 NA NA 4539 120 NA NA 5378 285 NA
1599948000.0 144.6 NA 407 NA NA NA 491 NA NA NA 2295 NA NA NA 3000 NA NA
1599948000.0 250200.117 68 382 261 NA 128 563 424 NA 3220 2482 1716 NA 1708 3354 1859 NA
1599948000.0 4.28 NA 68 408 0 NA 112 503 0 NA 275 2358 1714 NA 1143 3486 2142
1599948000.0 4000.0 NA 113 466 NA NA 363 580 NA NA 2432 3811 NA NA 2224 3173 NA
1599948000.0 4001.0 NA 158 524 NA NA 374 643 NA NA 862 2221 NA NA 952 2523 NA
1599948000.0 4002.0 NA 111 453 NA NA 363 560 NA NA 1966 2437 NA NA 2017 2872 NA
1599948000.0 4006.0 62 147 503 NA 140 372 635 NA 1336 803 1927 NA 1413 1012 2982 NA
1599948000.0 4007.0 56 97 436 NA 118 379 548 NA 1326 384 1466 NA 1474 734 2808 NA
1599948000.0 4008.0 44 0 0 NA 90 0 0 NA 719 205 1210 NA 1085 427 2000 NA
1599948000.0 509.0 35 0 NA NA 77 0 NA NA 151 123 NA NA 396 777 NA NA
1599948000.0 514.0 16 37 0 NA 56 85 0 NA 465 175 109 NA 1503 741 222 NA
1599948000.0 554.0 16 39 0 NA 56 87 0 NA 2343 175 120 NA 4376 355 887 NA
