Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1557007200.0 10002.0 NA 190 663 84 0 NA 477 801 135 0 NA 1730 2611 443 1995 NA 3404 3394 717 2214
1557007200.0 10023.0 NA 219 657 85 0 NA 478 816 134 0 NA 2066 3566 736 2150 NA 3748 7686 2041 2276
1557007200.0 10024.0 NA 215 675 96 0 NA 478 840 147 0 NA 1902 2945 511 2085 NA 1988 6670 1416 2305
1557007200.0 1003.0 NA 316 0 NA NA NA 428 0 NA NA NA 4715 879 NA NA NA 3239 1616 NA NA
1557007200.0 10042.0 NA 199 665 96 0 NA 486 833 146 0 NA 1876 2809 478 2010 NA 3738 5390 857 2207
1557007200.0 101.0 79 NA NA NA NA 150 NA NA NA NA 1013 NA NA NA NA 1908 NA NA NA NA
1557007200.0 1010.0 NA 27 70 0 NA NA 73 121 0 NA NA 169 310 191 NA NA 708 743 348 NA
1557007200.0 102.0 81 NA NA NA NA 150 NA NA NA NA 805 NA NA NA NA 1053 NA NA NA NA
1557007200.0 1020.0 NA 41 NA NA NA NA 114 NA NA NA NA 232 NA NA NA NA 687 NA NA NA
1557007200.0 103.0 51 0 0 NA NA 91 0 0 NA NA 1179 278 1362 NA NA 1996 480 1933 NA NA
1557007200.0 1030.0 NA 177 37 0 NA NA 329 86 0 NA NA 9340 266 83 NA NA 4982 534 213 NA
1557007200.0 105.0 93 85 29 NA NA 186 368 66 NA NA 1576 554 118 NA NA 1973 654 446 NA NA
1557007200.0 107.0 93 91 438 NA NA 188 360 541 NA NA 8832 744 2269 NA NA 6326 1142 2806 NA NA
1557007200.0 109.0 101 92 441 NA NA 191 368 544 NA NA 10067 818 2505 NA NA 6563 1317 2644 NA NA
1557007200.0 110.0 59 80 428 NA NA 126 367 533 NA NA 1118 596 1906 NA NA 1872 1596 3335 NA NA
1557007200.0 112.0 101 87 435 NA NA 192 368 542 NA NA 7449 1117 2305 NA NA 4437 1544 2577 NA NA
1557007200.0 114.0 92 90 438 NA NA 187 360 540 NA NA 8415 766 2748 NA NA 5394 1097 4180 NA NA
1557007200.0 11623.0 63 191 668 90 0 111 480 833 135 0 1619 1894 2862 474 2107 1047 3073 3891 850 2441
1557007200.0 120.0 59 79 422 NA NA 138 367 541 NA NA 2092 544 1819 NA NA 3870 995 2714 NA NA
1557007200.0 123.1 318 NA NA NA NA 506 NA NA NA NA 1300 NA NA NA NA 2063 NA NA NA NA
1557007200.0 124.1 303 NA NA NA NA 505 NA NA NA NA 1148 NA NA NA NA 2001 NA NA NA NA
1557007200.0 124.6 264 NA NA NA NA 510 NA NA NA NA 1151 NA NA NA NA 1999 NA NA NA NA
1557007200.0 126.0 69 84 433 NA NA 149 368 549 NA NA 2516 666 2247 NA NA 2213 1070 2642 NA NA
1557007200.0 128.0 57 81 424 NA NA 115 368 539 NA NA 978 558 1997 NA NA 931 1388 2208 NA NA
1557007200.0 13.0 NA 89 439 0 NA NA 367 563 0 NA NA 560 2368 575 NA NA 1194 2728 1197 NA
1557007200.0 130.0 60 80 421 NA NA 133 360 542 NA NA 1928 591 1895 NA NA 2888 1432 2369 NA NA
1557007200.0 1301.0 83 96 213 NA NA 152 377 347 NA NA 1764 700 1387 NA NA 1553 1898 2308 NA NA
1557007200.0 1302.0 103 106 244 NA NA 167 378 335 NA NA 7578 1737 2040 NA NA 4875 2132 2494 NA NA
1557007200.0 1303.0 84 105 233 NA NA 157 377 346 NA NA 8150 677 1830 NA NA 5701 1547 1859 NA NA
1557007200.0 1307.0 NA 94 185 50 0 NA 384 263 87 0 NA 549 620 221 224 NA 1167 1638 589 486
1557007200.0 1311.0 NA 104 485 0 58 NA 385 598 0 106 NA 858 2080 971 421 NA 1251 5209 1383 1126
1557007200.0 1312.0 NA 103 561 0 NA NA 384 671 0 NA NA 670 2210 741 NA NA 1173 3208 1089 NA
1557007200.0 1325.8 NA 163 0 NA NA NA 240 0 NA NA NA 2995 175 NA NA NA 5545 593 NA NA
1557007200.0 1327.0 NA 102 559 0 NA NA 384 672 0 NA NA 670 2115 731 NA NA 3124 3756 919 NA
1557007200.0 1338.0 NA 105 565 0 NA NA 384 677 0 NA NA 710 2152 736 NA NA 1402 3073 1059 NA
1557007200.0 135.1 332 0 140 NA NA 519 0 215 NA NA 1298 246 735 NA NA 2184 470 1381 NA NA
1557007200.0 135.6 334 0 136 NA NA 512 0 213 NA NA 1332 335 784 NA NA 2839 785 1621 NA NA
1557007200.0 135.8 143 NA NA NA NA 234 NA NA NA NA 487 NA NA NA NA 707 NA NA NA NA
1557007200.0 1352.0 NA 104 560 0 NA NA 384 675 0 NA NA 623 2128 746 NA NA 1210 4062 1193 NA
1557007200.0 136.733 NA 197 72 0 NA NA 284 118 0 NA NA 952 334 232 NA NA 1395 550 401 NA
1557007200.0 136.74 NA 75 578 0 NA NA 140 749 0 NA NA 1119 20094 1048 NA NA 1363 8396 1216 NA
1557007200.0 136.757 NA 79 545 0 NA NA 144 666 0 NA NA 1318 19741 1154 NA NA 1534 15319 1365 NA
1557007200.0 136.7611 NA 203 0 NA NA NA 359 0 NA NA NA 7562 237 NA NA NA 10760 839 NA NA
1557007200.0 136.768 NA 75 549 0 NA NA 140 696 0 NA NA 1398 27113 1213 NA NA 1538 17696 1479 NA
1557007200.0 136.7722 NA 167 0 NA NA NA 257 0 NA NA NA 1597 151 NA NA NA 1579 285 NA NA
1557007200.0 136.774 NA 78 546 0 NA NA 141 662 0 NA NA 1227 20017 1088 NA NA 1534 15964 1169 NA
1557007200.0 136.776 NA 77 539 0 NA NA 135 644 0 NA NA 1186 17551 1127 NA NA 1532 14726 1338 NA
1557007200.0 136.7802 NA 130 0 NA NA NA 190 0 NA NA NA 500 233 NA NA NA 807 292 NA NA
1557007200.0 1361.0 90 103 559 0 NA 158 370 686 0 NA 6556 782 2593 814 NA 7344 1276 3264 882 NA
