Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 
1790370000.0 38634.402 208 1713 952 0 264 6316 1843 0 1973 6831 1806 132 1324 3403 1147 313 
1790370000.0 38634.4021 208 1905 980 0 268 6471 2069 0 1966 6874 1747 130 1324 3552 1182 303 
1790370000.0 38634.403 206 1669 993 0 263 6302 1897 0 1977 6243 1868 142 1325 3333 1164 321 
1790370000.0 38634.404 207 1970 269 NA 267 6510 987 NA 1992 7258 259 NA 942 3340 540 NA 
1790370000.0 38634.422 209 1827 1564 NA 266 3401 2398 NA 1990 7374 1208 NA 901 3188 1080 NA 
1790370000.0 38634.423 208 1729 1596 NA 262 3328 2435 NA 1962 7201 1203 NA 1324 4320 1103 NA 
1790370000.0 38634.424 208 1676 845 NA 263 3347 1652 NA 1968 6840 1444 NA 879 3215 962 NA 
1790370000.0 38634.712 208 1885 1003 0 265 3317 2060 0 2012 7462 2544 164 902 3366 1313 347 
1790370000.0 38634.713 206 1804 1081 0 266 3332 2087 0 2038 6827 3157 173 906 3250 1403 361 
1790370000.0 38634.7503 208 2187 0 NA 263 6726 0 NA 1944 9090 126 NA 872 3935 311 NA 
1790370000.0 38634.751 206 1957 0 NA 264 6322 0 NA 2024 8175 125 NA 914 3460 303 NA 
