Timestamp WorkflowId PeakValueRss2 PeakValueRss3 PeakValueVsize2 PeakValueVsize3 TotalJobCPU2 TotalJobCPU3 TotalJobTime2 TotalJobTime3 
1761339600.0 10804.31 306 0 440 0 991 948 593 1485 
1761339600.0 10805.31 306 0 435 0 992 975 587 1609 
1761339600.0 2500.1504 140 NA 297 NA 16919 NA 11731 NA 
1761339600.0 2500.2208 366 NA 592 NA 52732 NA 18488 NA 
1761339600.0 2500.2304 341 NA 540 NA 16422 NA 5666 NA 
1761339600.0 2500.2309 335 NA 597 NA 41340 NA 12968 NA 
1761339600.0 2500.231 93 NA 205 NA 4490 NA 2638 NA 
1761339600.0 2500.3204 284 NA 558 NA 18636 NA 6318 NA 
1761339600.0 2500.3205 325 NA 582 NA 19515 NA 6700 NA 
1761339600.0 2500.3208 375 NA 590 NA 15752 NA 5204 NA 
1761339600.0 2500.3304 329 NA 487 NA 14413 NA 4703 NA 
1761339600.0 2500.3305 328 NA 525 NA 16876 NA 5745 NA 
