Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobTime1 TotalJobTime2 TotalJobTime3 
1788469200.0 106.0 110 0 0 169 0 0 228 65 517 302 348 1136 
1788469200.0 10804.31 115 295 502 169 403 740 228 184 722 543 641 2300 
1788469200.0 111.0 133 187 374 216 281 528 377 130 624 388 458 1269 
1788469200.0 113.0 141 190 378 239 281 525 701 164 647 494 439 1178 
1788469200.0 116.0 152 195 390 228 278 543 682 163 656 424 391 1246 
1788469200.0 119.0 141 189 385 238 274 534 577 163 652 462 466 1284 
1788469200.0 126.0 129 190 373 184 278 519 355 153 621 386 439 1251 
1788469200.0 127.0 117 185 370 172 275 526 286 154 623 349 440 1278 
1788469200.0 128.0 118 189 372 170 271 539 209 159 609 334 450 1282 
1788469200.0 131.0 117 185 379 171 279 517 318 155 625 318 436 1228 
1788469200.0 132.0 139 195 391 237 280 547 733 172 686 476 457 1245 
1788469200.0 144.6 NA 397 NA NA 544 NA NA 1294 NA NA 1841 NA 
1788469200.0 2500.1502 NA 149 NA NA 262 NA NA 7090 NA NA 8913 NA 
1788469200.0 2500.1504 NA 149 NA NA 264 NA NA 9326 NA NA 10584 NA 
1788469200.0 2500.231 NA 88 NA NA 150 NA NA 3042 NA NA 2074 NA 
1788469200.0 2500.3312 NA 96 NA NA 153 NA NA 5030 NA NA 4087 NA 
1788469200.0 2500.4301 NA 89 NA NA 138 NA NA 5823 NA NA 6548 NA 
1788469200.0 3000.0007 NA 775 NA NA 1058 NA NA 1035 NA NA 1304 NA 
1788469200.0 4002.0 142 188 382 232 279 536 585 162 646 397 430 1298 
1788469200.0 4003.0 143 194 389 226 283 548 417 138 646 385 440 1234 
1788469200.0 77.0 156 NA NA 370 NA NA 133 NA NA 229 NA NA 
