Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8 
1784754000.0 1.0 246 373 505 NA NA NA NA NA 2097380 2097390 2097490 NA NA NA NA NA 1761 499 962 NA NA NA NA NA 1056 285 833 NA NA NA NA NA 
1784754000.0 10.0 246 358 672 0 NA NA NA NA 2097380 2097400 2097600 0 NA NA NA NA 2912 651 2447 565 NA NA NA NA 1565 532 2417 859 NA NA NA NA 
1784754000.0 1000.0 NA 659 315 0 225 NA NA NA NA 2097570 2097430 0 2097350 NA NA NA NA 5052 561 334 267 NA NA NA NA 3499 569 395 269 NA NA NA 
1784754000.0 10001.0 258 493 827 0 286 346 NA NA 2097320 2097430 2097640 0 2097370 2097440 NA NA 822 581 1854 570 401 435 NA NA 908 464 1811 811 482 639 NA NA 
1784754000.0 10002.0 212 503 830 0 286 352 NA NA 2097320 2097430 2097650 0 2097370 2097440 NA NA 1200 888 3052 746 435 472 NA NA 1008 811 3494 884 580 582 NA NA 
1784754000.0 10003.0 260 526 844 0 290 361 NA NA 2097340 2097440 2097650 0 2097370 2097430 NA NA 4949 595 1943 559 392 418 NA NA 2009 393 1591 582 413 431 NA NA 
1784754000.0 10004.0 278 514 839 0 286 339 NA NA 2097310 2097430 2097640 0 2097370 2097430 NA NA 816 584 1831 557 398 429 NA NA 922 528 1806 616 543 617 NA NA 
1784754000.0 10005.0 282 508 831 0 287 347 NA NA 2097320 2097430 2097640 0 2097370 2097440 NA NA 1200 1021 2917 743 426 486 NA NA 1040 733 3374 1039 570 716 NA NA 
1784754000.0 10006.0 265 517 818 0 277 335 NA NA 2097310 2097430 2097640 0 2097370 2097430 NA NA 1077 840 2974 723 433 473 NA NA 1049 670 3793 929 535 687 NA NA 
1784754000.0 10007.0 270 503 818 0 329 349 NA NA 2097310 2097430 2097640 0 2097430 2097440 NA NA 1024 960 3060 713 446 469 NA NA 995 662 3223 862 641 572 NA NA 
