Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobTime1 TotalJobTime2 TotalJobTime3 
1722722400.0 10805.31 NA 273 0 NA 462 0 NA 1041 892 NA 449 994 
1722722400.0 25210.0 0 NA NA 0 NA NA 719 NA NA 382 NA NA 
1722722400.0 25211.0 0 NA NA 0 NA NA 363 NA NA 373 NA NA 
1722722400.0 25211.17 0 NA NA 0 NA NA 369 NA NA 377 NA NA 
1722722400.0 25211.18 0 NA NA 0 NA NA 366 NA NA 378 NA NA 
1722722400.0 25212.0 0 NA NA 0 NA NA 359 NA NA 365 NA NA 
1722722400.0 25212.17 0 NA NA 0 NA NA 359 NA NA 372 NA NA 
1722722400.0 25212.18 0 NA NA 0 NA NA 371 NA NA 383 NA NA 
1722722400.0 25213.0 0 NA NA 0 NA NA 362 NA NA 381 NA NA 
1722722400.0 25213.17 0 NA NA 0 NA NA 374 NA NA 383 NA NA 
1722722400.0 25213.18 0 NA NA 0 NA NA 361 NA NA 369 NA NA 
