Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 
1785704400.0 160.03502 120 224 101 464 170 166 318 149 1194 252 660 125 75 511 148 479 125 103 486 154 
1785704400.0 18434.402 140 536 265 0 NA 189 1423 1006 0 NA 1067 586 261 83 NA 563 450 253 102 NA 
1785704400.0 18434.403 140 568 276 0 NA 190 1436 1023 0 NA 1069 575 280 91 NA 570 430 303 107 NA 
1785704400.0 18434.406 106 562 264 0 NA 190 1414 999 0 NA 1073 591 260 88 NA 581 454 253 103 NA 
1785704400.0 18434.407 139 565 275 0 NA 191 1419 1008 0 NA 1073 585 271 90 NA 577 448 259 105 NA 
1785704400.0 18434.422 105 569 239 0 NA 190 1428 939 0 NA 1073 577 243 54 NA 577 426 231 67 NA 
1785704400.0 18434.423 139 563 237 0 NA 190 1472 936 0 NA 1070 582 248 56 NA 560 440 237 74 NA 
1785704400.0 18450.402 137 552 263 0 NA 189 1396 1047 0 NA 669 541 256 78 NA 471 439 254 91 NA 
1785704400.0 18450.403 136 541 274 0 NA 191 1447 1011 0 NA 666 536 255 87 NA 462 434 251 109 NA 
1785704400.0 18450.404 136 541 148 NA NA 189 1376 809 NA NA 664 532 102 NA NA 450 434 117 NA NA 
1785704400.0 18450.406 138 545 261 0 NA 190 1398 993 0 NA 669 532 252 83 NA 468 422 250 102 NA 
1785704400.0 18450.407 138 500 275 0 NA 190 1439 1016 0 NA 666 536 257 83 NA 461 434 249 96 NA 
1785704400.0 18450.408 137 545 148 NA NA 187 1391 805 NA NA 662 519 101 NA NA 456 403 122 NA NA 
1785704400.0 18461.402 121 520 249 0 NA 167 1342 946 0 NA 377 529 243 68 NA 349 431 249 82 NA 
1785704400.0 34434.712 NA 664 360 0 NA NA 1775 1028 0 NA NA 874 460 101 NA NA 491 389 118 NA 
1785704400.0 34461.402 NA 670 330 0 NA NA 10739 1024 0 NA NA 759 381 62 NA NA 452 341 78 NA 
1785704400.0 34461.751 NA 679 0 NA NA NA 1624 0 NA NA NA 844 76 NA NA NA 484 92 NA NA 
1785704400.0 34634.404 NA 1644 178 NA NA NA 12171 1001 NA NA NA 5019 217 NA NA NA 1838 261 NA NA 
1785704400.0 34634.7503 NA 1836 0 NA NA NA 12544 0 NA NA NA 6634 99 NA NA NA 2301 123 NA NA 
1785704400.0 34634.751 NA 1593 0 NA NA NA 12175 0 NA NA NA 5690 94 NA NA NA 1970 112 NA NA 
