Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobTime1 TotalJobTime2 TotalJobTime3 
1787043600.0 110.0 124 189 386 175 279 542 229 154 590 253 194 695 
1787043600.0 120.0 117 188 375 195 275 531 211 153 614 297 191 744 
1787043600.0 128.0 116 193 382 172 275 538 205 153 620 253 197 698 
1787043600.0 131.0 120 191 384 175 273 534 318 155 641 300 181 727 
1787043600.0 140.051 NA 222 629 NA 315 855 NA 275 5772 NA 185 2336 
1787043600.0 144.6 NA 397 NA NA 562 NA NA 1308 NA NA 1312 NA 
1787043600.0 2500.1502 NA 162 NA NA 260 NA NA 7080 NA NA 7280 NA 
1787043600.0 2500.1504 NA 161 NA NA 263 NA NA 9279 NA NA 8405 NA 
1787043600.0 2500.231 NA 98 NA NA 158 NA NA 3115 NA NA 1746 NA 
1787043600.0 2500.3312 NA 99 NA NA 154 NA NA 3585 NA NA 1765 NA 
1787043600.0 2500.4301 NA 97 NA NA 135 NA NA 5838 NA NA 5507 NA 
1787043600.0 37634.0 NA 752 799 NA 1038 927 NA 995 1312 NA 641 1307 
1787043600.0 37634.702 NA 736 755 NA 1038 961 NA 901 1080 NA 756 1073 
1787043600.0 37634.9 NA 722 808 NA 1033 957 NA 877 1070 NA 678 930 
1787043600.0 538.0 98 0 NA 137 0 NA 4077 67 NA 5757 144 NA 
