Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobTime1 TotalJobTime2 TotalJobTime3
1423227600.0 1.0 89 0 NA 142 0 NA 2838 35 NA 1446 55 NA
1423227600.0 10.0 NA 0 NA NA 0 NA NA 34 NA NA 45 NA
1423227600.0 1000.0 NA 0 NA NA 0 NA NA 187 NA NA 705 NA
1423227600.0 1001.0 NA 0 NA NA 0 NA NA 139 NA NA 407 NA
1423227600.0 1002.0 NA 0 NA NA 0 NA NA 159 NA NA 1529 NA
1423227600.0 1003.0 NA 0 NA NA 0 NA NA 155 NA NA 329 NA
1423227600.0 101.0 99 NA NA 130 NA NA 682 NA NA 757 NA NA
1423227600.0 102.0 104 NA NA 141 NA NA 947 NA NA 1113 NA NA
1423227600.0 103.0 66 0 NA 97 0 NA 2161 37 NA 1624 103 NA
1423227600.0 105.0 92 0 NA 143 0 NA 2938 38 NA 1398 65 NA
1423227600.0 106.0 54 0 NA 79 0 NA 541 43 NA 688 66 NA
1423227600.0 107.0 100 0 NA 147 0 NA 5862 50 NA 2610 156 NA
1423227600.0 108.0 103 0 NA 151 0 NA 8635 37 NA 3536 55 NA
1423227600.0 109.0 103 0 NA 149 0 NA 7051 36 NA 2988 75 NA
1423227600.0 11.0 NA 0 NA NA 0 NA NA 34 NA NA 52 NA
1423227600.0 110.0 76 0 NA 110 0 NA 1578 42 NA 1093 244 NA
1423227600.0 1102.0 NA 71 NA NA 112 NA NA 66 NA NA 792 NA
1423227600.0 111.0 94 0 NA 144 0 NA 3126 35 NA 1491 70 NA
1423227600.0 112.0 104 0 NA 149 0 NA 4724 37 NA 1838 116 NA
1423227600.0 113.0 103 0 NA 148 0 NA 5002 46 NA 2042 138 NA
1423227600.0 11325.0 NA 0 NA NA 0 NA NA 172 NA NA 406 NA
1423227600.0 114.0 103 0 NA 150 0 NA 5476 44 NA 2645 119 NA
1423227600.0 115.0 105 0 NA 150 0 NA 5443 43 NA 2692 104 NA
1423227600.0 116.0 103 0 NA 149 0 NA 6883 37 NA 2932 51 NA
1423227600.0 117.0 103 0 NA 151 0 NA 7060 38 NA 2861 48 NA
1423227600.0 118.0 105 0 NA 153 0 NA 8068 38 NA 3410 44 NA
1423227600.0 119.0 105 0 NA 150 0 NA 5736 37 NA 2178 40 NA
1423227600.0 12.0 NA 0 NA NA 0 NA NA 38 NA NA 45 NA
1423227600.0 120.0 75 0 NA 113 0 NA 1529 37 NA 866 50 NA
1423227600.0 1201.0 0 NA NA 0 NA NA 52 NA NA 157 NA NA
1423227600.0 121.0 103 0 NA 147 0 NA 6182 33 NA 2061 40 NA
1423227600.0 122.0 69 0 NA 99 0 NA 1825 38 NA 1224 50 NA
1423227600.0 123.1 0 NA NA 0 NA NA 56 NA NA 82 NA NA
1423227600.0 123.2 0 NA NA 0 NA NA 53 NA NA 70 NA NA
1423227600.0 123.3 0 NA NA 0 NA NA 53 NA NA 97 NA NA
1423227600.0 124.1 0 NA NA 0 NA NA 53 NA NA 65 NA NA
1423227600.0 124.2 0 NA NA 0 NA NA 52 NA NA 82 NA NA
1423227600.0 124.4 0 NA NA 0 NA NA 56 NA NA 94 NA NA
1423227600.0 124.5 0 NA NA 0 NA NA 66 NA NA 206 NA NA
1423227600.0 124.6 0 NA NA 0 NA NA 57 NA NA 88 NA NA
1423227600.0 125.0 103 71 NA 150 103 NA 5624 74 NA 1969 97 NA
1423227600.0 126.0 76 0 NA 110 0 NA 2448 39 NA 1007 53 NA
1423227600.0 127.0 78 0 NA 119 0 NA 2434 35 NA 1004 61 NA
1423227600.0 128.0 73 69 NA 104 101 NA 1534 64 NA 751 79 NA
1423227600.0 129.0 74 70 NA 104 101 NA 1533 67 NA 730 74 NA
1423227600.0 13.0 NA 0 NA NA 0 NA NA 35 NA NA 48 NA
1423227600.0 130.0 76 69 NA 105 101 NA 1667 73 NA 772 77 NA
1423227600.0 1301.0 101 0 NA 148 0 NA 2673 109 NA 1246 119 NA
1423227600.0 1302.0 118 0 NA 164 0 NA 8372 105 NA 2951 122 NA
1423227600.0 1303.0 122 0 NA 170 0 NA 14120 106 NA 4652 118 NA
1423227600.0 1306.0 NA 0 NA NA 0 NA NA 138 NA NA 169 NA
1423227600.0 1307.0 NA 0 NA NA 0 NA NA 110 NA NA 143 NA
1423227600.0 1308.0 NA 0 NA NA 0 NA NA 115 NA NA 157 NA
1423227600.0 1309.0 NA 0 NA NA 0 NA NA 117 NA NA 237 NA
1423227600.0 131.0 82 70 NA 113 101 NA 2584 72 NA 1051 81 NA
1423227600.0 1310.0 NA 0 NA NA 0 NA NA 115 NA NA 132 NA
1423227600.0 1311.0 NA 0 NA NA 0 NA NA 122 NA NA 129 NA
1423227600.0 1312.0 NA 0 NA NA 0 NA NA 112 NA NA 158 NA
1423227600.0 1313.0 NA 0 NA NA 0 NA NA 117 NA NA 179 NA
1423227600.0 1314.0 NA 0 NA NA 0 NA NA 116 NA NA 196 NA
1423227600.0 1315.0 NA 0 NA NA 0 NA NA 108 NA NA 115 NA
1423227600.0 1316.0 NA 0 NA NA 0 NA NA 107 NA NA 114 NA
1423227600.0 1317.0 NA 0 NA NA 0 NA NA 110 NA NA 125 NA
1423227600.0 1318.0 NA 0 NA NA 0 NA NA 108 NA NA 127 NA
1423227600.0 1319.0 NA 0 NA NA 0 NA NA 119 NA NA 123 NA
1423227600.0 132.0 103 70 NA 147 102 NA 6683 64 NA 2324 65 NA
1423227600.0 1320.0 NA 0 NA NA 0 NA NA 116 NA NA 131 NA
1423227600.0 1321.0 NA 0 NA NA 0 NA NA 128 NA NA 136 NA
1423227600.0 1322.0 NA 0 NA NA 0 NA NA 111 NA NA 130 NA
1423227600.0 1324.0 NA 0 NA NA 0 NA NA 109 NA NA 127 NA
1423227600.0 1325.0 NA 0 NA NA 0 NA NA 113 NA NA 120 NA
1423227600.0 1326.0 NA 0 NA NA 0 NA NA 109 NA NA 122 NA
1423227600.0 1327.0 NA 0 NA NA 0 NA NA 112 NA NA 128 NA
1423227600.0 1328.0 NA 0 NA NA 0 NA NA 113 NA NA 133 NA
1423227600.0 1329.0 NA 0 NA NA 0 NA NA 106 NA NA 118 NA
1423227600.0 133.0 107 72 NA 154 103 NA 9405 61 NA 2924 88 NA
1423227600.0 1330.0 NA 0 NA NA 0 NA NA 115 NA NA 128 NA
1423227600.0 1331.0 NA 0 NA NA 0 NA NA 109 NA NA 120 NA
