Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 
1787346000.0 1046.0 NA 113 100 0 NA 185 154 0 NA 319 260 40 NA 493 450 102 
1787346000.0 1047.0 NA 114 110 0 NA 183 179 0 NA 321 282 48 NA 430 402 113 
1787346000.0 1048.0 NA 113 108 0 NA 184 168 0 NA 330 275 39 NA 580 427 101 
1787346000.0 1049.0 NA 133 0 NA NA 210 0 NA NA 843 89 NA NA 1107 211 NA 
1787346000.0 134.813 NA 267 133 0 NA 424 206 0 NA 798 325 137 NA 679 465 273 
1787346000.0 1360.0 0 NA NA NA 0 NA NA NA 801 NA NA NA 415 NA NA NA 
1787346000.0 1361.0 0 NA NA NA 0 NA NA NA 425 NA NA NA 441 NA NA NA 
1787346000.0 1361.17 0 NA NA NA 0 NA NA NA 427 NA NA NA 425 NA NA NA 
1787346000.0 1361.18 0 NA NA NA 0 NA NA NA 420 NA NA NA 424 NA NA NA 
1787346000.0 1361.181 0 NA NA NA 0 NA NA NA 421 NA NA NA 422 NA NA NA 
1787346000.0 1362.0 0 NA NA NA 0 NA NA NA 415 NA NA NA 395 NA NA NA 
1787346000.0 1362.17 0 NA NA NA 0 NA NA NA 419 NA NA NA 412 NA NA NA 
1787346000.0 1362.18 0 NA NA NA 0 NA NA NA 423 NA NA NA 424 NA NA NA 
1787346000.0 1363.0 0 NA NA NA 0 NA NA NA 421 NA NA NA 392 NA NA NA 
1787346000.0 1363.17 0 NA NA NA 0 NA NA NA 418 NA NA NA 420 NA NA NA 
1787346000.0 1363.18 0 NA NA NA 0 NA NA NA 415 NA NA NA 416 NA NA NA 
1787346000.0 180.1 0 NA NA NA 0 NA NA NA 789 NA NA NA 762 NA NA NA 
1787346000.0 181.1 0 NA NA NA 0 NA NA NA 781 NA NA NA 707 NA NA NA 
1787346000.0 182.1 0 NA NA NA 0 NA NA NA 782 NA NA NA 752 NA NA NA 
1787346000.0 183.1 0 NA NA NA 0 NA NA NA 795 NA NA NA 718 NA NA NA 
1787346000.0 2500.1501 NA 160 NA NA NA 258 NA NA NA 4703 NA NA NA 1522 NA NA 
1787346000.0 2500.1502 NA 145 NA NA NA 236 NA NA NA 11531 NA NA NA 7267 NA NA 
1787346000.0 2500.1503 NA 167 NA NA NA 268 NA NA NA 7039 NA NA NA 2096 NA NA 
1787346000.0 2500.1504 NA 143 NA NA NA 237 NA NA NA 16002 NA NA NA 8036 NA NA 
1787346000.0 2500.2307 NA 157 NA NA NA 255 NA NA NA 5697 NA NA NA 1756 NA NA 
1787346000.0 2500.2311 NA 78 NA NA NA 163 NA NA NA 89 NA NA NA 224 NA NA 
1787346000.0 2500.2403 NA 125 NA NA NA 192 NA NA NA 203 NA NA NA 370 NA NA 
1787346000.0 2500.3307 NA 153 NA NA NA 245 NA NA NA 4774 NA NA NA 1479 NA NA 
1787346000.0 2500.3313 NA 105 NA NA NA 161 NA NA NA 99 NA NA NA 192 NA NA 
1787346000.0 2500.4302 NA 109 NA NA NA 152 NA NA NA 86 NA NA NA 169 NA NA 
1787346000.0 2500.9101 101 119 NA NA 130 198 NA NA 141 174 NA NA 206 311 NA NA 
1787346000.0 2500.9102 0 NA NA NA 0 NA NA NA 132 NA NA NA 141 NA NA NA 
1787346000.0 2500.9103 0 NA NA NA 0 NA NA NA 133 NA NA NA 123 NA NA NA 
1787346000.0 37634.0 NA 749 808 NA NA 1089 971 NA NA 1749 2482 NA NA 1432 2494 NA 
1787346000.0 37634.9 NA 758 795 NA NA 1128 973 NA NA 1750 2517 NA NA 1430 2533 NA 
1787346000.0 504.0 101 0 NA NA 131 0 NA NA 147 92 NA NA 227 235 NA NA 
1787346000.0 505.0 101 0 NA NA 130 0 NA NA 138 90 NA NA 202 215 NA NA 
1787346000.0 508.0 95 0 NA NA 127 0 NA NA 135 87 NA NA 218 209 NA NA 
1787346000.0 509.0 93 0 NA NA 124 0 NA NA 135 91 NA NA 231 223 NA NA 
1787346000.0 511.0 85 0 NA NA 132 0 NA NA 5188 87 NA NA 5323 208 NA NA 
1787346000.0 512.0 0 NA NA NA 0 NA NA NA 129 NA NA NA 123 NA NA NA 
1787346000.0 513.0 0 NA NA NA 0 NA NA NA 127 NA NA NA 126 NA NA NA 
1787346000.0 514.0 0 NA NA NA 0 NA NA NA 134 NA NA NA 126 NA NA NA 
1787346000.0 515.0 0 NA NA NA 0 NA NA NA 129 NA NA NA 132 NA NA NA 
1787346000.0 516.0 0 NA NA NA 0 NA NA NA 125 NA NA NA 124 NA NA NA 
1787346000.0 517.0 0 NA NA NA 0 NA NA NA 146 NA NA NA 121 NA NA NA 
1787346000.0 518.0 0 NA NA NA 0 NA NA NA 121 NA NA NA 117 NA NA NA 
1787346000.0 519.0 0 NA NA NA 0 NA NA NA 123 NA NA NA 125 NA NA NA 
1787346000.0 520.0 0 NA NA NA 0 NA NA NA 147 NA NA NA 125 NA NA NA 
1787346000.0 521.0 0 NA NA NA 0 NA NA NA 123 NA NA NA 122 NA NA NA 
1787346000.0 522.0 0 NA NA NA 0 NA NA NA 131 NA NA NA 130 NA NA NA 
1787346000.0 523.0 0 NA NA NA 0 NA NA NA 586 NA NA NA 267 NA NA NA 
1787346000.0 524.0 0 NA NA NA 0 NA NA NA 147 NA NA NA 124 NA NA NA 
1787346000.0 525.0 0 NA NA NA 0 NA NA NA 125 NA NA NA 124 NA NA NA 
1787346000.0 526.0 0 NA NA NA 0 NA NA NA 122 NA NA NA 121 NA NA NA 
1787346000.0 527.0 0 NA NA NA 0 NA NA NA 155 NA NA NA 130 NA NA NA 
1787346000.0 528.0 0 NA NA NA 0 NA NA NA 122 NA NA NA 122 NA NA NA 
1787346000.0 529.0 0 NA NA NA 0 NA NA NA 127 NA NA NA 132 NA NA NA 
1787346000.0 530.0 0 NA NA NA 0 NA NA NA 158 NA NA NA 149 NA NA NA 
1787346000.0 534.0 0 NA NA NA 0 NA NA NA 124 NA NA NA 233 NA NA NA 
1787346000.0 535.0 0 NA NA NA 0 NA NA NA 195 NA NA NA 263 NA NA NA 
1787346000.0 536.0 0 NA NA NA 0 NA NA NA 117 NA NA NA 234 NA NA NA 
1787346000.0 537.0 0 NA NA NA 0 NA NA NA 1126 NA NA NA 482 NA NA NA 
1787346000.0 538.0 0 NA NA NA 0 NA NA NA 193 NA NA NA 258 NA NA NA 
1787346000.0 539.0 88 0 NA NA 143 0 NA NA 17903 87 NA NA 18766 206 NA NA 
1787346000.0 541.0 97 0 NA NA 128 0 NA NA 119 86 NA NA 228 199 NA NA 
1787346000.0 545.0 94 0 NA NA 125 0 NA NA 132 85 NA NA 260 196 NA NA 
1787346000.0 551.0 0 NA NA NA 0 NA NA NA 574 NA NA NA 265 NA NA NA 
