Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobTime1 TotalJobTime2 TotalJobTime3 
1789506000.0 10804.31 136 339 0 189 425 0 393 452 1045 839 1281 1853 
1789506000.0 10805.31 137 338 0 192 446 0 469 459 1053 855 1213 1894 
1789506000.0 1360.0 0 NA NA 0 NA NA 786 NA NA 402 NA NA 
1789506000.0 1361.0 0 NA NA 0 NA NA 417 NA NA 411 NA NA 
1789506000.0 1361.17 0 NA NA 0 NA NA 420 NA NA 412 NA NA 
1789506000.0 1361.18 0 NA NA 0 NA NA 420 NA NA 428 NA NA 
1789506000.0 1361.181 0 NA NA 0 NA NA 419 NA NA 411 NA NA 
1789506000.0 1362.0 0 NA NA 0 NA NA 417 NA NA 418 NA NA 
1789506000.0 1362.17 0 NA NA 0 NA NA 423 NA NA 427 NA NA 
1789506000.0 1362.18 0 NA NA 0 NA NA 423 NA NA 430 NA NA 
1789506000.0 1363.0 0 NA NA 0 NA NA 413 NA NA 400 NA NA 
1789506000.0 1363.17 0 NA NA 0 NA NA 424 NA NA 419 NA NA 
1789506000.0 1363.18 0 NA NA 0 NA NA 421 NA NA 409 NA NA 
1789506000.0 180.1 0 NA NA 0 NA NA 781 NA NA 689 NA NA 
1789506000.0 181.1 0 NA NA 0 NA NA 760 NA NA 661 NA NA 
1789506000.0 182.1 0 NA NA 0 NA NA 786 NA NA 691 NA NA 
1789506000.0 183.1 0 NA NA 0 NA NA 769 NA NA 708 NA NA 
1789506000.0 2500.1502 NA 159 NA NA 248 NA NA 11507 NA NA 6513 NA 
1789506000.0 2500.1503 NA 158 NA NA 282 NA NA 6984 NA NA 2062 NA 
1789506000.0 2500.1504 NA 164 NA NA 251 NA NA 15929 NA NA 7801 NA 
1789506000.0 2500.231 NA 110 NA NA 165 NA NA 177 NA NA 201 NA 
1789506000.0 2500.2311 NA 93 NA NA 165 NA NA 89 NA NA 216 NA 
1789506000.0 2500.3313 NA 109 NA NA 169 NA NA 99 NA NA 249 NA 
1789506000.0 2500.4302 NA 107 NA NA 153 NA NA 98 NA NA 188 NA 
1789506000.0 2500.9102 0 NA NA 0 NA NA 121 NA NA 115 NA NA 
1789506000.0 2500.9103 0 NA NA 0 NA NA 134 NA NA 138 NA NA 
1789506000.0 512.0 0 NA NA 0 NA NA 122 NA NA 135 NA NA 
1789506000.0 513.0 0 NA NA 0 NA NA 125 NA NA 131 NA NA 
1789506000.0 514.0 0 NA NA 0 NA NA 135 NA NA 170 NA NA 
1789506000.0 515.0 0 NA NA 0 NA NA 129 NA NA 137 NA NA 
1789506000.0 516.0 0 NA NA 0 NA NA 126 NA NA 150 NA NA 
1789506000.0 517.0 0 NA NA 0 NA NA 146 NA NA 133 NA NA 
1789506000.0 518.0 0 NA NA 0 NA NA 129 NA NA 141 NA NA 
1789506000.0 519.0 0 NA NA 0 NA NA 125 NA NA 140 NA NA 
1789506000.0 520.0 0 NA NA 0 NA NA 147 NA NA 136 NA NA 
1789506000.0 521.0 0 NA NA 0 NA NA 124 NA NA 126 NA NA 
1789506000.0 522.0 0 NA NA 0 NA NA 125 NA NA 129 NA NA 
1789506000.0 523.0 0 NA NA 0 NA NA 520 NA NA 202 NA NA 
1789506000.0 524.0 0 NA NA 0 NA NA 151 NA NA 139 NA NA 
1789506000.0 525.0 0 NA NA 0 NA NA 124 NA NA 123 NA NA 
1789506000.0 526.0 0 NA NA 0 NA NA 123 NA NA 120 NA NA 
1789506000.0 527.0 0 NA NA 0 NA NA 145 NA NA 129 NA NA 
1789506000.0 528.0 0 NA NA 0 NA NA 125 NA NA 123 NA NA 
1789506000.0 529.0 0 NA NA 0 NA NA 124 NA NA 130 NA NA 
1789506000.0 530.0 0 NA NA 0 NA NA 151 NA NA 129 NA NA 
1789506000.0 534.0 0 NA NA 0 NA NA 135 NA NA 249 NA NA 
1789506000.0 535.0 0 NA NA 0 NA NA 194 NA NA 234 NA NA 
1789506000.0 536.0 0 NA NA 0 NA NA 125 NA NA 281 NA NA 
1789506000.0 537.0 0 NA NA 0 NA NA 1086 NA NA 455 NA NA 
1789506000.0 538.0 0 NA NA 0 NA NA 189 NA NA 243 NA NA 
1789506000.0 551.0 0 NA NA 0 NA NA 527 NA NA 209 NA NA 
1789506000.0 552.0 0 NA NA 0 NA NA 143 NA NA 126 NA NA 
1789506000.0 554.0 0 NA NA 0 NA NA 140 NA NA 129 NA NA 
1789506000.0 555.0 0 NA NA 0 NA NA 1098 NA NA 351 NA NA 
1789506000.0 556.0 0 NA NA 0 NA NA 133 NA NA 143 NA NA 
1789506000.0 562.0 0 NA NA 0 NA NA 421 NA NA 370 NA NA 
1789506000.0 77.0 173 NA NA 455 NA NA 209 NA NA 257 NA NA 
