Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 
1790110800.0 10.0 175 231 438 0 NA NA 249 319 597 0 NA NA 1006 409 1470 318 NA NA 679 720 1978 645 NA NA 
1790110800.0 10006.0 136 350 561 0 191 197 186 440 741 0 261 296 352 419 1429 340 441 468 460 744 2002 647 736 778 
1790110800.0 1002.0 NA 431 154 NA NA NA NA 574 192 NA NA NA NA 2130 157 NA NA NA NA 2083 176 NA NA NA 
1790110800.0 10024.1 159 364 359 0 NA NA 213 457 507 0 NA NA 1459 446 692 371 NA NA 734 729 1093 657 NA NA 
1790110800.0 10042.0 150 354 570 0 224 198 203 451 782 0 331 294 736 412 1516 371 446 480 637 816 2085 691 734 786 
1790110800.0 1010.0 NA 102 121 0 NA NA NA 179 188 0 NA NA NA 291 326 156 NA NA NA 534 542 280 NA NA 
1790110800.0 103.0 133 0 0 NA NA NA 186 0 0 NA NA NA 387 274 1231 NA NA NA 502 650 1927 NA NA NA 
1790110800.0 1030.0 NA 296 116 0 0 NA NA 462 177 0 0 NA NA 3948 309 40 40 NA NA 1897 496 90 92 NA 
1790110800.0 1040.0 NA 515 102 0 NA NA NA 726 160 0 NA NA NA 6791 284 73 NA NA NA 2949 473 124 NA NA 
1790110800.0 10424.0 150 315 571 0 NA NA 214 414 755 0 NA NA 1549 452 1892 417 NA NA 829 1118 3206 843 NA NA 
1790110800.0 1046.0 NA 119 106 0 NA NA NA 197 170 0 NA NA NA 372 295 43 NA NA NA 570 501 91 NA NA 
1790110800.0 1047.0 NA 119 123 0 NA NA NA 199 187 0 NA NA NA 367 311 50 NA NA NA 564 501 92 NA NA 
1790110800.0 1048.0 NA 115 114 0 NA NA NA 200 178 0 NA NA NA 371 310 44 NA NA NA 567 498 87 NA NA 
1790110800.0 106.0 129 0 0 NA NA NA 189 0 0 NA NA NA 388 264 1215 NA NA NA 453 621 1864 NA NA NA 
1790110800.0 107.0 182 237 446 NA NA NA 265 319 611 NA NA NA 1367 418 1456 NA NA NA 828 713 1921 NA NA NA 
1790110800.0 108.0 180 236 448 NA NA NA 263 316 588 NA NA NA 1326 415 1518 NA NA NA 738 719 1989 NA NA NA 
1790110800.0 10802.0 140 342 558 0 192 197 189 444 768 0 254 294 462 427 1486 354 432 474 484 816 2025 686 705 792 
1790110800.0 10804.31 137 342 0 NA NA NA 186 438 0 NA NA NA 390 423 1045 NA NA NA 508 822 2125 NA NA NA 
1790110800.0 10805.31 140 341 0 NA NA NA 189 423 0 NA NA NA 452 426 1043 NA NA NA 537 869 1916 NA NA NA 
1790110800.0 10806.0 138 343 555 0 191 196 186 435 748 0 255 290 352 433 1450 341 443 470 481 785 2048 660 745 815 
1790110800.0 10808.0 136 343 566 0 221 197 185 444 759 0 329 292 361 437 1514 355 444 484 495 814 2058 678 729 784 
1790110800.0 10824.1 160 353 360 0 NA NA 214 461 520 0 NA NA 1397 448 701 364 NA NA 716 676 1128 634 NA NA 
1790110800.0 109.0 146 235 446 NA NA NA 258 320 575 NA NA NA 1350 419 1502 NA NA NA 684 730 1953 NA NA NA 
