Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 
1756069200.0 141.044408 NA 215 149 NA NA NA 300 719 NA NA NA 314 120 NA NA NA 199 137 NA NA 
1756069200.0 141.044413 NA 216 173 0 NA NA 299 737 0 NA NA 314 287 105 NA NA 203 257 125 NA 
1756069200.0 141.044414 NA 216 120 NA NA NA 295 642 NA NA NA 319 103 NA NA NA 193 124 NA NA 
1756069200.0 141.044423 NA 215 173 0 NA NA 300 710 0 NA NA 330 278 91 NA NA 203 223 123 NA 
1756069200.0 141.044424 NA 216 118 NA NA NA 292 641 NA NA NA 313 90 NA NA NA 209 119 NA NA 
1756069200.0 141.044483 NA 258 0 NA NA NA 853 0 NA NA NA 645 129 NA NA NA 367 151 NA NA 
1756069200.0 160.03502 173 304 159 583 218 240 406 214 1230 300 3019 331 108 1482 194 2800 298 130 833 212 
1756069200.0 16834.402 NA 507 230 0 NA NA 1176 796 0 NA NA 640 306 104 NA NA 435 314 121 NA 
1756069200.0 16834.403 NA 525 243 0 NA NA 1168 816 0 NA NA 627 307 123 NA NA 419 298 153 NA 
1756069200.0 16834.404 NA 523 175 NA NA NA 1147 730 NA NA NA 641 163 NA NA NA 426 182 NA NA 
1756069200.0 16834.406 NA 554 232 0 NA NA 1154 800 0 NA NA 639 299 107 NA NA 425 304 125 NA 
1756069200.0 16834.407 NA 558 243 0 NA NA 1176 820 0 NA NA 628 302 111 NA NA 415 305 126 NA 
1756069200.0 16834.408 NA 528 175 NA NA NA 1150 733 NA NA NA 627 154 NA NA NA 410 172 NA NA 
1756069200.0 16834.424 NA 527 179 NA NA NA 1153 717 NA NA NA 632 187 NA NA NA 429 194 NA NA 
1756069200.0 16850.402 NA 546 227 0 NA NA 1198 795 0 NA NA 600 274 99 NA NA 420 282 115 NA 
1756069200.0 16850.403 NA 546 239 0 NA NA 1202 813 0 NA NA 591 288 118 NA NA 401 301 151 NA 
1756069200.0 16850.404 NA 514 175 NA NA NA 1152 736 NA NA NA 595 164 NA NA NA 408 186 NA NA 
1756069200.0 16850.406 NA 515 227 0 NA NA 1164 792 0 NA NA 604 278 103 NA NA 427 282 119 NA 
1756069200.0 16850.407 NA 519 238 0 NA NA 1182 812 0 NA NA 583 287 104 NA NA 412 304 121 NA 
1756069200.0 16850.408 NA 508 174 NA NA NA 1155 731 NA NA NA 591 151 NA NA NA 408 170 NA NA 
1756069200.0 16861.402 NA 528 219 0 NA NA 1146 760 0 NA NA 568 249 84 NA NA 419 279 102 NA 
1756069200.0 17034.402 NA 898 293 0 NA NA 1758 890 0 NA NA 2496 383 113 NA NA 1184 341 130 NA 
1756069200.0 17034.403 NA 861 324 0 NA NA 1707 912 0 NA NA 2397 399 144 NA NA 1164 340 164 NA 
1756069200.0 17034.404 NA 909 177 NA NA NA 1683 738 NA NA NA 2603 161 NA NA NA 1224 180 NA NA 
1756069200.0 17034.406 NA 867 318 0 NA NA 1671 933 0 NA NA 2466 505 126 NA NA 1177 364 143 NA 
1756069200.0 17034.407 NA 792 314 0 NA NA 1684 916 0 NA NA 2495 484 125 NA NA 1277 363 140 NA 
1756069200.0 17034.408 NA 888 176 NA NA NA 1663 733 NA NA NA 2333 158 NA NA NA 1127 179 NA NA 
1756069200.0 17034.424 NA 875 183 NA NA NA 1658 719 NA NA NA 2514 203 NA NA NA 1187 216 NA NA 
1756069200.0 17050.402 NA 836 283 0 NA NA 1659 852 0 NA NA 2262 349 113 NA NA 1131 307 128 NA 
1756069200.0 17050.403 NA 864 293 0 NA NA 1714 888 0 NA NA 2358 378 144 NA NA 1165 321 164 NA 
1756069200.0 17050.404 NA 866 174 NA NA NA 1667 729 NA NA NA 2494 156 NA NA NA 1211 175 NA NA 
1756069200.0 17050.406 NA 917 316 0 NA NA 1731 927 0 NA NA 2529 461 123 NA NA 1177 358 141 NA 
