Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 
1729587600.0 136.791 NA 200 469 0 NA 366 753 0 NA 408 2568 312 NA 402 3353 438 
1729587600.0 136.803 NA 200 472 0 NA 371 769 0 NA 384 2497 306 NA 396 2805 486 
1729587600.0 136.827 NA 199 474 0 NA 366 762 0 NA 351 2664 296 NA 355 2787 337 
1729587600.0 140.007 NA 188 502 0 NA 358 776 0 NA 226 2409 513 NA 273 2706 708 
1729587600.0 140.01 NA 202 515 0 NA 386 808 0 NA 681 3508 342 NA 637 2941 433 
1729587600.0 140.021 NA 0 0 0 NA 0 0 0 NA 154 2004 524 NA 261 2327 951 
1729587600.0 2500.201 NA 641 0 NA NA 892 0 NA NA 11752 155 NA NA 6556 220 NA 
1729587600.0 2500.225 NA 297 NA NA NA 513 NA NA NA 15567 NA NA NA 6224 NA NA 
1729587600.0 2500.234 NA 259 NA NA NA 442 NA NA NA 11458 NA NA NA 3604 NA NA 
1729587600.0 518.0 67 107 0 NA 109 255 0 NA 4975 266 143 NA 5243 324 168 NA 
