Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobTime1 TotalJobTime2 TotalJobTime3 
1788555600.0 103.0 135 219 423 202 310 579 311 203 729 455 302 1043 
1788555600.0 106.0 123 0 0 186 0 0 243 158 639 281 218 857 
1788555600.0 127.0 129 225 423 189 316 592 292 242 741 362 249 963 
1788555600.0 129.0 127 225 422 188 315 578 222 260 747 285 354 1058 
1788555600.0 140.051 NA 265 656 NA 382 882 NA 309 4892 NA 329 1833 
1788555600.0 2500.1502 NA 155 NA NA 253 NA NA 7147 NA NA 8038 NA 
1788555600.0 2500.1504 NA 157 NA NA 255 NA NA 9435 NA NA 9808 NA 
1788555600.0 2500.4301 NA 98 NA NA 144 NA NA 146 NA NA 178 NA 
1788555600.0 525.0 77 95 0 117 123 0 3384 68 62 2734 76 74 
1788555600.0 77.0 160 NA NA 455 NA NA 148 NA NA 188 NA NA 
