Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobTime1 TotalJobTime2 TotalJobTime3
1429952400.0 1.0 60 89 0 156 227 0 3595 622 0 3642 679 0
1429952400.0 10.0 NA 86 0 NA 228 0 NA 3685 0 NA 3837 0
1429952400.0 1000.0 NA 0 NA NA 0 NA NA 0 NA NA 0 NA
1429952400.0 1001.0 NA 0 NA NA 0 NA NA 0 NA NA 0 NA
1429952400.0 1002.0 NA 0 NA NA 0 NA NA 0 NA NA 0 NA
1429952400.0 1003.0 NA 0 NA NA 0 NA NA 0 NA NA 0 NA
1429952400.0 101.0 91 NA NA 219 NA NA 2053 NA NA 2141 NA NA
1429952400.0 102.0 92 NA NA 219 NA NA 1453 NA NA 1551 NA NA
1429952400.0 103.0 56 92 0 151 228 0 1376 450 0 1412 551 0
1429952400.0 105.0 61 91 29 156 229 113 3289 706 4 3358 731 8
1429952400.0 106.0 52 0 0 144 0 0 934 172 0 995 188 0
1429952400.0 107.0 62 91 0 157 229 0 6558 645 0 6619 872 0
1429952400.0 108.0 64 96 0 160 228 0 9480 661 0 9617 763 0
1429952400.0 109.0 65 94 0 159 229 0 10881 698 0 11052 711 0
1429952400.0 11.0 NA 82 0 NA 228 0 NA 2840 0 NA 2948 0
1429952400.0 110.0 53 90 0 143 228 0 1093 685 0 1102 725 0
1429952400.0 1102.0 NA 84 0 NA 228 0 NA 3809 0 NA 9788 0
1429952400.0 111.0 61 92 0 157 229 0 3777 535 0 3831 563 0
1429952400.0 112.0 63 93 0 158 229 0 5840 696 0 5899 728 0
1429952400.0 113.0 64 92 0 158 229 0 6102 661 0 6164 695 0
1429952400.0 11325.0 NA 142 0 NA 309 0 NA 1220 0 NA 5140 0
1429952400.0 114.0 63 92 0 157 229 0 5469 664 0 5529 707 0
1429952400.0 115.0 64 92 0 159 229 0 7450 695 0 7533 728 0
1429952400.0 116.0 64 93 0 159 229 0 6949 718 0 6999 759 0
1429952400.0 117.0 65 94 0 159 229 0 10490 684 0 10577 724 0
1429952400.0 118.0 64 95 0 158 229 0 7746 688 0 7865 713 0
1429952400.0 119.0 62 91 0 157 229 0 5914 667 0 5972 710 0
1429952400.0 12.0 NA 84 0 NA 228 0 NA 3221 0 NA 3288 0
1429952400.0 120.0 53 88 0 147 228 0 972 633 0 984 637 0
1429952400.0 1201.0 0 NA NA 0 NA NA 0 NA NA 0 NA NA
1429952400.0 121.0 66 96 0 159 229 0 9808 789 0 9922 850 0
1429952400.0 122.0 61 92 0 156 228 0 2295 472 0 2319 495 0
1429952400.0 125.0 66 94 0 159 229 0 7349 747 0 7467 814 0
1429952400.0 126.0 54 89 0 148 228 0 2152 591 0 2186 648 0
1429952400.0 127.0 54 89 0 148 228 0 2462 636 0 2531 673 0
1429952400.0 128.0 53 90 0 142 228 0 919 663 0 985 698 0
1429952400.0 129.0 53 89 0 142 228 0 922 644 0 1011 685 0
1429952400.0 13.0 NA 82 0 NA 228 0 NA 471 0 NA 516 0
1429952400.0 130.0 54 90 0 147 228 0 1131 649 0 1160 711 0
1429952400.0 1301.0 68 127 0 166 293 0 2853 815 0 2870 1337 0
1429952400.0 1302.0 75 138 0 172 294 0 12049 1041 0 12175 1104 0
1429952400.0 1303.0 76 138 0 173 294 0 20054 896 0 20420 972 0
