Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobTime1 TotalJobTime2 TotalJobTime3 
1790370000.0 10804.31 120 305 0 180 410 0 379 289 838 581 727 1678 
1790370000.0 10805.31 124 307 0 183 407 0 451 281 835 608 627 1639 
1790370000.0 1361.17 0 NA NA 0 NA NA 408 NA NA 388 NA NA 
1790370000.0 1361.18 0 NA NA 0 NA NA 404 NA NA 379 NA NA 
1790370000.0 1363.17 0 NA NA 0 NA NA 411 NA NA 384 NA NA 
1790370000.0 1370.0 69 0 NA 100 0 NA 37 318 NA 220 440 NA 
1790370000.0 1370.17 68 0 NA 99 0 NA 38 319 NA 224 426 NA 
1790370000.0 1370.18 69 0 NA 99 0 NA 38 320 NA 220 433 NA 
1790370000.0 180.1 0 NA NA 0 NA NA 778 NA NA 768 NA NA 
1790370000.0 181.1 0 NA NA 0 NA NA 747 NA NA 634 NA NA 
1790370000.0 182.1 0 NA NA 0 NA NA 757 NA NA 638 NA NA 
1790370000.0 183.1 0 NA NA 0 NA NA 754 NA NA 637 NA NA 
1790370000.0 2500.1502 NA 159 NA NA 260 NA NA 11640 NA NA 6715 NA 
1790370000.0 2500.1504 NA 141 NA NA 258 NA NA 16031 NA NA 7624 NA 
1790370000.0 2500.231 NA 89 NA NA 166 NA NA 4255 NA NA 2563 NA 
1790370000.0 2500.4301 NA 103 NA NA 150 NA NA 7964 NA NA 6274 NA 
