Timestamp WorkflowId PeakValueRss2 PeakValueVsize2 TotalJobCPU2 TotalJobTime2 
1760518800.0 144.6 385 585 1235 1185 
1760518800.0 2500.1302 135 253 7125 9253 
1760518800.0 2500.1304 135 256 9321 10745 
1760518800.0 2500.2204 293 432 10205 3205 
1760518800.0 2500.2208 263 498 25335 15340 
1760518800.0 2500.2304 319 423 8526 3245 
1760518800.0 2500.2309 273 514 19155 12208 
1760518800.0 2500.3204 310 444 9094 3118 
1760518800.0 2500.3205 339 471 9837 3353 
1760518800.0 2500.3208 250 464 9449 5113 
1760518800.0 2500.3209 292 430 7179 3352 
1760518800.0 2500.3305 309 420 8797 3274 
