Timestamp WorkflowId PeakValueRss2 PeakValueVsize2 TotalJobCPU2 TotalJobTime2 
1761339600.0 144.6 388 561 1242 1105 
1761339600.0 2500.1502 154 255 8279 11773 
1761339600.0 2500.1504 155 251 10770 13433 
1761339600.0 2500.2204 295 438 8866 2900 
1761339600.0 2500.2208 308 484 29911 19762 
1761339600.0 2500.2304 301 444 6435 2344 
1761339600.0 2500.2309 337 546 22715 15244 
1761339600.0 2500.231 100 170 3596 1954 
1761339600.0 2500.3204 305 443 6713 2367 
1761339600.0 2500.3205 341 483 7957 2607 
1761339600.0 2500.3208 286 460 8908 4757 
1761339600.0 2500.3209 288 427 5139 2323 
1761339600.0 2500.3305 309 414 7057 2198 
