Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8 
1786093200.0 1.0 144 185 276 NA NA NA NA NA 224 276 422 NA NA NA NA NA 597 163 374 NA NA NA NA NA 392 170 436 NA NA NA NA NA 
1786093200.0 1000.0 NA 363 207 0 111 NA NA NA NA 534 291 0 181 NA NA NA NA 1120 186 136 183 NA NA NA NA 957 184 156 185 NA NA NA 
1786093200.0 10003.0 186 306 511 0 161 201 NA NA 289 417 721 0 239 307 NA NA 2110 192 697 176 219 227 NA NA 938 194 758 189 240 283 NA NA 
1786093200.0 1001.2 NA 569 237 0 0 0 0 NA NA 800 351 0 0 0 0 NA NA 4295 405 44 53 45 52 NA NA 1671 318 62 83 56 64 NA 
1786093200.0 10024.1 143 320 319 0 NA NA NA NA 198 417 479 0 NA NA NA NA 958 202 340 187 NA NA NA NA 441 171 411 202 NA NA NA NA 
1786093200.0 10024.3 138 318 300 0 NA NA NA NA 201 408 463 0 NA NA NA NA 982 205 315 154 NA NA NA NA 536 211 357 175 NA NA NA NA 
1786093200.0 1003.0 NA 409 0 NA NA NA NA NA NA 637 0 NA NA NA NA NA NA 1152 120 NA NA NA NA NA NA 713 142 NA NA NA NA NA 
1786093200.0 1005.0 NA 226 172 0 0 NA NA NA NA 390 266 0 0 NA NA NA NA 365 170 35 49 NA NA NA NA 521 198 49 97 NA NA NA 
1786093200.0 10059.0 169 324 538 0 167 203 NA NA 243 433 750 0 242 304 NA NA 2799 211 1005 211 228 230 NA NA 1097 181 808 239 311 306 NA NA 
1786093200.0 10071.0 139 316 537 0 165 191 NA NA 198 427 749 0 241 297 NA NA 1046 204 783 209 217 236 NA NA 585 216 803 254 235 301 NA NA 
1786093200.0 101.0 186 NA NA NA NA NA NA NA 321 NA NA NA NA NA NA NA 321 NA NA NA NA NA NA NA 292 NA NA NA NA NA NA NA 
1786093200.0 1010.0 NA 101 123 0 NA NA NA NA NA 173 194 0 NA NA NA NA NA 138 150 63 NA NA NA NA NA 180 182 73 NA NA NA NA 
1786093200.0 102.0 193 NA NA NA NA NA NA NA 306 NA NA NA NA NA NA NA 304 NA NA NA NA NA NA NA 308 NA NA NA NA NA NA NA 
1786093200.0 103.0 114 0 0 NA NA NA NA NA 168 0 0 NA NA NA NA NA 236 70 513 NA NA NA NA NA 276 102 579 NA NA NA NA NA 
1786093200.0 1030.0 NA 298 112 0 0 NA NA NA NA 462 183 0 0 NA NA NA NA 2190 152 20 23 NA NA NA NA 869 178 28 44 NA NA NA 
1786093200.0 1046.0 NA 112 103 0 NA NA NA NA NA 190 173 0 NA NA NA NA NA 184 136 21 NA NA NA NA NA 207 156 28 NA NA NA NA 
1786093200.0 1047.0 NA 114 121 0 NA NA NA NA NA 191 191 0 NA NA NA NA NA 183 156 28 NA NA NA NA NA 221 182 48 NA NA NA NA 
