Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobTime1 TotalJobTime2 TotalJobTime3
1688853600.0 103.0 119 0 0 226 0 0 540 126 1181 1558 646 2481
1688853600.0 106.0 114 0 0 227 0 0 542 123 1146 1303 308 1556
1688853600.0 10805.31 NA 273 511 NA 396 816 NA 1526 1793 NA 1853 6932
1688853600.0 110.0 126 172 336 227 267 509 564 321 1378 700 1957 2986
1688853600.0 122.0 119 0 0 226 0 0 526 125 1210 700 299 2685
1688853600.0 129.0 126 166 334 229 271 498 500 321 1366 656 2261 2911
1688853600.0 144.6 NA 359 NA NA 531 NA NA 2434 NA NA 3378 NA
1688853600.0 148.0 199 322 699 350 488 942 13002 1777 12076 18066 2540 7645
1688853600.0 25061.97 962 NA NA 1548 NA NA 6996 NA NA 4296 NA NA
1688853600.0 4001.0 NA 245 433 NA 372 616 NA 551 1876 NA 969 2084
1688853600.0 4007.0 121 0 0 227 0 0 526 130 1193 671 540 2764
1688853600.0 4008.0 134 188 370 244 290 539 729 278 1418 914 1300 2995
