Timestamp WorkflowId PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobTime2 TotalJobTime3 TotalJobTime4 
1750280400.0 12834.402 329 0 NA 3753 0 NA 387 0 NA 475 0 NA 
1750280400.0 12834.403 330 0 NA 3752 0 NA 387 0 NA 661 0 NA 
1750280400.0 12834.406 335 211 0 3742 3640 0 380 227 114 443 410 300 
1750280400.0 12834.412 331 200 0 3747 3606 0 376 211 76 475 409 312 
1750280400.0 141.044413 199 196 0 290 3603 0 366 321 89 980 1063 295 
1750280400.0 141.044414 200 125 NA 296 3487 NA 355 86 NA 421 279 NA 
1750280400.0 141.044422 180 199 0 303 3581 0 358 280 77 528 466 286 
1750280400.0 141.044423 201 200 0 288 3580 0 355 278 86 381 466 297 
1750280400.0 141.044424 201 125 NA 302 3487 NA 348 85 NA 375 285 NA 
1750280400.0 16834.402 0 NA NA 0 NA NA 0 NA NA 0 NA NA 
1750280400.0 16834.406 0 NA NA 0 NA NA 0 NA NA 0 NA NA 
1750280400.0 16834.407 0 NA NA 0 NA NA 0 NA NA 0 NA NA 
1750280400.0 16834.413 515 231 0 4038 3634 0 709 304 80 770 575 282 
1750280400.0 16834.423 0 NA NA 0 NA NA 0 NA NA 0 NA NA 
1750280400.0 16850.402 500 0 NA 4044 0 NA 707 0 NA 735 0 NA 
1750280400.0 16850.403 503 248 0 4035 3697 0 705 309 117 734 508 299 
1750280400.0 16850.404 499 200 NA 4016 3594 NA 688 156 NA 721 340 NA 
1750280400.0 16850.406 498 0 NA 4055 0 NA 688 0 NA 1644 0 NA 
1750280400.0 17034.402 842 312 NA 4622 3742 NA 2707 384 NA 3620 510 NA 
1750280400.0 17034.406 759 287 0 4518 3805 0 2783 515 139 2260 748 323 
1750280400.0 17034.407 828 329 0 4538 3784 0 2720 534 142 2639 601 323 
1750280400.0 17034.413 0 NA NA 0 NA NA 0 NA NA 0 NA NA 
1750280400.0 17034.423 0 NA NA 0 NA NA 0 NA NA 0 NA NA 
1750280400.0 17050.402 798 308 0 4567 3766 0 2802 424 120 2314 861 304 
1750280400.0 17050.403 0 NA NA 0 NA NA 0 NA NA 0 NA NA 
1750280400.0 17050.407 0 NA NA 0 NA NA 0 NA NA 0 NA NA 
1750280400.0 17050.408 0 NA NA 0 NA NA 0 NA NA 0 NA NA 
1750280400.0 17061.402 783 0 NA 4524 0 NA 2719 0 NA 2123 0 NA 
1750280400.0 29634.402 682 368 0 4297 4184 0 1340 818 109 1276 1179 297 
1750280400.0 29634.406 702 0 NA 4394 0 NA 1340 0 NA 1130 0 NA 
1750280400.0 29634.612 293 251 0 414 3659 0 527 322 145 639 445 364 
1750280400.0 29634.704 649 322 0 4138 3854 0 1296 818 128 1041 984 320 
1750280400.0 29661.402 624 323 0 4191 3864 0 1159 751 82 1112 1179 272 
1750280400.0 29834.403 1553 827 0 5572 5014 0 6935 2098 139 4548 1570 330 
1750280400.0 29834.704 1337 764 0 5332 4540 0 7007 2152 157 5447 1231 454 
