Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 
1766613600.0 1005.0 NA 207 154 0 0 NA 377 261 0 0 NA 270 106 39 53 NA 367 179 68 102 
1766613600.0 101.0 168 NA NA NA NA 308 NA NA NA NA 306 NA NA NA NA 273 NA NA NA NA 
1766613600.0 102.0 165 NA NA NA NA 290 NA NA NA NA 293 NA NA NA NA 284 NA NA NA NA 
1766613600.0 1020.0 NA 87 78 0 85 NA 170 155 0 168 NA 81 55 24 82 NA 149 85 39 172 
1766613600.0 1042.0 NA 122 85 0 NA NA 211 148 0 NA NA 238 63 28 NA NA 360 102 59 NA 
1766613600.0 1046.0 NA 96 82 0 NA NA 175 154 0 NA NA 104 60 25 NA NA 127 91 51 NA 
1766613600.0 1049.0 NA 103 0 NA NA NA 178 0 NA NA NA 560 54 NA NA NA 804 90 NA NA 
1766613600.0 1052.0 NA 206 155 0 NA NA 367 260 0 NA NA 224 102 26 NA NA 327 177 45 NA 
1766613600.0 1052.1 NA 138 0 NA NA NA 250 0 NA NA NA 90 27 NA NA NA 119 55 NA NA 
1766613600.0 123.1 343 NA NA NA NA 532 NA NA NA NA 384 NA NA NA NA 418 NA NA NA NA 
1766613600.0 123.2 348 NA NA NA NA 545 NA NA NA NA 439 NA NA NA NA 436 NA NA NA NA 
1766613600.0 123.3 300 NA NA NA NA 444 NA NA NA NA 332 NA NA NA NA 397 NA NA NA NA 
1766613600.0 124.1 333 NA NA NA NA 499 NA NA NA NA 335 NA NA NA NA 423 NA NA NA NA 
1766613600.0 124.2 339 NA NA NA NA 534 NA NA NA NA 360 NA NA NA NA 471 NA NA NA NA 
1766613600.0 124.4 332 NA NA NA NA 516 NA NA NA NA 340 NA NA NA NA 403 NA NA NA NA 
1766613600.0 124.5 337 NA NA NA NA 498 NA NA NA NA 343 NA NA NA NA 483 NA NA NA NA 
