Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobTime1 TotalJobTime2 TotalJobTime3 
1769378400.0 2500.1502 NA 155 NA NA 243 NA NA 7870 NA NA 10525 NA 
1769378400.0 2500.1504 NA 155 NA NA 242 NA NA 10260 NA NA 12333 NA 
1769378400.0 2500.2204 NA 297 NA NA 439 NA NA 8521 NA NA 3328 NA 
1769378400.0 2500.2207 NA 192 NA NA 305 NA NA 5873 NA NA 2835 NA 
1769378400.0 2500.231 NA 97 NA NA 166 NA NA 3595 NA NA 2974 NA 
1769378400.0 2500.3204 NA 315 NA NA 443 NA NA 7114 NA NA 3009 NA 
1769378400.0 2500.3205 NA 344 NA NA 480 NA NA 7617 NA NA 3174 NA 
1769378400.0 34551.85 NA 1032 NA NA 1321 NA NA 2978 NA NA 1961 NA 
1769378400.0 34634.114 NA 1352 NA NA 1779 NA NA 2846 NA NA 1559 NA 
1769378400.0 34634.21 NA 1229 NA NA 1571 NA NA 2158 NA NA 1398 NA 
1769378400.0 34634.703 NA 1438 NA NA 1779 NA NA 2946 NA NA 1606 NA 
1769378400.0 34634.9921 NA 876 1087 NA 1271 1446 NA 3380 963 NA 1973 501 
1769378400.0 34634.999 NA 572 896 NA 767 1181 NA 1361 698 NA 1175 462 
1769378400.0 538.0 97 0 NA 138 0 NA 3547 50 NA 2470 67 NA 
