Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 
1766354400.0 1042.0 NA 129 88 0 NA 212 149 0 NA 283 89 35 NA 487 161 55 
1766354400.0 1052.1 NA 147 0 NA NA 247 0 NA NA 111 41 NA NA 174 68 NA 
1766354400.0 134.0 NA 412 85 0 NA 586 148 0 NA 1832 75 38 NA 1559 109 76 
1766354400.0 136.7802 NA 136 0 NA NA 204 0 NA NA 184 74 NA NA 246 94 NA 
1766354400.0 136.832 NA 209 518 0 NA 285 816 0 NA 237 9251 178 NA 306 3253 199 
1766354400.0 144.6 NA 407 NA NA NA 547 NA NA NA 1615 NA NA NA 1588 NA NA 
1766354400.0 2500.0002 NA 298 0 NA NA 460 0 NA NA 32011 78 NA NA 14408 128 NA 
1766354400.0 2500.0003 NA 341 0 NA NA 578 0 NA NA 35364 73 NA NA 15124 124 NA 
1766354400.0 2500.0004 NA 339 0 NA NA 547 0 NA NA 34448 78 NA NA 14585 144 NA 
1766354400.0 2500.0102 NA 323 0 NA NA 487 0 NA NA 29302 77 NA NA 12655 112 NA 
1766354400.0 2500.0103 NA 311 0 NA NA 444 0 NA NA 24622 70 NA NA 7931 131 NA 
1766354400.0 2500.1001 NA 338 0 NA NA 535 0 NA NA 27889 61 NA NA 8366 74 NA 
1766354400.0 2500.1101 NA 304 0 NA NA 442 0 NA NA 17964 67 NA NA 5444 82 NA 
1766354400.0 2500.1502 NA 156 NA NA NA 246 NA NA NA 8969 NA NA NA 7924 NA NA 
1766354400.0 2500.1504 NA 156 NA NA NA 242 NA NA NA 11461 NA NA NA 9610 NA NA 
1766354400.0 2500.2204 NA 295 NA NA NA 458 NA NA NA 11002 NA NA NA 3742 NA NA 
1766354400.0 2500.2207 NA 199 NA NA NA 305 NA NA NA 7662 NA NA NA 3725 NA NA 
1766354400.0 2500.2208 NA 313 NA NA NA 488 NA NA NA 33304 NA NA NA 14814 NA NA 
1766354400.0 2500.2308 NA 341 NA NA NA 510 NA NA NA 23444 NA NA NA 6748 NA NA 
1766354400.0 2500.2309 NA 342 NA NA NA 518 NA NA NA 23838 NA NA NA 7105 NA NA 
1766354400.0 2500.231 NA 98 NA NA NA 164 NA NA NA 4657 NA NA NA 3642 NA NA 
1766354400.0 2500.3205 NA 341 NA NA NA 484 NA NA NA 9443 NA NA NA 3131 NA NA 
1766354400.0 2500.3208 NA 310 NA NA NA 471 NA NA NA 11915 NA NA NA 4387 NA NA 
1766354400.0 2500.9101 91 109 NA NA 119 191 NA NA 108 144 NA NA 171 220 NA NA 
1766354400.0 34661.97 1119 NA NA NA 1506 NA NA NA 4790 NA NA NA 2239 NA NA NA 
1766354400.0 34834.0 188 656 0 NA 248 851 0 NA 2184 1211 0 NA 994 838 0 NA 
1766354400.0 35234.0 189 652 0 NA 249 826 0 NA 2185 1064 0 NA 1004 681 0 NA 
