Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueVsize1 PeakValueVsize2 TotalJobCPU1 TotalJobCPU2 TotalJobTime1 TotalJobTime2 
1749286800.0 2500.238 NA 341 NA 541 NA 22244 NA 7003 
1749286800.0 2500.325 NA 349 NA 494 NA 9530 NA 3733 
1749286800.0 2500.335 NA 310 NA 437 NA 8420 NA 3358 
1749286800.0 25234.0 174 586 229 790 2103 699 1267 578 
1749286800.0 25634.0 168 587 229 767 2101 678 1228 532 
1749286800.0 26434.0 170 580 230 780 2431 860 1316 755 
1749286800.0 29234.0 184 584 238 772 1859 662 1043 773 
1749286800.0 29634.0 NA 600 NA 778 NA 714 NA 849 
1749286800.0 29751.85 NA 764 NA 1078 NA 1883 NA 1974 
1749286800.0 30834.0 174 590 238 772 2038 701 1176 878 
1749286800.0 32034.0 0 NA 0 NA 435 NA 323 NA 
1749286800.0 34034.0 197 0 257 0 2797 0 1688 0 
