Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 
1767218400.0 141.044406 NA 198 323 0 NA 304 3743 0 NA 251 473 49 NA 137 218 60 
1767218400.0 141.044407 NA 198 335 0 NA 296 3773 0 NA 244 514 61 NA 130 228 78 
1767218400.0 141.044408 NA 196 259 NA NA 296 3664 NA NA 253 99 NA NA 139 95 NA 
1767218400.0 141.044412 NA 199 302 0 NA 304 3700 0 NA 245 177 52 NA 131 152 64 
1767218400.0 141.044413 NA 198 303 0 NA 290 3700 0 NA 246 217 62 NA 136 165 77 
1767218400.0 141.044414 NA 197 142 NA NA 303 3508 NA NA 247 62 NA NA 131 75 NA 
1767218400.0 141.044422 NA 197 308 0 NA 298 3701 0 NA 242 199 52 NA 128 147 66 
1767218400.0 141.044423 NA 198 308 0 NA 301 3699 0 NA 239 199 59 NA 126 146 72 
1767218400.0 141.044424 NA 197 141 NA NA 304 3504 NA NA 249 60 NA NA 133 75 NA 
1767218400.0 141.044483 NA 415 0 NA NA 3889 0 NA NA 493 85 NA NA 238 100 NA 
1767218400.0 160.03502 116 221 103 604 171 323 157 4075 748 136 71 478 537 135 100 459 
1767218400.0 17034.402 NA 970 429 0 NA 4656 3861 0 NA 2093 331 90 NA 961 271 104 
1767218400.0 17034.403 NA 970 440 0 NA 4657 3888 0 NA 2136 345 102 NA 970 270 117 
1767218400.0 17034.406 NA 979 448 0 NA 4653 3920 0 NA 2069 371 100 NA 971 270 112 
1767218400.0 17034.412 NA 991 635 0 NA 4701 4099 0 NA 2112 579 56 NA 966 410 67 
1767218400.0 17034.422 NA 963 589 0 NA 4653 4119 0 NA 2095 531 49 NA 956 396 60 
1767218400.0 17034.423 NA 969 638 0 NA 4689 4131 0 NA 2177 553 50 NA 988 374 61 
1767218400.0 18434.402 NA 652 377 0 NA 4190 3806 0 NA 586 243 83 NA 393 230 99 
1767218400.0 18434.403 NA 628 387 0 NA 4183 3832 0 NA 569 251 91 NA 391 235 104 
1767218400.0 18434.404 NA 629 283 NA NA 4151 3685 NA NA 561 121 NA NA 371 131 NA 
1767218400.0 18434.406 NA 630 378 0 NA 4185 3820 0 NA 578 241 86 NA 377 227 98 
1767218400.0 18434.407 NA 632 387 0 NA 4200 3833 0 NA 572 251 88 NA 388 235 100 
1767218400.0 18434.408 NA 628 283 NA NA 4163 3683 NA NA 578 121 NA NA 386 133 NA 
1767218400.0 18434.412 NA 629 354 0 NA 4169 3777 0 NA 564 225 55 NA 375 224 67 
1767218400.0 18434.413 NA 651 358 0 NA 4158 3769 0 NA 560 225 56 NA 371 220 70 
1767218400.0 18434.422 NA 629 350 0 NA 4174 3760 0 NA 563 220 49 NA 374 214 60 
1767218400.0 18434.423 NA 630 349 0 NA 4193 3753 0 NA 586 219 50 NA 394 204 62 
1767218400.0 18434.424 NA 647 305 NA NA 4165 3683 NA NA 585 154 NA NA 396 156 NA 
1767218400.0 18450.402 NA 628 376 0 NA 4172 3816 0 NA 566 226 79 NA 388 222 90 
1767218400.0 18450.403 NA 629 381 0 NA 4208 3821 0 NA 564 235 87 NA 377 226 99 
1767218400.0 18450.404 NA 628 284 NA NA 4146 3687 NA NA 552 115 NA NA 384 125 NA 
1767218400.0 18450.406 NA 627 376 0 NA 4168 3819 0 NA 547 234 82 NA 372 223 94 
1767218400.0 18450.407 NA 625 384 0 NA 4171 3828 0 NA 565 232 84 NA 391 217 97 
1767218400.0 18450.408 NA 628 281 NA NA 4142 3683 NA NA 546 116 NA NA 369 133 NA 
1767218400.0 18461.402 NA 596 344 0 NA 4129 3751 0 NA 522 211 65 NA 380 206 76 
1767218400.0 18634.402 NA 804 406 0 NA 4409 3833 0 NA 1410 292 91 NA 741 250 108 
1767218400.0 18634.403 NA 814 415 0 NA 4444 3838 0 NA 1420 306 98 NA 736 253 110 
1767218400.0 18634.404 NA 810 282 NA NA 4428 3687 NA NA 1414 121 NA NA 741 133 NA 
1767218400.0 18634.406 NA 804 409 0 NA 4412 3849 0 NA 1378 299 96 NA 757 252 108 
1767218400.0 18634.407 NA 810 418 0 NA 4432 3864 0 NA 1417 312 98 NA 741 252 110 
1767218400.0 18634.408 NA 822 284 NA NA 4406 3687 NA NA 1432 124 NA NA 749 143 NA 
1767218400.0 18634.412 NA 830 509 0 NA 4471 3983 0 NA 1399 425 56 NA 760 372 68 
1767218400.0 18634.413 NA 803 512 0 NA 4428 3960 0 NA 1371 429 56 NA 736 360 67 
1767218400.0 18634.422 NA 806 503 0 NA 4417 3953 0 NA 1375 396 50 NA 763 350 62 
1767218400.0 18634.423 NA 816 501 0 NA 4433 3936 0 NA 1415 409 50 NA 767 364 60 
1767218400.0 18634.424 NA 843 311 NA NA 4423 3695 NA NA 1386 156 NA NA 737 154 NA 
1767218400.0 18650.402 NA 815 401 0 NA 4412 3841 0 NA 1389 282 88 NA 738 236 100 
1767218400.0 18650.403 NA 802 412 0 NA 4412 3869 0 NA 1360 287 97 NA 736 239 110 
1767218400.0 18650.404 NA 810 282 NA NA 4434 3684 NA NA 1373 119 NA NA 747 135 NA 
1767218400.0 18650.406 NA 805 412 0 NA 4425 3852 0 NA 1363 292 94 NA 727 235 106 
1767218400.0 18650.407 NA 806 414 0 NA 4419 3860 0 NA 1384 295 96 NA 747 238 107 
1767218400.0 18650.408 NA 793 283 NA NA 4385 3685 NA NA 1351 118 NA NA 730 128 NA 
1767218400.0 18661.402 NA 795 404 0 NA 4430 3843 0 NA 1336 266 86 NA 719 229 98 
1767218400.0 34434.402 NA 812 526 0 NA 6844 4086 0 NA 857 428 78 NA 472 359 90 
1767218400.0 34434.4021 NA 815 544 0 NA 6927 4214 0 NA 855 439 78 NA 489 356 90 
1767218400.0 34434.403 NA 803 524 0 NA 6829 4143 0 NA 853 437 87 NA 488 358 100 
1767218400.0 34434.404 NA 808 357 NA NA 6847 3880 NA NA 851 218 NA NA 482 247 NA 
1767218400.0 34434.406 NA 803 564 0 NA 6836 4154 0 NA 847 437 81 NA 468 371 94 
1767218400.0 34434.612 NA 290 372 0 NA 412 3811 0 NA 426 347 102 NA 207 224 115 
1767218400.0 34434.704 NA 803 527 0 NA 4387 4227 0 NA 853 448 94 NA 489 376 107 
1767218400.0 34434.751 NA 838 0 NA NA 6878 0 NA NA 960 73 NA NA 531 84 NA 
1767218400.0 34461.402 NA 749 471 0 NA 6723 3943 0 NA 745 389 58 NA 453 359 70 
1767218400.0 34461.751 NA 723 0 NA NA 4236 0 NA NA 819 65 NA NA 472 81 NA 
1767218400.0 34634.402 NA 1739 975 0 NA 8271 4759 0 NA 5347 1494 98 NA 1864 690 110 
1767218400.0 34634.4021 NA 1702 1006 0 NA 8225 4875 0 NA 5247 1433 99 NA 1868 669 115 
1767218400.0 34634.403 NA 1648 970 0 NA 8052 4781 0 NA 5192 1506 107 NA 1803 701 120 
1767218400.0 34634.404 NA 1632 344 NA NA 8041 3889 NA NA 5219 227 NA NA 1829 267 NA 
1767218400.0 34634.704 NA 1691 923 0 NA 5526 4737 0 NA 5401 1736 113 NA 1887 686 125 
1767218400.0 34634.751 NA 1627 0 NA NA 7917 0 NA NA 5689 81 NA NA 1961 93 NA 
