Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 
1735596000.0 1001.4 NA 560 189 0 0 0 NA 783 299 0 0 0 NA 3783 165 51 49 49 NA 1578 206 78 76 71 
1735596000.0 103.0 124 196 395 NA NA NA 184 282 560 NA NA NA 254 204 798 NA NA NA 246 254 850 NA NA NA 
1735596000.0 106.0 86 0 0 NA NA NA 172 0 0 NA NA NA 215 148 706 NA NA NA 216 160 811 NA NA NA 
1735596000.0 110.0 121 204 391 NA NA NA 172 282 546 NA NA NA 221 240 763 NA NA NA 213 240 802 NA NA NA 
1735596000.0 111.0 131 198 395 NA NA NA 198 277 530 NA NA NA 282 210 765 NA NA NA 230 322 770 NA NA NA 
1735596000.0 120.0 122 204 395 NA NA NA 181 286 551 NA NA NA 201 240 787 NA NA NA 238 231 773 NA NA NA 
1735596000.0 128.0 119 204 390 NA NA NA 171 282 562 NA NA NA 194 245 758 NA NA NA 246 287 790 NA NA NA 
1735596000.0 141.105 NA 238 653 0 NA NA NA 331 908 0 NA NA NA 256 2849 135 NA NA NA 252 2105 166 NA NA 
1735596000.0 144.6 NA 399 NA NA NA NA NA 531 NA NA NA NA NA 1191 NA NA NA NA NA 1066 NA NA NA NA 
1735596000.0 2500.225 NA 274 NA NA NA NA NA 399 NA NA NA NA NA 7530 NA NA NA NA NA 2997 NA NA NA NA 
1735596000.0 2500.228 NA 248 NA NA NA NA NA 391 NA NA NA NA NA 12195 NA NA NA NA NA 5408 NA NA NA NA 
1735596000.0 2500.238 NA 260 NA NA NA NA NA 409 NA NA NA NA NA 7373 NA NA NA NA NA 3388 NA NA NA NA 
