Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobTime1 TotalJobTime2 TotalJobTime3
1600030800.0 106.0 41 0 0 98 0 0 438 204 1360 1128 687 2754
1600030800.0 107.0 72 106 272 207 584 586 1948 483 1610 2228 1184 2462
1600030800.0 108.0 82 116 267 212 584 640 2118 470 1671 1727 1315 2572
1600030800.0 111.0 67 124 268 199 540 594 1395 391 1547 1580 1279 2464
1600030800.0 112.0 79 122 258 200 585 610 1819 455 1586 2237 934 2301
1600030800.0 113.0 83 128 266 212 585 636 1850 478 1595 3389 847 2377
1600030800.0 115.0 74 155 268 206 584 585 2000 482 1605 2095 1154 2500
1600030800.0 119.0 77 103 264 195 585 586 1329 447 1536 1094 921 2453
1600030800.0 120.0 57 173 257 129 582 621 517 428 1512 1125 1236 2753
1600030800.0 122.0 40 0 0 98 0 0 423 202 1369 1522 407 2975
1600030800.0 125.0 76 119 270 195 539 629 1964 453 1588 2233 848 2459
1600030800.0 127.0 57 109 259 131 582 603 830 412 1509 1431 981 2504
1600030800.0 128.0 58 109 257 130 582 609 515 433 1537 1820 1646 2900
1600030800.0 129.0 58 130 253 135 585 614 516 426 1516 1126 776 2343
1600030800.0 130.0 58 122 258 130 583 624 554 407 1503 1757 1547 3072
1600030800.0 132.0 84 113 267 209 583 643 2325 491 1645 1437 984 2471
1600030800.0 1329.1 NA 198 0 NA 343 0 NA 4516 144 NA 6563 1569
1600030800.0 136.7722 NA 179 0 NA 289 0 NA 4244 123 NA 5599 419
1600030800.0 144.6 NA 281 NA NA 586 NA NA 2575 NA NA 3150 NA
1600030800.0 20261.97 673 NA NA 997 NA NA 8394 NA NA 5300 NA NA
1600030800.0 250200.1 81 334 223 168 615 610 1747 1658 1879 1465 2039 2333
1600030800.0 4001.0 NA 182 339 NA 564 682 NA 802 2296 NA 1339 3582
1600030800.0 4008.0 41 0 0 98 0 0 413 203 1325 1047 570 2319
1600030800.0 500200.1 81 206 215 165 600 524 1798 857 1802 1993 1908 2597
1600030800.0 513.0 13 37 0 59 89 0 705 181 131 4115 1256 691
1600030800.0 519.0 13 37 0 60 88 0 684 188 131 1707 1107 301
1600030800.0 555.0 14 37 0 60 85 0 1096 187 126 5170 728 563
