Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1594069200.0 1.0 212 382 363 NA NA NA NA 921 1186 1199 NA NA NA NA 2166 1972 10133 NA NA NA NA 2230 1984 12282 NA NA NA NA
1594069200.0 10.0 NA 402 484 0 NA NA NA NA 1288 1385 0 NA NA NA NA 3298 13111 1482 NA NA NA NA 1565 15444 1825 NA NA NA
1594069200.0 1000.0 NA 572 295 0 NA NA NA NA 1483 1038 0 NA NA NA NA 9955 5440 971 NA NA NA NA 10384 6801 1321 NA NA NA
1594069200.0 10001.0 NA 514 566 0 223 252 NA NA 1332 1478 0 915 1004 NA NA 3473 12766 1616 4831 8546 NA NA 13816 19661 2129 5851 8371 NA
1594069200.0 10002.0 NA 515 568 0 217 274 NA NA 1317 1424 0 907 1051 NA NA 3706 11995 1599 5284 5714 NA NA 13852 16775 2170 5484 8828 NA
1594069200.0 10003.0 NA 473 575 0 218 277 NA NA 1337 1475 0 916 1048 NA NA 3785 12351 1751 4634 5356 NA NA 2679 15606 2193 4758 6020 NA
1594069200.0 10004.0 NA 466 565 0 220 268 NA NA 1326 1447 0 910 1025 NA NA 3552 11903 1478 4943 5538 NA NA 2896 14306 1963 5243 7336 NA
1594069200.0 10005.0 NA 479 564 0 220 282 NA NA 1318 1461 0 914 1050 NA NA 4082 14545 1652 4420 5642 NA NA 48655 17444 1837 6840 7138 NA
1594069200.0 10006.0 NA 489 560 0 220 247 NA NA 1313 1415 0 904 983 NA NA 3837 18038 1604 5324 5284 NA NA 48355 18093 2400 6590 8676 NA
1594069200.0 10007.0 NA 485 569 0 219 274 NA NA 1329 1395 0 917 1046 NA NA 3622 11847 1546 4575 5285 NA NA 2211 18498 4693 4959 5894 NA
1594069200.0 10008.0 NA 473 571 0 218 284 NA NA 1324 1405 0 905 1042 NA NA 3588 12229 1651 4298 5517 NA NA 2691 17940 2811 4684 6294 NA
1594069200.0 10009.0 NA 494 578 0 220 280 NA NA 1334 1403 0 918 1046 NA NA 3762 12359 1732 4654 5596 NA NA 48320 16246 2732 7139 6752 NA
1594069200.0 1001.0 NA 561 NA NA NA NA NA NA 1459 NA NA NA NA NA NA 10350 NA NA NA NA NA NA 11849 NA NA NA NA NA
1594069200.0 1001.2 NA 566 NA NA NA NA NA NA 1527 NA NA NA NA NA NA 22963 NA NA NA NA NA NA 14646 NA NA NA NA NA
1594069200.0 1002.0 NA 593 220 NA NA NA NA NA 1454 923 NA NA NA NA NA 12546 4128 NA NA NA NA NA 15822 5381 NA NA NA NA
1594069200.0 10023.0 NA 475 566 0 217 245 NA NA 1330 1423 0 913 999 NA NA 3549 12095 1509 4633 9006 NA NA 2998 14424 2023 4869 8529 NA
1594069200.0 10024.0 NA 500 585 0 218 281 NA NA 1296 1451 0 914 1061 NA NA 3952 11868 1717 4700 5662 NA NA 49060 19899 3362 5729 7750 NA
1594069200.0 10024.1 NA 480 357 0 NA NA NA NA 1335 1046 0 NA NA NA NA 3698 5563 1384 NA NA NA NA 2580 5862 1593 NA NA NA
1594069200.0 10024.2 NA 473 581 0 NA NA NA NA 1335 1465 0 NA NA NA NA 4076 12980 1717 NA NA NA NA 3235 14717 2300 NA NA NA
1594069200.0 10024.3 NA 483 341 0 NA NA NA NA 1331 1030 0 NA NA NA NA 3662 4880 1188 NA NA NA NA 2185 5619 1540 NA NA NA
1594069200.0 10024.4 NA 529 584 0 NA NA NA NA 1326 1407 0 NA NA NA NA 3907 12497 1714 NA NA NA NA 2459 12548 2346 NA NA NA
1594069200.0 10024.5 NA 479 226 0 NA NA NA NA 1331 914 0 NA NA NA NA 3819 2265 520 NA NA NA NA 2377 2735 651 NA NA NA
1594069200.0 10025.0 NA 499 570 0 225 271 NA NA 1344 1404 0 906 1046 NA NA 3943 15380 1729 4844 5744 NA NA 48413 18117 2839 6808 7433 NA
1594069200.0 10026.0 NA 476 587 0 222 274 NA NA 1344 1492 0 917 1040 NA NA 4174 11841 1712 4179 5139 NA NA 4368 18955 1756 5907 7522 NA
