Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobTime1 TotalJobTime2 TotalJobTime3
1593810000.0 1.0 206 370 NA 921 1240 NA 1826 1608 NA 1685 1913 NA
1593810000.0 10.0 NA 404 NA NA 1276 NA NA 3360 NA NA 1906 NA
1593810000.0 10001.0 NA 473 NA NA 1323 NA NA 3628 NA NA 3233 NA
1593810000.0 10002.0 NA 468 NA NA 1332 NA NA 3704 NA NA 3302 NA
1593810000.0 10003.0 NA 463 NA NA 1301 NA NA 4262 NA NA 4234 NA
1593810000.0 10004.0 NA 472 NA NA 1316 NA NA 3703 NA NA 3667 NA
1593810000.0 10005.0 NA 466 NA NA 1331 NA NA 3858 NA NA 2857 NA
1593810000.0 10006.0 NA 469 NA NA 1329 NA NA 3497 NA NA 2800 NA
1593810000.0 10007.0 NA 464 NA NA 1327 NA NA 3579 NA NA 3548 NA
1593810000.0 10008.0 NA 465 NA NA 1313 NA NA 4028 NA NA 4744 NA
1593810000.0 10009.0 NA 478 NA NA 1311 NA NA 3557 NA NA 2595 NA
1593810000.0 10023.0 NA 464 NA NA 1320 NA NA 3852 NA NA 3783 NA
1593810000.0 10024.0 NA 473 NA NA 1320 NA NA 4230 NA NA 5352 NA
1593810000.0 10024.1 NA 475 NA NA 1335 NA NA 5381 NA NA 4101 NA
1593810000.0 10024.2 NA 485 NA NA 1317 NA NA 3769 NA NA 2058 NA
1593810000.0 10024.3 NA 470 NA NA 1304 NA NA 4645 NA NA 3387 NA
1593810000.0 10024.4 NA 485 NA NA 1348 NA NA 3913 NA NA 2114 NA
1593810000.0 10024.5 NA 471 NA NA 1335 NA NA 4739 NA NA 2932 NA
1593810000.0 10025.0 NA 473 NA NA 1337 NA NA 3733 NA NA 3117 NA
1593810000.0 10026.0 NA 479 NA NA 1328 NA NA 5545 NA NA 6608 NA
1593810000.0 10042.0 NA 470 NA NA 1308 NA NA 3999 NA NA 3717 NA
1593810000.0 10059.0 NA 488 NA NA 1354 NA NA 3776 NA NA 3309 NA
1593810000.0 10071.0 NA 487 NA NA 1306 NA NA 3747 NA NA 4395 NA
1593810000.0 10224.0 NA 644 NA NA 1517 NA NA 6818 NA NA 4443 NA
1593810000.0 10224.15 NA 634 NA NA 1514 NA NA 6605 NA NA 5167 NA
1593810000.0 10225.0 NA 654 NA NA 1596 NA NA 7856 NA NA 6301 NA
1593810000.0 103.0 164 0 NA 839 0 NA 878 951 NA 1489 1203 NA
1593810000.0 10424.0 NA 436 NA NA 1292 NA NA 2358 NA NA 2302 NA
1593810000.0 105.0 203 374 NA 925 1184 NA 5372 1691 NA 3518 1440 NA
1593810000.0 106.0 170 0 NA 839 0 NA 809 872 NA 1266 1367 NA
1593810000.0 107.0 200 375 NA 917 1185 NA 2856 1685 NA 1701 1702 NA
1593810000.0 108.0 210 389 NA 928 1190 NA 3364 1493 NA 1663 1501 NA
1593810000.0 10801.0 NA 459 NA NA 1339 NA NA 3517 NA NA 3064 NA
1593810000.0 10802.0 NA 464 NA NA 1629 NA NA 3357 NA NA 2646 NA
1593810000.0 10803.0 NA 469 NA NA 1305 NA NA 3471 NA NA 3089 NA
1593810000.0 10804.0 NA 459 NA NA 1328 NA NA 4461 NA NA 5858 NA
1593810000.0 10805.0 NA 459 NA NA 1321 NA NA 4066 NA NA 5398 NA
1593810000.0 10806.0 NA 460 NA NA 1290 NA NA 3696 NA NA 4359 NA
1593810000.0 10807.0 NA 466 NA NA 1317 NA NA 3596 NA NA 2797 NA
1593810000.0 10808.0 NA 468 NA NA 1315 NA NA 3614 NA NA 3279 NA
1593810000.0 10809.0 NA 467 NA NA 1332 NA NA 3686 NA NA 3334 NA
1593810000.0 10823.0 NA 509 NA NA 1308 NA NA 3574 NA NA 2971 NA
1593810000.0 10824.0 NA 465 NA NA 1333 NA NA 3750 NA NA 3486 NA
1593810000.0 10824.1 NA 466 NA NA 1329 NA NA 4110 NA NA 2331 NA
1593810000.0 10824.5 NA 473 NA NA 1321 NA NA 3812 NA NA 1951 NA
1593810000.0 10824.501 NA 477 NA NA 1329 NA NA 3536 NA NA 1985 NA
1593810000.0 10824.502 NA 474 NA NA 1337 NA NA 3472 NA NA 1942 NA
1593810000.0 10824.511 NA 467 NA NA 1320 NA NA 3867 NA NA 2658 NA
1593810000.0 10824.512 NA 473 NA NA 1312 NA NA 3510 NA NA 2124 NA
1593810000.0 10824.521 NA 480 NA NA 1327 NA NA 3611 NA NA 1903 NA
1593810000.0 10824.522 NA 477 NA NA 1320 NA NA 3557 NA NA 1971 NA
1593810000.0 10824.6 NA 476 NA NA 1340 NA NA 3535 NA NA 2957 NA
1593810000.0 10824.8 NA 473 NA NA 1327 NA NA 3509 NA NA 2993 NA
1593810000.0 10825.0 NA 468 NA NA 1317 NA NA 3492 NA NA 4214 NA
1593810000.0 10826.0 NA 480 NA NA 1333 NA NA 3456 NA NA 3103 NA
1593810000.0 10842.0 NA 469 NA NA 1312 NA NA 3721 NA NA 3078 NA
1593810000.0 10842.501 NA 465 NA NA 1622 NA NA 3692 NA NA 2051 NA
1593810000.0 10842.502 NA 466 NA NA 1305 NA NA 3785 NA NA 2609 NA
1593810000.0 10859.0 NA 470 NA NA 1327 NA NA 3644 NA NA 3469 NA
1593810000.0 10871.0 NA 464 NA NA 1336 NA NA 3961 NA NA 3910 NA
1593810000.0 109.0 207 374 NA 927 1186 NA 2949 1538 NA 1956 1812 NA
