Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 
1760475600.0 1.0 148 184 318 NA NA NA 249 260 448 NA NA NA 943 198 561 NA NA NA 689 404 901 NA NA NA 
1760475600.0 103.0 115 0 0 NA NA NA 173 0 0 NA NA NA 225 58 573 NA NA NA 278 240 1048 NA NA NA 
1760475600.0 1040.0 NA 510 82 0 NA NA NA 705 144 0 NA NA NA 3790 67 46 NA NA NA 1625 204 106 NA NA 
1760475600.0 10424.0 NA 262 518 0 NA NA NA 370 743 0 NA NA NA 187 797 202 NA NA NA 342 1187 444 NA NA 
1760475600.0 106.0 117 0 0 NA NA NA 171 0 0 NA NA NA 279 87 792 NA NA NA 394 331 1366 NA NA NA 
1760475600.0 107.0 146 182 389 NA NA NA 248 268 542 NA NA NA 750 162 697 NA NA NA 439 346 1096 NA NA NA 
1760475600.0 108.0 158 181 399 NA NA NA 252 274 575 NA NA NA 795 166 749 NA NA NA 464 329 1120 NA NA NA 
1760475600.0 109.0 162 191 408 NA NA NA 248 271 567 NA NA NA 859 162 693 NA NA NA 438 254 879 NA NA NA 
1760475600.0 110.0 114 183 375 NA NA NA 184 260 561 NA NA NA 231 148 666 NA NA NA 269 310 1108 NA NA NA 
1760475600.0 11024.0 NA 575 858 0 178 NA NA 792 1251 0 280 NA NA 1964 2023 218 253 NA NA 1047 1635 432 555 NA 
1760475600.0 11024.15 NA 565 841 0 202 NA NA 767 1155 0 305 NA NA 1973 1943 211 329 NA NA 1162 1795 429 576 NA 
1760475600.0 11024.2 NA 563 858 0 170 NA NA 776 1240 0 266 NA NA 1893 1986 214 193 NA NA 1129 1662 456 394 NA 
1760475600.0 11024.6 NA 573 868 0 185 NA NA 790 1248 0 283 NA NA 1777 1905 219 255 NA NA 1041 1722 440 553 NA 
1760475600.0 11025.0 NA 488 868 0 179 NA NA 741 1213 0 283 NA NA 1814 1854 213 252 NA NA 1253 1737 435 548 NA 
1760475600.0 111.0 130 177 381 NA NA NA 215 263 554 NA NA NA 413 126 668 NA NA NA 391 304 1101 NA NA NA 
1760475600.0 112.0 134 178 382 NA NA NA 240 263 559 NA NA NA 574 164 677 NA NA NA 438 380 1109 NA NA NA 
1760475600.0 113.0 145 180 377 NA NA NA 240 264 553 NA NA NA 591 164 698 NA NA NA 376 334 1098 NA NA NA 
1760475600.0 114.0 145 178 384 NA NA NA 242 265 570 NA NA NA 597 163 702 NA NA NA 432 343 1179 NA NA NA 
1760475600.0 115.0 132 187 391 NA NA NA 242 273 571 NA NA NA 649 162 705 NA NA NA 436 323 1126 NA NA NA 
1760475600.0 116.0 150 188 385 NA NA NA 245 267 562 NA NA NA 708 165 720 NA NA NA 425 337 1096 NA NA NA 
1760475600.0 11634.7 NA 318 569 0 NA NA NA 430 826 0 NA NA NA 526 906 203 NA NA NA 338 1154 423 NA NA 
1760475600.0 117.0 148 181 397 NA NA NA 254 272 557 NA NA NA 821 167 732 NA NA NA 437 335 1153 NA NA NA 
1760475600.0 11723.17 NA 326 590 0 NA NA NA 439 827 0 NA NA NA 537 1024 205 NA NA NA 326 1077 436 NA NA 
1760475600.0 118.0 156 191 397 NA NA NA 248 269 562 NA NA NA 965 170 765 NA NA NA 466 335 1160 NA NA NA 
1760475600.0 11834.0 NA 696 1074 0 NA NA NA 887 1602 0 NA NA NA 2451 3000 218 NA NA NA 1213 1993 471 NA NA 
1760475600.0 11834.13 NA 646 1154 0 NA NA NA 976 1578 0 NA NA NA 2243 3051 216 NA NA NA 1214 2114 436 NA NA 
1760475600.0 11834.99 NA 508 672 786 0 NA NA 795 955 1090 0 NA NA 2077 884 2376 220 NA NA 1643 591 1705 455 NA 
1760475600.0 11846.0 NA 575 1070 0 NA NA NA 939 1566 0 NA NA NA 2222 2790 210 NA NA NA 1337 2108 422 NA NA 
1760475600.0 119.0 128 186 385 NA NA NA 237 264 556 NA NA NA 528 152 668 NA NA NA 432 230 1131 NA NA NA 
1760475600.0 120.0 113 173 370 NA NA NA 186 259 555 NA NA NA 215 152 656 NA NA NA 263 342 1104 NA NA NA 
1760475600.0 121.0 150 187 390 NA NA NA 250 277 577 NA NA NA 838 168 758 NA NA NA 451 369 1094 NA NA NA 
1760475600.0 122.0 128 171 377 NA NA NA 194 250 547 NA NA NA 267 111 645 NA NA NA 308 329 1113 NA NA NA 
1760475600.0 125.0 157 188 389 NA NA NA 256 270 548 NA NA NA 703 164 697 NA NA NA 426 334 1152 NA NA NA 
1760475600.0 126.0 119 173 381 NA NA NA 185 261 547 NA NA NA 369 154 660 NA NA NA 309 329 1126 NA NA NA 
1760475600.0 12634.99 NA 533 694 762 0 NA NA 795 930 1051 0 NA NA 2035 1002 2191 218 NA NA 1323 489 1539 432 NA 
1760475600.0 127.0 117 180 373 NA NA NA 174 257 563 NA NA NA 282 154 668 NA NA NA 291 374 1116 NA NA NA 
1760475600.0 128.0 114 181 376 NA NA NA 171 262 536 NA NA NA 207 150 653 NA NA NA 240 354 1171 NA NA NA 
1760475600.0 129.0 119 176 372 NA NA NA 182 263 540 NA NA NA 211 151 657 NA NA NA 255 330 1075 NA NA NA 
1760475600.0 130.0 112 178 382 NA NA NA 189 260 544 NA NA NA 230 151 658 NA NA NA 297 333 1097 NA NA NA 
1760475600.0 1301.0 146 232 315 NA NA NA 207 318 503 NA NA NA 768 224 457 NA NA NA 549 394 713 NA NA NA 
1760475600.0 1301.17 129 295 330 NA NA NA 184 410 519 NA NA NA 685 550 470 NA NA NA 488 496 953 NA NA NA 
1760475600.0 1302.17 132 301 341 NA NA NA 194 406 535 NA NA NA 1076 590 585 NA NA NA 514 527 941 NA NA NA 
1760475600.0 1303.0 151 241 365 NA NA NA 218 318 493 NA NA NA 1567 148 560 NA NA NA 763 234 646 NA NA NA 
1760475600.0 1303.17 146 309 350 NA NA NA 206 405 579 NA NA NA 1477 542 656 NA NA NA 745 475 971 NA NA NA 
1760475600.0 13034.0 NA 631 1049 0 NA NA NA 966 1649 0 NA NA NA 1900 2852 220 NA NA NA 1042 1980 445 NA NA 
1760475600.0 13034.99 NA 537 643 747 0 NA NA 801 935 1039 0 NA NA 2013 638 2018 219 NA NA 1309 438 1616 458 NA 
1760475600.0 1304.182 128 297 299 271 NA NA 184 383 486 382 NA NA 714 540 297 266 NA NA 510 376 555 495 NA NA 
1760475600.0 1306.0 NA 234 433 0 NA NA NA 337 629 0 NA NA NA 156 684 141 NA NA NA 290 1305 345 NA NA 
