Timestamp WorkflowId PeakValueRss0 PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueRss9 PeakValueVsize0 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 PeakValueVsize9 TotalJobCPU0 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobCPU9 TotalJobTime0 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8 TotalJobTime9 
1790370000.0 1005.0 NA NA 219 154 0 0 NA NA NA NA NA NA 395 259 0 0 NA NA NA NA NA NA 314 173 36 33 NA NA NA NA NA NA 475 187 63 63 NA NA NA NA 
1790370000.0 10059.0 NA 161 316 533 0 157 204 NA NA NA NA 233 429 756 0 240 296 NA NA NA NA 2759 198 989 215 209 217 NA NA NA NA 1142 169 867 300 306 246 NA NA NA 
1790370000.0 10071.0 NA 139 321 471 0 164 202 NA NA NA NA 201 420 734 0 235 300 NA NA NA NA 1141 183 834 233 223 252 NA NA NA NA 690 143 802 287 233 270 NA NA NA 
1790370000.0 101.0 NA 184 NA NA NA NA NA NA NA NA NA 326 NA NA NA NA NA NA NA NA NA 327 NA NA NA NA NA NA NA NA NA 410 NA NA NA NA NA NA NA NA 
1790370000.0 1010.0 NA NA 98 118 0 NA NA NA NA NA NA NA 173 191 0 NA NA NA NA NA NA NA 150 170 69 NA NA NA NA NA NA NA 212 200 86 NA NA NA NA NA 
1790370000.0 102.0 NA 185 NA NA NA NA NA NA NA NA NA 317 NA NA NA NA NA NA NA NA NA 311 NA NA NA NA NA NA NA NA NA 410 NA NA NA NA NA NA NA NA 
1790370000.0 103.0 NA 110 0 0 NA NA NA NA NA NA NA 168 0 0 NA NA NA NA NA NA NA 226 64 527 NA NA NA NA NA NA NA 286 82 719 NA NA NA NA NA NA 
1790370000.0 1030.0 NA NA 289 107 0 0 NA NA NA NA NA NA 448 178 0 0 NA NA NA NA NA NA 2201 164 23 20 NA NA NA NA NA NA 942 196 45 28 NA NA NA NA 
1790370000.0 10424.0 NA 145 274 537 0 NA NA NA NA NA NA 196 370 714 0 NA NA NA NA NA NA 931 160 733 193 NA NA NA NA NA NA 418 104 624 203 NA NA NA NA NA 
1790370000.0 1046.0 NA NA 111 103 0 NA NA NA NA NA NA NA 193 173 0 NA NA NA NA NA NA NA 194 147 23 NA NA NA NA NA NA NA 230 171 43 NA NA NA NA NA 
1790370000.0 1047.0 NA NA 110 116 0 NA NA NA NA NA NA NA 194 189 0 NA NA NA NA NA NA NA 196 170 29 NA NA NA NA NA NA NA 242 189 44 NA NA NA NA NA 
1790370000.0 1048.0 NA NA 111 112 0 NA NA NA NA NA NA NA 191 185 0 NA NA NA NA NA NA NA 189 164 23 NA NA NA NA NA NA NA 199 170 31 NA NA NA NA NA 
1790370000.0 1049.0 NA NA 125 0 NA NA NA NA NA NA NA NA 205 0 NA NA NA NA NA NA NA NA 525 66 NA NA NA NA NA NA NA NA 799 102 NA NA NA NA NA NA 
1790370000.0 105.0 NA 138 186 110 NA NA NA NA NA NA NA 231 279 173 NA NA NA NA NA NA NA 604 158 157 NA NA NA NA NA NA NA 444 145 184 NA NA NA NA NA NA 
1790370000.0 1052.0 NA NA 223 159 0 NA NA NA NA NA NA NA 423 261 0 NA NA NA NA NA NA NA 314 173 24 NA NA NA NA NA NA NA 436 193 34 NA NA NA NA NA 
1790370000.0 106.0 NA 111 0 0 NA NA NA NA NA NA NA 171 0 0 NA NA NA NA NA NA NA 227 62 516 NA NA NA NA NA NA NA 277 79 694 NA NA NA NA NA NA 
1790370000.0 107.0 NA 147 191 389 NA NA NA NA NA NA NA 236 279 534 NA NA NA NA NA NA NA 859 161 649 NA NA NA NA NA NA NA 414 126 759 NA NA NA NA NA NA 
1790370000.0 108.0 NA 148 192 391 NA NA NA NA NA NA NA 249 281 537 NA NA NA NA NA NA NA 828 162 694 NA NA NA NA NA NA NA 512 132 634 NA NA NA NA NA NA 
1790370000.0 10801.0 NA 114 296 509 0 154 187 NA NA NA NA 170 398 697 0 230 294 NA NA NA NA 245 261 941 201 214 233 NA NA NA NA 220 209 859 216 248 256 NA NA NA 
1790370000.0 10802.0 NA 118 295 513 0 152 189 NA NA NA NA 171 404 697 0 232 289 NA NA NA NA 294 249 928 202 222 223 NA NA NA NA 249 206 882 221 267 231 NA NA NA 
1790370000.0 10803.0 NA 172 305 512 0 158 201 NA NA NA NA 260 397 706 0 227 292 NA NA NA NA 2057 186 750 209 211 234 NA NA NA NA 1448 160 926 260 223 256 NA NA NA 
1790370000.0 10804.0 NA 121 298 500 0 152 189 NA NA NA NA 171 400 708 0 228 300 NA NA NA NA 234 232 941 198 218 227 NA NA NA NA 214 195 901 214 240 252 NA NA NA 
1790370000.0 10804.31 NA 124 300 511 0 157 198 NA NA NA NA 171 395 697 0 229 296 NA NA NA NA 227 186 743 215 215 242 NA NA NA NA 370 215 1172 283 230 266 NA NA NA 
1790370000.0 10805.0 NA 117 296 503 0 154 189 NA NA NA NA 173 401 724 0 230 297 NA NA NA NA 273 239 884 196 212 219 NA NA NA NA 236 190 917 213 252 239 NA NA NA 
1790370000.0 10805.31 NA 117 294 500 0 152 190 NA NA NA NA 173 400 688 0 227 299 NA NA NA NA 274 179 701 192 204 207 NA NA NA NA 532 211 2447 344 222 225 NA NA NA 
1790370000.0 10806.0 NA 114 295 499 0 150 187 NA NA NA NA 169 388 702 0 226 299 NA NA NA NA 213 246 908 203 208 226 NA NA NA NA 331 223 905 217 211 242 NA NA NA 
1790370000.0 10807.0 NA 117 296 509 0 180 198 NA NA NA NA 168 403 698 0 296 300 NA NA NA NA 207 230 908 203 236 225 NA NA NA NA 204 167 816 226 272 249 NA NA NA 
1790370000.0 10808.0 NA 115 295 509 0 179 188 NA NA NA NA 167 395 710 0 300 292 NA NA NA NA 217 224 863 209 228 235 NA NA NA NA 244 182 831 265 246 252 NA NA NA 
1790370000.0 10809.0 NA 117 296 509 0 179 188 NA NA NA NA 172 395 699 0 293 293 NA NA NA NA 244 241 958 204 227 224 NA NA NA NA 246 216 877 237 249 245 NA NA NA 
1790370000.0 10823.0 NA 132 296 503 0 152 187 NA NA NA NA 180 407 717 0 232 298 NA NA NA NA 610 234 886 204 217 230 NA NA NA NA 361 218 799 221 229 256 NA NA NA 
1790370000.0 10824.0 NA 135 305 532 0 183 190 NA NA NA NA 199 411 732 0 302 303 NA NA NA NA 1031 267 1016 220 225 230 NA NA NA NA 554 216 846 240 251 285 NA NA NA 
1790370000.0 10824.1 NA 144 305 315 0 NA NA NA NA NA NA 197 412 475 0 NA NA NA NA NA NA 882 195 310 194 NA NA NA NA NA NA 402 139 412 261 NA NA NA NA NA 
1790370000.0 10824.6 NA 138 313 528 0 191 190 NA NA NA NA 200 412 729 0 303 300 NA NA NA NA 1000 206 847 226 226 246 NA NA NA NA 488 163 785 278 237 308 NA NA NA 
1790370000.0 10824.8 NA 141 314 523 0 186 202 NA NA NA NA 201 413 743 0 301 298 NA NA NA NA 995 204 861 238 228 244 NA NA NA NA 625 166 793 308 239 257 NA NA NA 
1790370000.0 10825.0 NA 131 300 515 0 153 189 NA NA NA NA 189 412 731 0 231 301 NA NA NA NA 730 247 900 215 219 234 NA NA NA NA 427 196 917 232 232 249 NA NA NA 
1790370000.0 10826.0 NA 141 306 539 0 156 197 NA NA NA NA 208 411 731 0 236 297 NA NA NA NA 1544 202 854 218 206 212 NA NA NA NA 927 235 856 297 223 230 NA NA NA 
1790370000.0 10842.0 NA 128 303 514 0 182 191 NA NA NA NA 184 414 707 0 299 299 NA NA NA NA 460 221 946 214 226 228 NA NA NA NA 288 166 907 237 240 251 NA NA NA 
1790370000.0 10859.0 NA 160 313 537 0 156 192 NA NA NA NA 241 413 747 0 238 302 NA NA NA NA 2881 208 1022 219 207 216 NA NA NA NA 1387 239 898 296 224 222 NA NA NA 
1790370000.0 10871.0 NA 137 303 519 0 157 189 NA NA NA NA 197 398 722 0 237 302 NA NA NA NA 1123 247 981 226 222 230 NA NA NA NA 589 188 857 284 234 236 NA NA NA 
1790370000.0 109.0 NA 168 200 405 NA NA NA NA NA NA NA 240 287 556 NA NA NA NA NA NA NA 879 161 675 NA NA NA NA NA NA NA 405 140 645 NA NA NA NA NA NA 
1790370000.0 11.0 NA 137 193 375 0 124 NA NA NA NA NA 232 275 515 0 194 NA NA NA NA NA 758 209 704 194 187 NA NA NA NA NA 486 181 740 207 208 NA NA NA NA 
1790370000.0 110.0 NA 116 185 383 NA NA NA NA NA NA NA 170 274 542 NA NA NA NA NA NA NA 247 173 680 NA NA NA NA NA NA NA 242 204 780 NA NA NA NA NA NA 
1790370000.0 1102.0 NA 149 195 392 225 105 NA NA NA NA NA 240 287 542 378 246 NA NA NA NA NA 913 186 752 250 76 NA NA NA NA NA 465 152 649 241 77 NA NA NA NA 
1790370000.0 111.0 NA 137 182 377 NA NA NA NA NA NA NA 200 269 515 NA NA NA NA NA NA NA 353 126 670 NA NA NA NA NA NA NA 308 175 770 NA NA NA NA NA NA 
1790370000.0 112.0 NA 148 192 384 NA NA NA NA NA NA NA 242 288 548 NA NA NA NA NA NA NA 729 161 640 NA NA NA NA NA NA NA 365 128 631 NA NA NA NA NA NA 
1790370000.0 11224.6 NA 145 275 533 0 NA NA NA NA NA NA 200 370 707 0 NA NA NA NA NA NA 921 171 748 194 NA NA NA NA NA NA 411 113 674 205 NA NA NA NA NA 
1790370000.0 113.0 NA 165 198 383 NA NA NA NA NA NA NA 235 287 523 NA NA NA NA NA NA NA 677 155 605 NA NA NA NA NA NA NA 365 125 558 NA NA NA NA NA NA 
1790370000.0 114.0 NA 159 198 396 NA NA NA NA NA NA NA 230 284 528 NA NA NA NA NA NA NA 664 152 624 NA NA NA NA NA NA NA 371 130 578 NA NA NA NA NA NA 
1790370000.0 115.0 NA 163 200 395 NA NA NA NA NA NA NA 239 281 535 NA NA NA NA NA NA NA 700 156 634 NA NA NA NA NA NA NA 359 122 570 NA NA NA NA NA NA 
1790370000.0 116.0 NA 151 192 383 NA NA NA NA NA NA NA 235 279 543 NA NA NA NA NA NA NA 700 159 668 NA NA NA NA NA NA NA 348 165 821 NA NA NA NA NA NA 
1790370000.0 11601.0 NA 127 315 537 0 153 NA NA NA NA NA 171 423 749 0 233 NA NA NA NA NA 553 248 808 192 220 NA NA NA NA NA 511 164 719 205 231 NA NA NA NA 
1790370000.0 11602.0 NA 132 310 550 0 152 NA NA NA NA NA 173 406 775 0 228 NA NA NA NA NA 489 250 1050 204 213 NA NA NA NA NA 429 187 973 215 218 NA NA NA NA 
1790370000.0 11603.0 NA 189 311 543 0 153 NA NA NA NA NA 282 416 765 0 230 NA NA NA NA NA 2410 198 782 196 210 NA NA NA NA NA 1203 161 916 220 340 NA NA NA NA 
1790370000.0 11604.0 NA 128 312 541 0 153 NA NA NA NA NA 168 419 756 0 231 NA NA NA NA NA 515 247 804 198 219 NA NA NA NA NA 570 160 757 214 226 NA NA NA NA 
1790370000.0 11605.0 NA 96 308 548 0 153 NA NA NA NA NA 187 427 773 0 230 NA NA NA NA NA 484 277 993 206 219 NA NA NA NA NA 402 192 915 222 223 NA NA NA NA 
1790370000.0 11606.0 NA 125 310 546 0 153 NA NA NA NA NA 167 416 763 0 228 NA NA NA NA NA 475 258 955 203 221 NA NA NA NA NA 424 187 1003 217 234 NA NA NA NA 
1790370000.0 11607.0 NA 135 312 538 0 181 NA NA NA NA NA 181 433 772 0 300 NA NA NA NA NA 424 265 1028 199 226 NA NA NA NA NA 464 162 942 214 245 NA NA NA NA 
1790370000.0 11608.0 NA 128 310 540 0 184 NA NA NA NA NA 174 410 753 0 302 NA NA NA NA NA 553 267 973 210 228 NA NA NA NA NA 508 220 969 240 241 NA NA NA NA 
1790370000.0 11609.0 NA 126 313 545 0 184 NA NA NA NA NA 179 417 768 0 296 NA NA NA NA NA 426 265 1029 214 224 NA NA NA NA NA 392 167 975 254 228 NA NA NA NA 
1790370000.0 11630.0 NA 171 321 572 0 159 NA NA NA NA NA 245 428 810 0 234 NA NA NA NA NA 3001 240 1221 221 207 NA NA NA NA NA 1151 220 1166 311 223 NA NA NA NA 
1790370000.0 11634.0 NA 148 318 560 0 185 NA NA NA NA NA 192 434 787 0 311 NA NA NA NA NA 1113 268 1136 216 233 NA NA NA NA NA 578 217 923 231 238 NA NA NA NA 
1790370000.0 11634.1 NA 145 319 319 0 NA NA NA NA NA NA 195 414 493 0 NA NA NA NA NA NA 1069 218 310 192 NA NA NA NA NA NA 570 132 336 260 NA NA NA NA NA 
1790370000.0 11634.15 NA 148 320 552 0 188 NA NA NA NA NA 191 439 819 0 307 NA NA NA NA NA 1149 238 1027 214 243 NA NA NA NA NA 650 206 1030 234 291 NA NA NA NA 
1790370000.0 11634.24 NA 131 246 498 0 151 NA NA NA NA NA 177 337 729 0 226 NA NA NA NA NA 527 160 771 211 212 NA NA NA NA NA 578 135 768 248 221 NA NA NA NA 
1790370000.0 11634.5 NA 149 316 181 0 NA NA NA NA NA NA 202 442 332 0 NA NA NA NA NA NA 1028 218 191 85 NA NA NA NA NA NA 566 199 231 108 NA NA NA NA NA 
1790370000.0 11634.601 NA 148 308 120 560 0 NA NA NA NA NA 202 413 187 800 0 NA NA NA NA NA 1122 226 67 932 222 NA NA NA NA NA 581 153 73 810 238 NA NA NA NA 
1790370000.0 11634.7 NA 146 315 564 0 NA NA NA NA NA NA 202 422 807 0 NA NA NA NA NA NA 1149 234 898 231 NA NA NA NA NA NA 605 147 829 248 NA NA NA NA NA 
1790370000.0 11634.91 NA 146 320 569 0 186 NA NA NA NA NA 205 412 782 0 310 NA NA NA NA NA 1224 279 1099 234 238 NA NA NA NA NA 664 183 1030 286 245 NA NA NA NA 
1790370000.0 11634.914 NA 139 321 559 0 184 NA NA NA NA NA 189 425 825 0 305 NA NA NA NA NA 1157 274 1105 224 227 NA NA NA NA NA 550 165 885 240 229 NA NA NA NA 
1790370000.0 11640.0 NA 140 312 540 0 155 NA NA NA NA NA 181 423 761 0 233 NA NA NA NA NA 1280 279 912 210 216 NA NA NA NA NA 1029 174 902 228 227 NA NA NA NA 
1790370000.0 11643.0 NA 152 320 564 0 160 NA NA NA NA NA 202 435 786 0 241 NA NA NA NA NA 1240 304 1119 222 222 NA NA NA NA NA 618 183 986 266 234 NA NA NA NA 
1790370000.0 11646.0 NA 115 322 548 0 187 NA NA NA NA NA 191 430 783 0 310 NA NA NA NA NA 869 282 1036 225 237 NA NA NA NA NA 526 186 935 274 263 NA NA NA NA 
1790370000.0 11650.0 NA 140 309 551 0 185 NA NA NA NA NA 184 422 768 0 310 NA NA NA NA NA 738 259 1036 215 224 NA NA NA NA NA 529 186 909 229 254 NA NA NA NA 
1790370000.0 117.0 NA 162 201 398 NA NA NA NA NA NA NA 235 283 548 NA NA NA NA NA NA NA 810 159 663 NA NA NA NA NA NA NA 405 143 603 NA NA NA NA NA NA 
1790370000.0 11723.17 NA 172 328 584 0 NA NA NA NA NA NA 229 428 823 0 NA NA NA NA NA NA 2566 250 1073 233 NA NA NA NA NA NA 1128 172 984 255 NA NA NA NA NA 
1790370000.0 118.0 NA 151 192 391 NA NA NA NA NA NA NA 241 284 546 NA NA NA NA NA NA NA 834 160 675 NA NA NA NA NA NA NA 445 131 814 NA NA NA NA NA NA 
1790370000.0 119.0 NA 164 193 400 NA NA NA NA NA NA NA 238 277 534 NA NA NA NA NA NA NA 548 153 619 NA NA NA NA NA NA NA 334 156 603 NA NA NA NA NA NA 
1790370000.0 12.0 NA 162 195 387 0 NA NA NA NA NA NA 227 280 534 0 NA NA NA NA NA NA 676 182 769 178 NA NA NA NA NA NA 419 163 725 192 NA NA NA NA NA 
1790370000.0 120.0 NA 117 186 373 NA NA NA NA NA NA NA 192 269 538 NA NA NA NA NA NA NA 222 174 673 NA NA NA NA NA NA NA 375 233 771 NA NA NA NA NA NA 
1790370000.0 12034.0 NA 146 282 564 0 NA NA NA NA NA NA 192 383 788 0 NA NA NA NA NA NA 1366 262 930 229 NA NA NA NA NA NA 742 153 891 245 NA NA NA NA NA 
1790370000.0 121.0 NA 166 201 408 NA NA NA NA NA NA NA 248 287 565 NA NA NA NA NA NA NA 828 161 674 NA NA NA NA NA NA NA 419 144 581 NA NA NA NA NA NA 
1790370000.0 122.0 NA 120 176 362 NA NA NA NA NA NA NA 181 265 525 NA NA NA NA NA NA NA 233 111 606 NA NA NA NA NA NA NA 269 154 745 NA NA NA NA NA NA 
1790370000.0 123.1 NA 364 NA NA NA NA NA NA NA NA NA 546 NA NA NA NA NA NA NA NA NA 369 NA NA NA NA NA NA NA NA NA 471 NA NA NA NA NA NA NA NA 
1790370000.0 123.2 NA 364 NA NA NA NA NA NA NA NA NA 541 NA NA NA NA NA NA NA NA NA 417 NA NA NA NA NA NA NA NA NA 458 NA NA NA NA NA NA NA NA 
1790370000.0 123.3 NA 315 NA NA NA NA NA NA NA NA NA 434 NA NA NA NA NA NA NA NA NA 321 NA NA NA NA NA NA NA NA NA 408 NA NA NA NA NA NA NA NA 
1790370000.0 124.1 NA 354 NA NA NA NA NA NA NA NA NA 503 NA NA NA NA NA NA NA NA NA 321 NA NA NA NA NA NA NA NA NA 396 NA NA NA NA NA NA NA NA 
1790370000.0 124.2 NA 360 NA NA NA NA NA NA NA NA NA 518 NA NA NA NA NA NA NA NA NA 353 NA NA NA NA NA NA NA NA NA 460 NA NA NA NA NA NA NA NA 
1790370000.0 124.4 NA 354 NA NA NA NA NA NA NA NA NA 502 NA NA NA NA NA NA NA NA NA 325 NA NA NA NA NA NA NA NA NA 423 NA NA NA NA NA NA NA NA 
1790370000.0 124.5 NA 356 NA NA NA NA NA NA NA NA NA 508 NA NA NA NA NA NA NA NA NA 333 NA NA NA NA NA NA NA NA NA 486 NA NA NA NA NA NA NA NA 
1790370000.0 124.6 NA 319 NA NA NA NA NA NA NA NA NA 444 NA NA NA NA NA NA NA NA NA 321 NA NA NA NA NA NA NA NA NA 443 NA NA NA NA NA NA NA NA 
1790370000.0 12434.0 NA 147 318 561 0 186 NA NA NA NA NA 194 422 785 0 303 NA NA NA NA NA 1205 286 1119 229 226 NA NA NA NA NA 631 175 1042 256 227 NA NA NA NA 
1790370000.0 12434.511 NA 149 318 159 0 NA NA NA NA NA NA 193 422 255 0 NA NA NA NA NA NA 1105 224 153 73 NA NA NA NA NA NA 584 227 209 100 NA NA NA NA NA 
1790370000.0 12434.521 NA 148 317 155 0 NA NA NA NA NA NA 204 417 239 0 NA NA NA NA NA NA 1092 222 150 75 NA NA NA NA NA NA 590 216 211 99 NA NA NA NA NA 
1790370000.0 12434.7 NA 150 320 565 0 NA NA NA NA NA NA 205 418 787 0 NA NA NA NA NA NA 1182 239 901 227 NA NA NA NA NA NA 636 139 752 246 NA NA NA NA NA 
1790370000.0 12446.0 NA 146 312 576 0 156 NA NA NA NA NA 193 426 797 0 236 NA NA NA NA NA 882 269 1025 211 217 NA NA NA NA NA 608 158 956 227 231 NA NA NA NA 
1790370000.0 12461.0 NA 122 310 532 0 154 NA NA NA NA NA 164 422 753 0 230 NA NA NA NA NA 393 288 941 193 213 NA NA NA NA NA 401 188 884 208 230 NA NA NA NA 
1790370000.0 125.0 NA 168 198 392 NA NA NA NA NA NA NA 238 282 530 NA NA NA NA NA NA NA 670 159 613 NA NA NA NA NA NA NA 338 127 577 NA NA NA NA NA NA 
1790370000.0 126.0 NA 130 191 373 NA NA NA NA NA NA NA 188 274 522 NA NA NA NA NA NA NA 387 167 701 NA NA NA NA NA NA NA 301 152 828 NA NA NA NA NA NA 
1790370000.0 127.0 NA 121 135 372 NA NA NA NA NA NA NA 175 274 541 NA NA NA NA NA NA NA 300 185 688 NA NA NA NA NA NA NA 336 245 846 NA NA NA NA NA NA 
1790370000.0 128.0 NA 111 185 369 NA NA NA NA NA NA NA 172 281 526 NA NA NA NA NA NA NA 208 150 628 NA NA NA NA NA NA NA 304 149 889 NA NA NA NA NA NA 
1790370000.0 12834.0 NA 147 313 568 0 189 NA NA NA NA NA 193 432 809 0 312 NA NA NA NA NA 1385 321 1169 236 224 NA NA NA NA NA 799 200 968 295 228 NA NA NA NA 
1790370000.0 12834.402 NA 147 313 194 0 NA NA NA NA NA NA 202 432 288 0 NA NA NA NA NA NA 1079 233 177 98 NA NA NA NA NA NA 586 223 228 118 NA NA NA NA NA 
1790370000.0 12834.412 NA 146 321 181 0 NA NA NA NA NA NA 192 455 281 0 NA NA NA NA NA NA 1056 234 168 73 NA NA NA NA NA NA 589 217 229 114 NA NA NA NA NA 
1790370000.0 12834.7 NA 147 313 560 0 NA NA NA NA NA NA 195 430 787 0 NA NA NA NA NA NA 1352 287 912 221 NA NA NA NA NA NA 692 168 808 234 NA NA NA NA NA 
1790370000.0 12846.0 NA 146 307 551 0 184 NA NA NA NA NA 189 421 796 0 299 NA NA NA NA NA 942 299 1071 210 239 NA NA NA NA NA 699 179 960 223 256 NA NA NA NA 
1790370000.0 12861.0 NA 123 309 541 0 154 NA NA NA NA NA 163 442 750 0 227 NA NA NA NA NA 453 258 986 200 211 NA NA NA NA NA 420 171 895 212 221 NA NA NA NA 
1790370000.0 129.0 NA 112 185 370 NA NA NA NA NA NA NA 171 275 519 NA NA NA NA NA NA NA 208 152 625 NA NA NA NA NA NA NA 261 177 769 NA NA NA NA NA NA 
1790370000.0 13.0 NA 160 191 393 0 NA NA NA NA NA NA 239 284 539 0 NA NA NA NA NA NA 1284 152 834 185 NA NA NA NA NA NA 654 153 697 200 NA NA NA NA NA 
1790370000.0 130.0 NA 115 190 370 NA NA NA NA NA NA NA 172 275 521 NA NA NA NA NA NA NA 220 152 617 NA NA NA NA NA NA NA 248 164 742 NA NA NA NA NA NA 
