Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6
1711576800.0 10001.0 NA 295 472 0 154 173 NA 399 654 0 222 257 NA 1522 1465 385 288 522 NA 1025 1618 480 325 1097
1711576800.0 103.0 130 0 0 NA NA NA 216 0 0 NA NA NA 489 123 1167 NA NA NA 661 238 1414 NA NA NA
1711576800.0 112.0 163 181 353 NA NA NA 276 258 500 NA NA NA 1204 302 1421 NA NA NA 643 276 1954 NA NA NA
1711576800.0 11650.911 155 264 482 NA NA NA 228 355 706 NA NA NA 1778 1238 2390 NA NA NA 1280 787 2343 NA NA NA
1711576800.0 120.0 136 178 346 NA NA NA 239 260 480 NA NA NA 471 295 1249 NA NA NA 891 497 1221 NA NA NA
1711576800.0 124.5 370 NA NA NA NA NA 512 NA NA NA NA NA 759 NA NA NA NA NA 1010 NA NA NA NA NA
1711576800.0 126.0 134 178 341 NA NA NA 230 248 494 NA NA NA 900 316 1463 NA NA NA 1018 672 1949 NA NA NA
1711576800.0 128.0 132 178 347 NA NA NA 218 254 502 NA NA NA 456 291 1364 NA NA NA 699 361 1756 NA NA NA
1711576800.0 129.0 133 179 347 NA NA NA 217 250 488 NA NA NA 454 293 1320 NA NA NA 650 332 1488 NA NA NA
1711576800.0 130.0 132 169 346 NA NA NA 217 255 486 NA NA NA 491 320 1456 NA NA NA 570 734 2458 NA NA NA
1711576800.0 1301.0 163 214 313 NA NA NA 260 298 448 NA NA NA 1195 318 916 NA NA NA 1199 340 1338 NA NA NA
1711576800.0 131.0 136 179 351 NA NA NA 217 252 500 NA NA NA 714 290 1308 NA NA NA 754 285 1288 NA NA NA
1711576800.0 134.0 NA 373 89 0 NA NA NA 531 153 0 NA NA NA 2607 124 64 NA NA NA 2172 147 92 NA NA
1711576800.0 136.72411 NA 251 0 NA NA NA NA 347 0 NA NA NA NA 1520 153 NA NA NA NA 1452 261 NA NA NA
1711576800.0 136.9 NA 257 227 317 208 NA NA 401 384 489 289 NA NA 6486 1123 1279 849 NA NA 8947 3359 2383 1250 NA
1711576800.0 140.202 NA 258 NA NA NA NA NA 357 NA NA NA NA NA 1842 NA NA NA NA NA 1880 NA NA NA NA
1711576800.0 144.6 NA 322 NA NA NA NA NA 504 NA NA NA NA NA 2585 NA NA NA NA NA 2749 NA NA NA NA
1711576800.0 2017.5 497 0 196 164 NA NA 627 0 296 249 NA NA 859 239 587 404 NA NA 995 362 1435 606 NA NA
1711576800.0 2500.012 NA 259 0 NA NA NA NA 367 0 NA NA NA NA 14089 141 NA NA NA NA 5135 243 NA NA NA
1711576800.0 2500.2 NA 207 0 NA NA NA NA 325 0 NA NA NA NA 17706 138 NA NA NA NA 6597 183 NA NA NA
1711576800.0 2500.301 NA 201 NA NA NA NA NA 312 NA NA NA NA NA 1387 NA NA NA NA NA 1220 NA NA NA NA
1711576800.0 250200.117 144 496 385 NA NA NA 233 674 534 NA NA NA 1653 1773 1505 NA NA NA 942 1115 1322 NA NA NA
1711576800.0 4.28 NA 134 369 0 NA NA NA 210 515 0 NA NA NA 233 2663 1351 NA NA NA 572 3057 1531 NA NA
1711576800.0 4001.0 NA 268 447 NA NA NA NA 380 622 NA NA NA NA 647 2158 NA NA NA NA 610 2338 NA NA NA
1711576800.0 4008.0 129 0 0 NA NA NA 219 0 0 NA NA NA 497 133 1151 NA NA NA 1098 709 1344 NA NA NA
1711576800.0 50204.0 NA 308 497 0 NA NA NA 448 726 0 NA NA NA 887 2285 379 NA NA NA 660 2451 667 NA NA
