Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8 
1785963600.0 1.0 133 173 263 NA NA NA NA NA 235 250 405 NA NA NA NA NA 758 176 430 NA NA NA NA NA 472 177 573 NA NA NA NA NA 
1785963600.0 10.0 155 177 386 0 NA NA NA NA 232 262 525 0 NA NA NA NA 740 191 796 256 NA NA NA NA 373 157 1027 281 NA NA NA NA 
1785963600.0 10003.0 169 294 498 0 153 184 NA NA 278 402 707 0 219 272 NA NA 2715 213 891 203 311 312 NA NA 1148 243 1015 222 342 343 NA NA 
1785963600.0 10004.0 115 301 493 0 150 188 NA NA 171 400 686 0 218 269 NA NA 333 218 894 247 260 276 NA NA 318 193 919 284 338 308 NA NA 
1785963600.0 10005.0 118 298 496 0 145 190 NA NA 174 390 693 0 216 277 NA NA 334 233 876 210 311 300 NA NA 325 215 884 234 373 344 NA NA 
1785963600.0 1002.0 NA 353 113 NA NA NA NA NA NA 518 154 NA NA NA NA NA NA 1360 100 NA NA NA NA NA NA 1201 80 NA NA NA NA NA 
1785963600.0 10024.1 138 303 304 0 NA NA NA NA 204 387 461 0 NA NA NA NA 1083 216 359 200 NA NA NA NA 499 217 392 252 NA NA NA NA 
1785963600.0 10024.3 138 302 279 0 NA NA NA NA 204 408 443 0 NA NA NA NA 1070 217 347 165 NA NA NA NA 493 227 490 205 NA NA NA NA 
1785963600.0 1003.0 NA 392 0 NA NA NA NA NA NA 642 0 NA NA NA NA NA NA 1290 125 NA NA NA NA NA NA 891 218 NA NA NA NA NA 
1785963600.0 1005.0 NA 208 153 0 0 NA NA NA NA 380 245 0 0 NA NA NA NA 326 183 39 52 NA NA NA NA 491 311 57 105 NA NA NA 
1785963600.0 10059.0 162 307 522 0 150 180 NA NA 238 404 717 0 223 286 NA NA 3060 242 1230 255 245 261 NA NA 1154 278 966 295 312 337 NA NA 
1785963600.0 101.0 168 NA NA NA NA NA NA NA 302 NA NA NA NA NA NA NA 338 NA NA NA NA NA NA NA 442 NA NA NA NA NA NA NA 
1785963600.0 1010.0 NA 85 109 0 NA NA NA NA NA 157 177 0 NA NA NA NA NA 143 168 60 NA NA NA NA NA 228 244 79 NA NA NA NA 
1785963600.0 102.0 168 NA NA NA NA NA NA NA 289 NA NA NA NA NA NA NA 317 NA NA NA NA NA NA NA 349 NA NA NA NA NA NA NA 
1785963600.0 103.0 122 172 366 NA NA NA NA NA 190 244 505 NA NA NA NA NA 355 141 753 NA NA NA NA NA 453 163 769 NA NA NA NA NA 
1785963600.0 1030.0 NA 279 94 0 0 NA NA NA NA 435 163 0 0 NA NA NA NA 2438 161 24 26 NA NA NA NA 984 192 39 46 NA NA NA 
1785963600.0 1046.0 NA 97 85 0 NA NA NA NA NA 173 155 0 NA NA NA NA NA 201 139 27 NA NA NA NA NA 291 219 60 NA NA NA NA 
1785963600.0 1047.0 NA 98 103 0 NA NA NA NA NA 174 171 0 NA NA NA NA NA 191 167 32 NA NA NA NA NA 327 262 53 NA NA NA NA 
1785963600.0 1048.0 NA 98 94 0 NA NA NA NA NA 173 164 0 NA NA NA NA NA 195 155 27 NA NA NA NA NA 262 196 39 NA NA NA NA 
1785963600.0 1049.0 NA 112 0 NA NA NA NA NA NA 188 0 NA NA NA NA NA NA 530 64 NA NA NA NA NA NA 788 88 NA NA NA NA NA 
1785963600.0 105.0 133 176 93 NA NA NA NA NA 229 257 156 NA NA NA NA NA 798 173 153 NA NA NA NA NA 568 229 251 NA NA NA NA NA 
1785963600.0 1052.0 NA 213 151 0 NA NA NA NA NA 382 248 0 NA NA NA NA NA 361 179 28 NA NA NA NA NA 463 203 58 NA NA NA NA 
1785963600.0 106.0 119 0 0 NA NA NA NA NA 168 0 0 NA NA NA NA NA 263 65 605 NA NA NA NA NA 301 78 674 NA NA NA NA NA 
1785963600.0 107.0 154 179 377 NA NA NA NA NA 241 265 531 NA NA NA NA NA 950 177 737 NA NA NA NA NA 457 151 772 NA NA NA NA NA 
1785963600.0 108.0 146 180 386 NA NA NA NA NA 242 266 545 NA NA NA NA NA 941 181 753 NA NA NA NA NA 428 163 722 NA NA NA NA NA 
1785963600.0 10801.0 125 286 497 0 152 183 NA NA 171 381 673 0 218 277 NA NA 311 264 833 196 299 296 NA NA 301 237 890 214 337 385 NA NA 
1785963600.0 10803.0 177 285 501 0 146 177 NA NA 281 388 706 0 213 281 NA NA 2552 213 873 232 262 287 NA NA 1048 251 1101 258 309 385 NA NA 
1785963600.0 10804.31 114 284 490 0 144 176 NA NA 170 377 701 0 215 273 NA NA 266 209 800 197 230 254 NA NA 389 266 1628 298 299 446 NA NA 
1785963600.0 10805.31 117 284 489 0 146 175 NA NA 173 388 700 0 218 269 NA NA 329 209 798 207 231 253 NA NA 386 249 1586 321 300 428 NA NA 
1785963600.0 10824.1 137 294 304 0 NA NA NA NA 205 389 462 0 NA NA NA NA 1045 225 368 201 NA NA NA NA 481 218 444 252 NA NA NA NA 
1785963600.0 109.0 153 180 382 NA NA NA NA NA 250 265 519 NA NA NA NA NA 996 182 760 NA NA NA NA NA 426 162 715 NA NA NA NA NA 
1785963600.0 110.0 118 179 369 NA NA NA NA NA 172 248 503 NA NA NA NA NA 269 189 802 NA NA NA NA NA 249 162 880 NA NA NA NA NA 
1785963600.0 111.0 131 182 377 NA NA NA NA NA 215 252 511 NA NA NA NA NA 435 150 762 NA NA NA NA NA 435 157 753 NA NA NA NA NA 
1785963600.0 112.0 153 180 371 NA NA NA NA NA 239 262 526 NA NA NA NA NA 818 191 718 NA NA NA NA NA 400 171 811 NA NA NA NA NA 
1785963600.0 113.0 146 178 368 NA NA NA NA NA 235 261 514 NA NA NA NA NA 720 175 724 NA NA NA NA NA 433 162 795 NA NA NA NA NA 
1785963600.0 114.0 141 179 371 NA NA NA NA NA 236 261 512 NA NA NA NA NA 745 180 709 NA NA NA NA NA 383 158 780 NA NA NA NA NA 
1785963600.0 115.0 144 179 374 NA NA NA NA NA 243 268 529 NA NA NA NA NA 789 182 719 NA NA NA NA NA 403 176 816 NA NA NA NA NA 
1785963600.0 116.0 147 178 378 NA NA NA NA NA 233 259 513 NA NA NA NA NA 770 181 739 NA NA NA NA NA 398 167 839 NA NA NA NA NA 
1785963600.0 11603.0 192 300 542 0 146 NA NA NA 296 392 761 0 216 NA NA NA 2600 221 846 200 208 NA NA NA 1096 156 797 227 244 NA NA NA 
1785963600.0 11630.0 171 310 571 0 151 NA NA NA 232 422 800 0 228 NA NA NA 3207 241 1299 220 212 NA NA NA 1241 204 915 239 224 NA NA NA 
1785963600.0 11634.1 149 307 307 0 NA NA NA NA 207 411 456 0 NA NA NA NA 1193 233 343 198 NA NA NA NA 631 189 392 233 NA NA NA NA 
1785963600.0 11634.5 147 311 175 0 NA NA NA NA 196 422 304 0 NA NA NA NA 1180 233 200 82 NA NA NA NA 643 171 300 101 NA NA NA NA 
1785963600.0 117.0 145 180 382 NA NA NA NA NA 239 267 527 NA NA NA NA NA 945 184 764 NA NA NA NA NA 446 178 910 NA NA NA NA NA 
1785963600.0 118.0 154 179 381 NA NA NA NA NA 246 262 521 NA NA NA NA NA 911 179 754 NA NA NA NA NA 437 154 795 NA NA NA NA NA 
1785963600.0 119.0 144 179 382 NA NA NA NA NA 232 262 517 NA NA NA NA NA 651 193 783 NA NA NA NA NA 447 191 870 NA NA NA NA NA 
1785963600.0 120.0 113 171 359 NA NA NA NA NA 194 254 498 NA NA NA NA NA 233 163 674 NA NA NA NA NA 271 200 780 NA NA NA NA NA 
1785963600.0 121.0 150 180 383 NA NA NA NA NA 243 260 513 NA NA NA NA NA 919 179 784 NA NA NA NA NA 455 150 840 NA NA NA NA NA 
1785963600.0 122.0 116 163 352 NA NA NA NA NA 186 247 494 NA NA NA NA NA 260 118 665 NA NA NA NA NA 326 171 901 NA NA NA NA NA 
1785963600.0 123.1 354 NA NA NA NA NA NA NA 516 NA NA NA NA NA NA NA 402 NA NA NA NA NA NA NA 517 NA NA NA NA NA NA NA 
1785963600.0 123.2 352 NA NA NA NA NA NA NA 491 NA NA NA NA NA NA NA 463 NA NA NA NA NA NA NA 574 NA NA NA NA NA NA NA 
1785963600.0 123.3 303 NA NA NA NA NA NA NA 415 NA NA NA NA NA NA NA 345 NA NA NA NA NA NA NA 536 NA NA NA NA NA NA NA 
1785963600.0 124.1 343 NA NA NA NA NA NA NA 471 NA NA NA NA NA NA NA 359 NA NA NA NA NA NA NA 521 NA NA NA NA NA NA NA 
1785963600.0 124.2 348 NA NA NA NA NA NA NA 500 NA NA NA NA NA NA NA 375 NA NA NA NA NA NA NA 524 NA NA NA NA NA NA NA 
1785963600.0 124.4 343 NA NA NA NA NA NA NA 477 NA NA NA NA NA NA NA 367 NA NA NA NA NA NA NA 496 NA NA NA NA NA NA NA 
1785963600.0 124.5 344 NA NA NA NA NA NA NA 474 NA NA NA NA NA NA NA 366 NA NA NA NA NA NA NA 523 NA NA NA NA NA NA NA 
1785963600.0 124.6 303 NA NA NA NA NA NA NA 416 NA NA NA NA NA NA NA 343 NA NA NA NA NA NA NA 498 NA NA NA NA NA NA NA 
