Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1711576800.0 1001.2 NA 547 237 0 0 0 0 NA 776 362 0 0 0 0 NA 9400 755 107 120 129 145 NA 3828 982 133 207 170 253
1711576800.0 10026.0 NA 310 490 0 163 180 NA NA 418 679 0 234 273 NA NA 1511 1898 449 338 522 NA NA 840 1931 704 491 586 NA
1711576800.0 1005.0 NA 212 160 0 0 NA NA NA 364 261 0 0 NA NA NA 536 244 91 110 NA NA NA 982 337 115 197 NA NA
1711576800.0 101.0 184 NA NA NA NA NA NA 314 NA NA NA NA NA NA 666 NA NA NA NA NA NA 664 NA NA NA NA NA NA
1711576800.0 1010.0 NA 88 112 0 NA NA NA NA 163 179 0 NA NA NA NA 156 183 168 NA NA NA NA 384 287 202 NA NA NA
1711576800.0 102.0 179 NA NA NA NA NA NA 290 NA NA NA NA NA NA 615 NA NA NA NA NA NA 612 NA NA NA NA NA NA
1711576800.0 1020.0 NA 100 89 0 97 NA NA NA 175 158 0 169 NA NA NA 185 139 71 175 NA NA NA 337 206 142 267 NA NA
1711576800.0 10224.0 NA 489 720 0 179 NA NA NA 663 1007 0 266 NA NA NA 2779 2997 454 514 NA NA NA 1253 2689 574 586 NA NA
1711576800.0 10225.0 NA 483 704 0 179 NA NA NA 657 1013 0 271 NA NA NA 2699 2801 444 505 NA NA NA 1296 2663 580 582 NA NA
1711576800.0 1040.1 NA 126 90 0 NA NA NA NA 203 153 0 NA NA NA NA 385 143 115 NA NA NA NA 558 221 186 NA NA NA
1711576800.0 1041.0 NA 124 97 0 NA NA NA NA 202 163 0 NA NA NA NA 278 149 78 NA NA NA NA 507 204 119 NA NA NA
1711576800.0 1042.0 NA 125 92 0 NA NA NA NA 204 158 0 NA NA NA NA 410 158 75 NA NA NA NA 811 232 132 NA NA NA
1711576800.0 10424.0 NA 262 474 0 NA NA NA NA 347 672 0 NA NA NA NA 367 1674 439 NA NA NA NA 613 1981 619 NA NA NA
1711576800.0 1043.0 NA 107 95 0 NA NA NA NA 180 166 0 NA NA NA NA 253 153 68 NA NA NA NA 362 236 94 NA NA NA
1711576800.0 1044.0 NA 108 108 0 NA NA NA NA 182 175 0 NA NA NA NA 257 176 85 NA NA NA NA 484 227 149 NA NA NA
1711576800.0 1045.0 NA 108 100 0 NA NA NA NA 181 166 0 NA NA NA NA 248 175 70 NA NA NA NA 317 240 113 NA NA NA
1711576800.0 105.0 147 182 91 NA NA NA NA 280 265 149 NA NA NA NA 1155 310 139 NA NA NA NA 1176 454 179 NA NA NA NA
1711576800.0 1052.0 NA 218 166 0 NA NA NA NA 389 266 0 NA NA NA NA 488 221 76 NA NA NA NA 525 258 156 NA NA NA
1711576800.0 1052.1 NA 151 0 NA NA NA NA NA 250 0 NA NA NA NA NA 207 80 NA NA NA NA NA 250 171 NA NA NA NA
1711576800.0 1060.1 NA 177 NA NA NA NA NA NA 270 NA NA NA NA NA NA 581 NA NA NA NA NA NA 733 NA NA NA NA NA
1711576800.0 1060.2 NA 173 NA NA NA NA NA NA 262 NA NA NA NA NA NA 504 NA NA NA NA NA NA 637 NA NA NA NA NA
1711576800.0 10804.31 NA 289 470 0 157 179 NA NA 398 654 0 232 264 NA NA 1417 1567 419 342 511 NA NA 702 2948 570 620 615 NA
1711576800.0 110.0 137 175 343 NA NA NA NA 231 254 494 NA NA NA NA 520 318 1410 NA NA NA NA 613 606 1900 NA NA NA NA
1711576800.0 11024.2 NA 562 798 0 177 NA NA NA 770 1129 0 265 NA NA NA 3602 3975 457 440 NA NA NA 1699 3162 534 571 NA NA
1711576800.0 11024.6 NA 556 821 0 178 NA NA NA 769 1123 0 278 NA NA NA 3647 3625 439 538 NA NA NA 1696 2129 473 805 NA NA
1711576800.0 11025.0 NA 558 807 0 182 NA NA NA 787 1143 0 265 NA NA NA 3709 3647 445 528 NA NA NA 1678 2828 537 578 NA NA
1711576800.0 111.0 161 180 359 NA NA NA NA 286 266 513 NA NA NA NA 993 281 1427 NA NA NA NA 881 648 1949 NA NA NA NA
1711576800.0 11224.6 NA 256 479 0 NA NA NA NA 352 682 0 NA NA NA NA 405 1698 434 NA NA NA NA 785 1886 572 NA NA NA
1711576800.0 11606.0 NA 253 469 0 157 NA NA NA 360 696 0 234 NA NA NA 377 1591 392 304 NA NA NA 456 2058 436 367 NA NA
1711576800.0 11634.1 NA 275 301 0 NA NA NA NA 379 427 0 NA NA NA NA 431 687 381 NA NA NA NA 483 664 426 NA NA NA
1711576800.0 11634.601 NA 273 104 510 0 NA NA NA 365 164 735 0 NA NA NA 400 130 1845 449 NA NA NA 317 211 1967 569 NA NA
1711576800.0 11634.914 154 260 510 0 160 NA NA 236 356 734 0 238 NA NA 2010 439 1826 431 346 NA NA 1013 581 1996 510 699 NA NA
1711576800.0 11650.914 152 260 488 0 182 NA NA 229 350 718 0 278 NA NA 1307 401 1771 426 357 NA NA 1075 499 2367 502 805 NA NA
1711576800.0 11723.17 NA 281 509 0 NA NA NA NA 385 731 0 NA NA NA NA 426 2244 455 NA NA NA NA 340 2565 694 NA NA NA
1711576800.0 11834.24 NA 217 470 0 NA NA NA NA 305 681 0 NA NA NA NA 260 1568 414 NA NA NA NA 442 2111 623 NA NA NA
1711576800.0 119.0 155 185 351 NA NA NA NA 285 266 507 NA NA NA NA 1076 314 1402 NA NA NA NA 849 415 1708 NA NA NA NA
