Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 
1766700000.0 103.0 117 0 0 NA 168 0 0 NA 226 54 538 NA 212 90 545 NA 
1766700000.0 110.0 124 184 396 NA 179 252 553 NA 236 151 640 NA 247 185 660 NA 
1766700000.0 111.0 134 179 390 NA 204 256 534 NA 321 113 634 NA 276 153 613 NA 
1766700000.0 120.0 121 183 388 NA 176 259 548 NA 222 145 640 NA 282 163 803 NA 
1766700000.0 122.0 124 173 384 NA 182 246 526 NA 236 108 611 NA 294 159 645 NA 
1766700000.0 126.0 125 185 394 NA 182 260 534 NA 366 149 629 NA 250 128 699 NA 
1766700000.0 127.0 122 185 389 NA 179 254 558 NA 282 150 648 NA 246 132 609 NA 
1766700000.0 128.0 119 183 388 NA 167 254 538 NA 207 148 659 NA 233 187 669 NA 
1766700000.0 129.0 120 184 390 NA 170 253 549 NA 214 146 649 NA 291 181 772 NA 
1766700000.0 130.0 122 182 386 NA 178 256 543 NA 222 146 641 NA 279 188 833 NA 
1766700000.0 131.0 123 184 395 NA 182 251 530 NA 332 148 631 NA 280 132 605 NA 
1766700000.0 134.0 NA 417 85 0 NA 589 144 0 NA 1288 56 26 NA 939 75 56 
1766700000.0 136.762 NA 184 470 0 NA 255 693 0 NA 197 7223 83 NA 196 2674 96 
1766700000.0 144.6 NA 412 NA NA NA 544 NA NA NA 1259 NA NA NA 1203 NA NA 
1766700000.0 180.1 0 NA NA NA 0 NA NA NA 2599 NA NA NA 1297 NA NA NA 
1766700000.0 181.1 0 NA NA NA 0 NA NA NA 2609 NA NA NA 1326 NA NA NA 
1766700000.0 182.1 0 NA NA NA 0 NA NA NA 2600 NA NA NA 1309 NA NA NA 
1766700000.0 2500.0204 NA 335 200 0 NA 437 298 0 NA 934 301 52 NA 567 281 101 
1766700000.0 2500.1502 NA 151 NA NA NA 239 NA NA NA 6862 NA NA NA 5650 NA NA 
1766700000.0 2500.1504 NA 154 NA NA NA 246 NA NA NA 8970 NA NA NA 7887 NA NA 
1766700000.0 2500.2204 NA 270 NA NA NA 445 NA NA NA 9812 NA NA NA 3261 NA NA 
1766700000.0 2500.2207 NA 189 NA NA NA 304 NA NA NA 6601 NA NA NA 3271 NA NA 
1766700000.0 2500.2208 NA 292 NA NA NA 481 NA NA NA 24731 NA NA NA 8523 NA NA 
1766700000.0 2500.2304 NA 325 NA NA NA 437 NA NA NA 6325 NA NA NA 1996 NA NA 
1766700000.0 2500.2308 NA 317 NA NA NA 520 NA NA NA 18635 NA NA NA 5322 NA NA 
1766700000.0 2500.2309 NA 324 NA NA NA 524 NA NA NA 18650 NA NA NA 5696 NA NA 
1766700000.0 2500.231 NA 93 NA NA NA 167 NA NA NA 3601 NA NA NA 2002 NA NA 
1766700000.0 2500.3001 NA 290 0 NA NA 447 0 NA NA 5264 51 NA NA 2376 87 NA 
1766700000.0 2500.3204 NA 314 NA NA NA 438 NA NA NA 6639 NA NA NA 1947 NA NA 
1766700000.0 2500.3205 NA 338 NA NA NA 476 NA NA NA 7390 NA NA NA 2262 NA NA 
1766700000.0 2500.3208 NA 313 NA NA NA 470 NA NA NA 8951 NA NA NA 3937 NA NA 
1766700000.0 2500.3209 NA 298 NA NA NA 442 NA NA NA 5338 NA NA NA 1895 NA NA 
1766700000.0 2500.3304 NA 284 NA NA NA 367 NA NA NA 5621 NA NA NA 1612 NA NA 
1766700000.0 2500.3305 NA 299 NA NA NA 412 NA NA NA 6470 NA NA NA 2056 NA NA 
1766700000.0 4001.0 NA 269 495 NA NA 367 699 NA NA 266 911 NA NA 257 974 NA 
1766700000.0 4008.0 118 0 0 NA 168 0 0 NA 223 63 534 NA 207 178 618 NA 
1766700000.0 500200.1 154 290 364 NA 212 398 500 NA 569 222 761 NA 338 283 724 NA 
1766700000.0 511.0 92 0 NA NA 120 0 NA NA 2473 52 NA NA 3115 84 NA NA 
1766700000.0 526.0 65 86 0 NA 101 116 0 NA 3305 57 50 NA 2550 64 68 NA 
