Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobTime1 TotalJobTime2 TotalJobTime3 
1782939600.0 129.0 117 180 366 180 266 529 211 142 567 273 137 627 
1782939600.0 144.6 NA 382 NA NA 522 NA NA 1242 NA NA 1284 NA 
1782939600.0 2500.0102 NA 238 0 NA 476 0 NA 26640 57 NA 23435 86 
1782939600.0 2500.1502 NA 136 NA NA 247 NA NA 7872 NA NA 13938 NA 
1782939600.0 2500.1504 NA 130 NA NA 246 NA NA 10433 NA NA 16027 NA 
1782939600.0 2500.2204 NA 266 NA NA 437 NA NA 8064 NA NA 2881 NA 
1782939600.0 2500.2207 NA 180 NA NA 295 NA NA 5771 NA NA 3371 NA 
1782939600.0 2500.2208 NA 248 NA NA 463 NA NA 29975 NA NA 25538 NA 
1782939600.0 2500.2304 NA 249 NA NA 418 NA NA 8058 NA NA 2462 NA 
1782939600.0 2500.2308 NA 247 NA NA 511 NA NA 22500 NA NA 19649 NA 
1782939600.0 2500.2309 NA 248 NA NA 523 NA NA 22610 NA NA 19837 NA 
1782939600.0 2500.231 NA 85 NA NA 156 NA NA 3035 NA NA 1755 NA 
1782939600.0 2500.3204 NA 284 NA NA 443 NA NA 8988 NA NA 2652 NA 
1782939600.0 2500.3205 NA 305 NA NA 500 NA NA 9699 NA NA 2956 NA 
1782939600.0 2500.3208 NA 285 NA NA 440 NA NA 8735 NA NA 2820 NA 
1782939600.0 2500.321 NA 317 NA NA 491 NA NA 9419 NA NA 3054 NA 
1782939600.0 2500.3305 NA 273 NA NA 417 NA NA 8010 NA NA 2329 NA 
1782939600.0 2500.3311 NA 293 NA NA 445 NA NA 9817 NA NA 3411 NA 
1782939600.0 2500.3312 NA 69 NA NA 158 NA NA 4589 NA NA 2855 NA 
1782939600.0 2500.4301 NA 85 NA NA 142 NA NA 6162 NA NA 6911 NA 
1782939600.0 34661.97 1085 NA NA 1550 NA NA 3506 NA NA 1601 NA NA 
1782939600.0 4001.0 NA 252 449 NA 367 645 NA 263 856 NA 282 1040 
