Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4
1600030800.0 134.0 NA 291 45 0 NA 627 106 0 NA 3837 142 82 NA 4540 912 568
1600030800.0 136.76111 NA 170 0 NA NA 301 0 NA NA 2276 159 NA NA 4574 1546 NA
1600030800.0 136.842 NA 107 429 0 NA 195 899 0 NA 801 20674 501 NA 664 9634 1537
1600030800.0 136.8521 NA 198 0 NA NA 358 0 NA NA 3317 145 NA NA 4055 1210 NA
1600030800.0 136.885 NA 112 429 0 NA 191 878 0 NA 773 16891 498 NA 951 9328 1060
1600030800.0 144.6 NA 282 NA NA NA 657 NA NA NA 3160 NA NA NA 4448 NA NA
1600030800.0 23461.97 914 NA NA NA 1555 NA NA NA 9625 NA NA NA 5856 NA NA NA
1600030800.0 511.0 40 0 NA NA 107 0 NA NA 8016 142 NA NA 11582 798 NA NA
1600030800.0 513.0 18 39 0 NA 79 105 0 NA 645 238 142 NA 3878 1031 671 NA
1600030800.0 522.0 18 48 0 NA 80 107 0 NA 609 175 142 NA 3863 1188 1047 NA
1600030800.0 523.0 18 50 0 NA 80 116 0 NA 842 190 142 NA 4260 700 976 NA
1600030800.0 551.0 18 51 0 NA 79 109 0 NA 830 241 144 NA 4082 740 1055 NA
1600030800.0 555.0 18 49 0 NA 79 109 0 NA 968 227 142 NA 4459 846 604 NA
