Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 
1747083600.0 102.0 164 NA NA NA NA NA NA 293 NA NA NA NA NA NA 306 NA NA NA NA NA NA 307 NA NA NA NA NA NA 
1747083600.0 103.0 119 0 0 NA NA NA NA 174 0 0 NA NA NA NA 235 59 578 NA NA NA NA 257 73 684 NA NA NA NA 
1747083600.0 123.2 398 NA NA NA NA NA NA 540 NA NA NA NA NA NA 433 NA NA NA NA NA NA 449 NA NA NA NA NA NA 
1747083600.0 136.901 NA 263 248 250 142 246 289 NA 425 401 352 218 399 427 NA 3042 654 565 151 310 473 NA 4952 1133 898 203 616 724 
1747083600.0 136.902 NA 268 243 245 141 214 290 NA 425 363 351 218 399 427 NA 2668 628 644 146 323 469 NA 4365 959 1095 228 569 666 
1747083600.0 136.903 NA 298 292 325 154 282 316 NA 452 444 442 230 444 485 NA 3985 1962 1672 336 568 830 NA 6473 3012 2439 522 949 1123 
1747083600.0 136.904 NA 301 282 307 150 285 303 NA 492 432 436 225 412 485 NA 3730 1228 1144 231 435 657 NA 5952 1684 1861 339 728 1017 
1747083600.0 141.043 NA 213 687 0 NA NA NA NA 302 955 0 NA NA NA NA 306 10413 142 NA NA NA NA 289 3546 169 NA NA NA 
1747083600.0 144.6 NA 408 NA NA NA NA NA NA 548 NA NA NA NA NA NA 1262 NA NA NA NA NA NA 1295 NA NA NA NA NA 
1747083600.0 159.01 NA 228 0 NA NA NA NA NA 334 0 NA NA NA NA NA 772 71 NA NA NA NA NA 809 121 NA NA NA NA 
1747083600.0 24834.911 167 610 657 0 252 NA NA 228 831 909 0 346 NA NA 4016 2518 2702 698 502 NA NA 3075 2226 2428 908 637 NA NA 
1747083600.0 2500.001 NA 274 0 NA NA NA NA NA 417 0 NA NA NA NA NA 14419 63 NA NA NA NA NA 5575 117 NA NA NA NA 
1747083600.0 2500.003 NA 330 0 NA NA NA NA NA 563 0 NA NA NA NA NA 15480 63 NA NA NA NA NA 5516 118 NA NA NA NA 
1747083600.0 2500.012 NA 286 0 NA NA NA NA NA 437 0 NA NA NA NA NA 15344 64 NA NA NA NA NA 6610 102 NA NA NA NA 
1747083600.0 2500.224 NA 253 NA NA NA NA NA NA 372 NA NA NA NA NA NA 7279 NA NA NA NA NA NA 2574 NA NA NA NA NA 
1747083600.0 2500.225 NA 276 NA NA NA NA NA NA 412 NA NA NA NA NA NA 8005 NA NA NA NA NA NA 2744 NA NA NA NA NA 
1747083600.0 2500.227 NA 203 NA NA NA NA NA NA 335 NA NA NA NA NA NA 5881 NA NA NA NA NA NA 3459 NA NA NA NA NA 
1747083600.0 2500.228 NA 265 NA NA NA NA NA NA 440 NA NA NA NA NA NA 10337 NA NA NA NA NA NA 4593 NA NA NA NA NA 
1747083600.0 2500.901 NA 178 NA NA NA NA NA NA 286 NA NA NA NA NA NA 484 NA NA NA NA NA NA 497 NA NA NA NA NA 
1747083600.0 250402.18 519 0 239 NA NA NA NA 727 0 355 NA NA NA NA 542 106 294 NA NA NA NA 660 117 314 NA NA NA NA 
1747083600.0 250408.17 513 0 243 NA NA NA NA 705 0 355 NA NA NA NA 542 112 306 NA NA NA NA 624 162 347 NA NA NA NA 
1747083600.0 25634.0 161 607 647 0 252 NA NA 228 835 911 0 357 NA NA 2035 980 1350 253 486 NA NA 1473 942 1601 407 544 NA NA 
1747083600.0 26434.0 162 570 677 0 258 NA NA 226 831 921 0 363 NA NA 1967 973 1332 245 503 NA NA 1382 879 1381 317 685 NA NA 
1747083600.0 29634.911 174 618 666 0 251 NA NA 231 852 931 0 358 NA NA 4213 2659 2924 773 519 NA NA 3491 2631 2816 1188 580 NA NA 
1747083600.0 29861.97 1052 NA NA NA NA NA NA 1507 NA NA NA NA NA NA 3320 NA NA NA NA NA NA 1831 NA NA NA NA NA NA 
1747083600.0 33234.0 169 622 661 0 257 NA NA 227 854 945 0 357 NA NA 2074 964 1346 250 507 NA NA 1583 868 1476 342 720 NA NA 
1747083600.0 34034.0 192 0 NA NA NA NA NA 257 0 NA NA NA NA NA 2003 0 NA NA NA NA NA 1680 0 NA NA NA NA NA 
1747083600.0 4007.0 117 0 0 NA NA NA NA 170 0 0 NA NA NA NA 231 61 572 NA NA NA NA 280 189 756 NA NA NA NA 
1747083600.0 5.5 410 0 NA NA NA NA NA 551 0 NA NA NA NA NA 376 92 NA NA NA NA NA 475 105 NA NA NA NA NA 
1747083600.0 534.0 232 0 NA NA NA NA NA 277 0 NA NA NA NA NA 694 60 NA NA NA NA NA 905 84 NA NA NA NA NA 
1747083600.0 536.0 93 0 NA NA NA NA NA 125 0 NA NA NA NA NA 105 62 NA NA NA NA NA 221 104 NA NA NA NA NA 
