Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 
1758747600.0 10059.0 NA 333 561 0 163 192 NA 457 779 0 231 291 NA 603 1149 199 173 261 NA 285 865 218 264 321 
1758747600.0 10804.31 NA 307 528 0 160 189 NA 409 725 0 223 284 NA 585 739 179 171 235 NA 274 913 203 255 253 
1758747600.0 10805.31 NA 307 526 0 159 186 NA 412 739 0 230 281 NA 569 811 179 170 242 NA 301 1049 203 274 303 
1758747600.0 10807.0 NA 311 529 0 188 187 NA 399 753 0 298 282 NA 554 791 179 177 240 NA 256 895 194 285 255 
1758747600.0 10824.0 NA 315 548 0 192 190 NA 406 759 0 309 289 NA 576 829 196 176 242 NA 261 791 212 257 261 
1758747600.0 10826.0 NA 321 552 0 164 190 NA 417 745 0 231 287 NA 577 915 199 176 247 NA 285 767 215 270 310 
1758747600.0 10842.0 NA 316 539 0 192 187 NA 410 746 0 311 277 NA 583 831 190 178 240 NA 275 905 218 265 253 
1758747600.0 10859.0 NA 327 568 0 164 190 NA 421 790 0 235 280 NA 729 1154 203 177 251 NA 313 882 220 300 264 
1758747600.0 123.1 408 NA NA NA NA NA 557 NA NA NA NA NA 415 NA NA NA NA NA 433 NA NA NA NA NA 
1758747600.0 123.2 370 NA NA NA NA NA 566 NA NA NA NA NA 461 NA NA NA NA NA 580 NA NA NA NA NA 
1758747600.0 124.4 367 NA NA NA NA NA 533 NA NA NA NA NA 351 NA NA NA NA NA 393 NA NA NA NA NA 
1758747600.0 141.009 NA 0 0 0 NA NA NA 0 0 0 NA NA NA 66 1522 376 NA NA NA 84 1464 431 NA NA 
1758747600.0 144.6 NA 397 NA NA NA NA NA 568 NA NA NA NA NA 1938 NA NA NA NA NA 1868 NA NA NA NA 
1758747600.0 2500.0001 NA 297 0 NA NA NA NA 454 0 NA NA NA NA 27648 67 NA NA NA NA 13798 122 NA NA NA 
1758747600.0 2500.0002 NA 344 0 NA NA NA NA 550 0 NA NA NA NA 29283 66 NA NA NA NA 14336 115 NA NA NA 
1758747600.0 2500.0102 NA 316 0 NA NA NA NA 468 0 NA NA NA NA 24879 64 NA NA NA NA 8489 77 NA NA NA 
1758747600.0 2500.2204 NA 287 NA NA NA NA NA 446 NA NA NA NA NA 11553 NA NA NA NA NA 3611 NA NA NA NA 
1758747600.0 2500.2207 NA 203 NA NA NA NA NA 329 NA NA NA NA NA 6063 NA NA NA NA NA 2121 NA NA NA NA 
1758747600.0 2500.2208 NA 317 NA NA NA NA NA 517 NA NA NA NA NA 27520 NA NA NA NA NA 13866 NA NA NA NA 
1758747600.0 2500.2304 NA 329 NA NA NA NA NA 451 NA NA NA NA NA 6938 NA NA NA NA NA 2289 NA NA NA NA 
1758747600.0 2500.2308 NA 345 NA NA NA NA NA 497 NA NA NA NA NA 19304 NA NA NA NA NA 6101 NA NA NA NA 
1758747600.0 2500.2309 NA 94 NA NA NA NA NA 172 NA NA NA NA NA 4771 NA NA NA NA NA 3357 NA NA NA NA 
1758747600.0 2500.3204 NA 320 NA NA NA NA NA 450 NA NA NA NA NA 7378 NA NA NA NA NA 2332 NA NA NA NA 
1758747600.0 2500.3205 NA 316 NA NA NA NA NA 498 NA NA NA NA NA 10051 NA NA NA NA NA 3781 NA NA NA NA 
