Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobTime1 TotalJobTime2 TotalJobTime3 
1787173200.0 103.0 120 0 0 180 0 0 228 57 567 321 229 1168 
1787173200.0 106.0 118 0 0 179 0 0 231 59 576 426 214 1002 
1787173200.0 111.0 156 185 375 227 273 536 378 122 688 366 334 1207 
1787173200.0 119.0 150 187 350 251 277 509 582 159 714 520 368 1024 
1787173200.0 127.0 130 188 370 187 271 528 285 152 653 324 386 960 
1787173200.0 1301.17 135 304 310 193 395 514 611 165 460 421 264 972 
1787173200.0 144.6 NA 397 NA NA 541 NA NA 1351 NA NA 1523 NA 
1787173200.0 2500.1502 NA 149 NA NA 258 NA NA 7038 NA NA 7855 NA 
1787173200.0 2500.1504 NA 150 NA NA 257 NA NA 9250 NA NA 9526 NA 
1787173200.0 2500.4301 NA 104 NA NA 149 NA NA 5756 NA NA 4165 NA 
1787173200.0 37634.0 NA 732 752 NA 1011 981 NA 921 1232 NA 1189 1669 
1787173200.0 37634.702 NA 685 748 NA 1018 995 NA 930 1254 NA 1191 1783 
1787173200.0 37634.9 NA 723 750 NA 1005 1015 NA 945 1277 NA 1416 2095 
1787173200.0 77.0 165 NA NA 379 NA NA 132 NA NA 242 NA NA 
