Timestamp WorkflowId PeakValueRss0 PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueRss9 PeakValueVsize0 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 PeakValueVsize9 TotalJobCPU0 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobCPU9 TotalJobTime0 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8 TotalJobTime9 
1790370000.0 10008.0 NA 121 310 510 0 186 204 NA NA NA NA 176 421 708 0 301 302 NA NA NA NA 211 181 738 190 212 288 NA NA NA NA 423 518 1242 523 553 721 NA NA NA 
1790370000.0 10009.0 NA 128 297 516 0 185 203 NA NA NA NA 178 426 722 0 306 308 NA NA NA NA 235 182 773 190 213 292 NA NA NA NA 387 448 1564 483 662 662 NA NA NA 
1790370000.0 1001.0 NA NA 358 187 0 0 0 0 0 0 NA NA 499 281 0 0 0 0 0 0 NA NA 1056 251 37 25 40 78 36 79 NA NA 1064 452 81 72 99 118 85 156 
1790370000.0 1002.0 NA NA 401 112 NA NA NA NA NA NA NA NA 563 153 NA NA NA NA NA NA NA NA 1266 79 NA NA NA NA NA NA NA NA 1512 124 NA NA NA NA NA NA 
1790370000.0 1002.4 NA NA 540 0 NA NA NA NA NA NA NA NA 767 0 NA NA NA NA NA NA NA NA 4408 185 NA NA NA NA NA NA NA NA 2245 543 NA NA NA NA NA NA 
1790370000.0 10024.0 NA 141 322 538 0 188 203 NA NA NA NA 205 431 727 0 311 310 NA NA NA NA 984 187 836 210 215 298 NA NA NA NA 567 505 1568 445 611 707 NA NA NA 
1790370000.0 10024.1 NA 142 322 323 0 NA NA NA NA NA NA 206 428 499 0 NA NA NA NA NA NA 973 196 330 200 NA NA NA NA NA NA 515 372 828 512 NA NA NA NA NA 
1790370000.0 10024.2 NA 150 321 540 0 NA NA NA NA NA NA 202 422 733 0 NA NA NA NA NA NA 939 191 827 200 NA NA NA NA NA NA 477 340 1197 415 NA NA NA NA NA 
1790370000.0 10024.3 NA 141 322 305 0 NA NA NA NA NA NA 205 434 474 0 NA NA NA NA NA NA 956 190 298 164 NA NA NA NA NA NA 574 370 756 476 NA NA NA NA NA 
1790370000.0 10024.4 NA 149 320 525 0 NA NA NA NA NA NA 206 419 723 0 NA NA NA NA NA NA 936 191 809 189 NA NA NA NA NA NA 468 309 1122 389 NA NA NA NA NA 
1790370000.0 10025.0 NA 140 313 528 0 160 195 NA NA NA NA 193 420 738 0 245 308 NA NA NA NA 647 179 746 207 205 288 NA NA NA NA 587 392 1554 547 536 753 NA NA NA 
1790370000.0 1003.0 NA NA 411 0 NA NA NA NA NA NA NA NA 656 0 NA NA NA NA NA NA NA NA 1182 125 NA NA NA NA NA NA NA NA 1439 441 NA NA NA NA NA NA 
1790370000.0 10042.0 NA 138 312 522 0 149 199 NA NA NA NA 195 426 747 0 310 300 NA NA NA NA 463 166 748 196 211 292 NA NA NA NA 401 480 1414 570 511 704 NA NA NA 
1790370000.0 1005.0 NA NA 231 169 0 0 NA NA NA NA NA NA 399 261 0 0 NA NA NA NA NA NA 330 172 38 30 NA NA NA NA NA NA 712 542 120 62 NA NA NA NA 
1790370000.0 10059.0 NA 167 322 545 0 162 209 NA NA NA NA 248 441 762 0 238 311 NA NA NA NA 2750 201 1042 213 205 297 NA NA NA NA 1165 423 1671 434 541 631 NA NA NA 
1790370000.0 10071.0 NA 146 318 536 0 161 204 NA NA NA NA 206 428 753 0 243 306 NA NA NA NA 1057 189 859 210 207 293 NA NA NA NA 664 463 1655 462 577 710 NA NA NA 
1790370000.0 101.0 NA 190 NA NA NA NA NA NA NA NA NA 331 NA NA NA NA NA NA NA NA NA 323 NA NA NA NA NA NA NA NA NA 634 NA NA NA NA NA NA NA NA 
1790370000.0 1010.0 NA NA 104 126 0 NA NA NA NA NA NA NA 183 206 0 NA NA NA NA NA NA NA 152 171 72 NA NA NA NA NA NA NA 478 544 244 NA NA NA NA NA 
1790370000.0 102.0 NA 185 NA NA NA NA NA NA NA NA NA 333 NA NA NA NA NA NA NA NA NA 308 NA NA NA NA NA NA NA NA NA 631 NA NA NA NA NA NA NA NA 
1790370000.0 103.0 NA 116 0 0 NA NA NA NA NA NA NA 172 0 0 NA NA NA NA NA NA NA 227 65 560 NA NA NA NA NA NA NA 319 283 1149 NA NA NA NA NA NA 
1790370000.0 10424.0 NA 148 281 526 0 NA NA NA NA NA NA 206 371 741 0 NA NA NA NA NA NA 958 162 829 205 NA NA NA NA NA NA 509 281 1105 429 NA NA NA NA NA 
1790370000.0 1046.0 NA NA 115 103 0 NA NA NA NA NA NA NA 200 181 0 NA NA NA NA NA NA NA 196 151 26 NA NA NA NA NA NA NA 474 391 75 NA NA NA NA NA 
1790370000.0 1047.0 NA NA 120 125 0 NA NA NA NA NA NA NA 201 199 0 NA NA NA NA NA NA NA 193 173 30 NA NA NA NA NA NA NA 449 417 83 NA NA NA NA NA 
1790370000.0 1048.0 NA NA 119 114 0 NA NA NA NA NA NA NA 198 188 0 NA NA NA NA NA NA NA 198 168 25 NA NA NA NA NA NA NA 481 452 83 NA NA NA NA NA 
1790370000.0 1049.0 NA NA 131 0 NA NA NA NA NA NA NA NA 213 0 NA NA NA NA NA NA NA NA 536 64 NA NA NA NA NA NA NA NA 918 319 NA NA NA NA NA NA 
1790370000.0 105.0 NA 147 193 112 NA NA NA NA NA NA NA 234 281 184 NA NA NA NA NA NA NA 589 160 160 NA NA NA NA NA NA NA 458 584 440 NA NA NA NA NA NA 
1790370000.0 1052.0 NA NA 226 167 0 NA NA NA NA NA NA NA 419 264 0 NA NA NA NA NA NA NA 362 171 27 NA NA NA NA NA NA NA 691 414 90 NA NA NA NA NA 
1790370000.0 106.0 NA 115 0 0 NA NA NA NA NA NA NA 174 0 0 NA NA NA NA NA NA NA 225 67 561 NA NA NA NA NA NA NA 301 352 997 NA NA NA NA NA NA 
1790370000.0 107.0 NA 149 196 392 NA NA NA NA NA NA NA 243 289 551 NA NA NA NA NA NA NA 888 173 761 NA NA NA NA NA NA NA 485 412 1599 NA NA NA NA NA NA 
1790370000.0 108.0 NA 153 199 400 NA NA NA NA NA NA NA 253 292 563 NA NA NA NA NA NA NA 847 171 794 NA NA NA NA NA NA NA 591 334 1671 NA NA NA NA NA NA 
1790370000.0 10801.0 NA 125 301 513 0 158 193 NA NA NA NA 177 397 699 0 243 304 NA NA NA NA 232 177 740 190 207 283 NA NA NA NA 288 508 1377 482 662 701 NA NA NA 
1790370000.0 10802.0 NA 122 302 515 0 157 205 NA NA NA NA 178 408 723 0 241 297 NA NA NA NA 276 179 743 192 203 286 NA NA NA NA 469 398 1620 551 496 650 NA NA NA 
1790370000.0 10803.0 NA 186 307 518 0 157 196 NA NA NA NA 286 411 728 0 241 306 NA NA NA NA 2187 178 754 192 204 281 NA NA NA NA 1261 427 1411 555 538 649 NA NA NA 
1790370000.0 10804.0 NA 119 301 506 0 159 194 NA NA NA NA 176 421 709 0 236 306 NA NA NA NA 231 188 755 199 213 296 NA NA NA NA 614 556 1731 635 593 748 NA NA NA 
1790370000.0 10804.31 NA 129 302 507 NA NA NA NA NA NA NA 177 392 752 NA NA NA NA NA NA NA 230 183 782 NA NA NA NA NA NA NA 416 459 2590 NA NA NA NA NA NA 
1790370000.0 10805.0 NA 123 248 514 0 159 205 NA NA NA NA 180 401 730 0 233 303 NA NA NA NA 277 185 733 191 206 282 NA NA NA NA 444 522 1370 416 561 666 NA NA NA 
1790370000.0 10805.31 NA 123 302 508 NA NA NA NA NA NA NA 180 405 716 NA NA NA NA NA NA NA 281 177 743 NA NA NA NA NA NA NA 410 440 1936 NA NA NA NA NA NA 
1790370000.0 10806.0 NA 119 301 505 0 157 192 NA NA NA NA 174 407 727 0 236 303 NA NA NA NA 208 185 739 197 209 295 NA NA NA NA 574 659 1751 567 565 767 NA NA NA 
1790370000.0 10807.0 NA 129 301 510 0 186 204 NA NA NA NA 174 408 720 0 303 306 NA NA NA NA 205 187 755 192 215 284 NA NA NA NA 299 463 1525 439 647 651 NA NA NA 
1790370000.0 10808.0 NA 120 303 512 0 189 194 NA NA NA NA 175 403 706 0 307 294 NA NA NA NA 213 178 745 195 206 289 NA NA NA NA 342 506 1436 606 521 798 NA NA NA 
1790370000.0 10809.0 NA 120 301 511 0 185 197 NA NA NA NA 177 404 710 0 307 303 NA NA NA NA 235 187 791 203 219 298 NA NA NA NA 640 616 1727 582 569 732 NA NA NA 
1790370000.0 10823.0 NA 132 251 515 0 157 197 NA NA NA NA 189 410 718 0 243 308 NA NA NA NA 616 192 735 198 208 284 NA NA NA NA 722 492 1527 530 613 658 NA NA NA 
1790370000.0 10824.0 NA 141 310 532 0 161 197 NA NA NA NA 208 425 747 0 304 304 NA NA NA NA 908 195 830 210 213 288 NA NA NA NA 551 400 1406 424 474 705 NA NA NA 
1790370000.0 10824.1 NA 140 310 320 0 NA NA NA NA NA NA 207 412 497 0 NA NA NA NA NA NA 942 200 324 198 NA NA NA NA NA NA 485 337 745 505 NA NA NA NA NA 
1790370000.0 10824.6 NA 142 312 530 0 186 206 NA NA NA NA 204 422 750 0 309 308 NA NA NA NA 931 195 830 213 217 292 NA NA NA NA 571 428 1432 472 589 650 NA NA NA 
1790370000.0 10824.8 NA 141 309 535 0 187 199 NA NA NA NA 204 416 724 0 314 298 NA NA NA NA 923 198 848 212 216 294 NA NA NA NA 570 459 1399 559 523 743 NA NA NA 
1790370000.0 10825.0 NA 133 307 525 0 160 195 NA NA NA NA 192 418 721 0 239 300 NA NA NA NA 637 187 758 203 207 289 NA NA NA NA 590 379 1649 569 599 692 NA NA NA 
1790370000.0 10826.0 NA 149 315 550 0 163 196 NA NA NA NA 214 428 742 0 244 308 NA NA NA NA 1527 205 950 218 209 292 NA NA NA NA 953 505 1483 711 559 701 NA NA NA 
1790370000.0 10842.0 NA 140 303 523 0 188 201 NA NA NA NA 192 413 720 0 314 308 NA NA NA NA 459 177 755 205 215 294 NA NA NA NA 493 484 1457 456 623 693 NA NA NA 
1790370000.0 10859.0 NA 165 322 539 0 141 198 NA NA NA NA 250 419 755 0 242 299 NA NA NA NA 2881 207 1086 215 207 298 NA NA NA NA 1378 473 1604 589 487 752 NA NA NA 
1790370000.0 10871.0 NA 152 314 530 0 162 207 NA NA NA NA 208 419 770 0 241 305 NA NA NA NA 1060 194 844 209 209 294 NA NA NA NA 732 410 1458 548 587 704 NA NA NA 
1790370000.0 109.0 NA 151 199 398 NA NA NA NA NA NA NA 249 293 563 NA NA NA NA NA NA NA 911 174 787 NA NA NA NA NA NA NA 435 363 1580 NA NA NA NA NA NA 
1790370000.0 11.0 NA 154 199 386 0 131 NA NA NA NA NA 236 288 530 0 202 NA NA NA NA NA 639 157 709 198 186 NA NA NA NA NA 585 354 1088 454 401 NA NA NA NA 
1790370000.0 110.0 NA 120 192 380 NA NA NA NA NA NA NA 179 285 547 NA NA NA NA NA NA NA 233 155 702 NA NA NA NA NA NA NA 293 339 1622 NA NA NA NA NA NA 
1790370000.0 1102.0 NA 162 199 399 259 176 NA NA NA NA NA 248 296 541 392 249 NA NA NA NA NA 876 173 754 245 73 NA NA NA NA NA 584 313 1030 518 99 NA NA NA NA 
1790370000.0 111.0 NA 125 187 373 NA NA NA NA NA NA NA 202 271 539 NA NA NA NA NA NA NA 279 123 692 NA NA NA NA NA NA NA 289 327 1555 NA NA NA NA NA NA 
1790370000.0 112.0 NA 157 198 385 NA NA NA NA NA NA NA 252 296 545 NA NA NA NA NA NA NA 745 169 721 NA NA NA NA NA NA NA 453 337 1313 NA NA NA NA NA NA 
1790370000.0 11224.0 NA 140 279 529 0 NA NA NA NA NA NA 206 380 725 0 NA NA NA NA NA NA 978 185 835 208 NA NA NA NA NA NA 526 374 1139 437 NA NA NA NA NA 
1790370000.0 11224.6 NA 144 282 530 0 NA NA NA NA NA NA 207 384 712 0 NA NA NA NA NA NA 947 176 853 211 NA NA NA NA NA NA 476 356 1161 443 NA NA NA NA NA 
1790370000.0 113.0 NA 151 195 386 NA NA NA NA NA NA NA 241 289 556 NA NA NA NA NA NA NA 703 168 715 NA NA NA NA NA NA NA 400 354 1175 NA NA NA NA NA NA 
1790370000.0 114.0 NA 151 200 389 NA NA NA NA NA NA NA 239 293 535 NA NA NA NA NA NA NA 658 166 735 NA NA NA NA NA NA NA 451 351 1494 NA NA NA NA NA NA 
1790370000.0 115.0 NA 146 198 392 NA NA NA NA NA NA NA 248 287 542 NA NA NA NA NA NA NA 738 170 759 NA NA NA NA NA NA NA 436 305 1545 NA NA NA NA NA NA 
1790370000.0 116.0 NA 165 197 396 NA NA NA NA NA NA NA 239 291 549 NA NA NA NA NA NA NA 697 166 720 NA NA NA NA NA NA NA 430 388 1529 NA NA NA NA NA NA 
1790370000.0 11601.0 NA 136 319 545 0 159 NA NA NA NA NA 188 429 787 0 242 NA NA NA NA NA 423 201 870 193 210 NA NA NA NA NA 792 355 1169 394 414 NA NA NA NA 
1790370000.0 11602.0 NA 134 312 546 0 159 NA NA NA NA NA 178 426 783 0 241 NA NA NA NA NA 481 206 899 199 213 NA NA NA NA NA 626 535 1327 573 549 NA NA NA NA 
1790370000.0 11603.0 NA 195 323 560 0 164 NA NA NA NA NA 290 429 793 0 241 NA NA NA NA NA 2473 201 916 198 202 NA NA NA NA NA 1329 406 1789 652 506 NA NA NA NA 
1790370000.0 11604.0 NA 137 324 546 0 163 NA NA NA NA NA 177 427 756 0 240 NA NA NA NA NA 416 188 853 193 206 NA NA NA NA NA 751 319 1279 469 414 NA NA NA NA 
1790370000.0 11605.0 NA 133 316 545 0 159 NA NA NA NA NA 178 418 764 0 237 NA NA NA NA NA 462 208 885 200 212 NA NA NA NA NA 622 516 1417 569 492 NA NA NA NA 
1790370000.0 11606.0 NA 132 315 541 0 160 NA NA NA NA NA 186 417 782 0 237 NA NA NA NA NA 397 204 880 200 210 NA NA NA NA NA 719 492 1975 563 528 NA NA NA NA 
1790370000.0 11607.0 NA 137 322 548 0 194 NA NA NA NA NA 181 438 768 0 305 NA NA NA NA NA 394 194 890 194 211 NA NA NA NA NA 781 320 1211 399 421 NA NA NA NA 
1790370000.0 11608.0 NA 132 316 558 0 194 NA NA NA NA NA 179 433 785 0 311 NA NA NA NA NA 395 207 922 205 218 NA NA NA NA NA 785 524 1508 561 580 NA NA NA NA 
1790370000.0 11609.0 NA 131 266 548 0 191 NA NA NA NA NA 180 409 756 0 305 NA NA NA NA NA 418 214 935 204 220 NA NA NA NA NA 962 635 1938 566 591 NA NA NA NA 
1790370000.0 11630.0 NA 176 331 598 0 165 NA NA NA NA NA 246 434 803 0 248 NA NA NA NA NA 3037 237 1325 223 211 NA NA NA NA NA 1590 473 1717 674 524 NA NA NA NA 
1790370000.0 11634.0 NA 151 325 572 0 198 NA NA NA NA NA 210 425 794 0 318 NA NA NA NA NA 1081 224 1001 214 213 NA NA NA NA NA 750 461 1579 580 539 NA NA NA NA 
1790370000.0 11634.1 NA 151 325 326 0 NA NA NA NA NA NA 210 424 502 0 NA NA NA NA NA NA 1067 227 331 198 NA NA NA NA NA NA 634 352 790 501 NA NA NA NA NA 
1790370000.0 11634.15 NA 153 331 579 0 200 NA NA NA NA NA 201 439 824 0 313 NA NA NA NA NA 1070 228 1104 217 216 NA NA NA NA NA 931 488 1530 714 486 NA NA NA NA 
1790370000.0 11634.24 NA 132 252 503 0 155 NA NA NA NA NA 179 351 725 0 228 NA NA NA NA NA 447 127 844 199 202 NA NA NA NA NA 905 331 1349 472 409 NA NA NA NA 
1790370000.0 11634.5 NA 152 324 188 0 NA NA NA NA NA NA 202 430 328 0 NA NA NA NA NA NA 1065 221 200 83 NA NA NA NA NA NA 715 407 674 339 NA NA NA NA NA 
1790370000.0 11634.601 NA 154 317 118 570 0 NA NA NA NA NA 200 414 193 824 0 NA NA NA NA NA 1088 214 66 996 213 NA NA NA NA NA 816 300 167 1279 445 NA NA NA NA 
1790370000.0 11634.7 NA 153 335 570 0 NA NA NA NA NA NA 210 450 823 0 NA NA NA NA NA NA 1116 213 973 216 NA NA NA NA NA NA 1195 306 1217 457 NA NA NA NA NA 
1790370000.0 11634.91 NA 152 321 568 0 193 NA NA NA NA NA 213 431 799 0 314 NA NA NA NA NA 1096 226 988 215 216 NA NA NA NA NA 711 534 1549 663 549 NA NA NA NA 
1790370000.0 11634.914 NA 142 275 560 0 191 NA NA NA NA NA 192 429 799 0 309 NA NA NA NA NA 956 228 1014 221 221 NA NA NA NA NA 1090 675 2013 582 555 NA NA NA NA 
1790370000.0 11640.0 NA 139 316 543 0 162 NA NA NA NA NA 198 429 762 0 245 NA NA NA NA NA 1161 204 863 203 206 NA NA NA NA NA 1347 471 1426 687 525 NA NA NA NA 
1790370000.0 11643.0 NA 158 326 570 0 165 NA NA NA NA NA 214 438 804 0 250 NA NA NA NA NA 1269 226 1016 216 208 NA NA NA NA NA 1081 442 1559 610 525 NA NA NA NA 
1790370000.0 11646.0 NA 150 325 562 0 192 NA NA NA NA NA 198 435 795 0 307 NA NA NA NA NA 867 214 916 212 215 NA NA NA NA NA 870 443 1474 695 537 NA NA NA NA 
1790370000.0 11650.0 NA 150 325 560 0 198 NA NA NA NA NA 194 433 784 0 316 NA NA NA NA NA 666 197 908 211 215 NA NA NA NA NA 879 421 1424 650 525 NA NA NA NA 
1790370000.0 117.0 NA 148 198 399 NA NA NA NA NA NA NA 239 291 558 NA NA NA NA NA NA NA 847 175 778 NA NA NA NA NA NA NA 486 390 1563 NA NA NA NA NA NA 
1790370000.0 11723.17 NA 170 331 572 0 NA NA NA NA NA NA 233 448 828 0 NA NA NA NA NA NA 2474 240 1128 222 NA NA NA NA NA NA 2363 439 1281 597 NA NA NA NA NA 
1790370000.0 118.0 NA 155 198 339 NA NA NA NA NA NA NA 249 297 557 NA NA NA NA NA NA NA 854 167 782 NA NA NA NA NA NA NA 480 398 1568 NA NA NA NA NA NA 
1790370000.0 119.0 NA 147 197 356 NA NA NA NA NA NA NA 244 286 549 NA NA NA NA NA NA NA 523 165 730 NA NA NA NA NA NA NA 350 387 1587 NA NA NA NA NA NA 
1790370000.0 12.0 NA 157 197 399 0 NA NA NA NA NA NA 248 289 551 0 NA NA NA NA NA NA 642 165 770 182 NA NA NA NA NA NA 510 322 1194 524 NA NA NA NA NA 
1790370000.0 120.0 NA 117 190 374 NA NA NA NA NA NA NA 195 286 526 NA NA NA NA NA NA NA 215 157 667 NA NA NA NA NA NA NA 349 322 1256 NA NA NA NA NA NA 
1790370000.0 12034.0 NA 152 287 568 0 NA NA NA NA NA NA 211 385 815 0 NA NA NA NA NA NA 1132 201 968 215 NA NA NA NA NA NA 1243 306 1298 462 NA NA NA NA NA 
1790370000.0 121.0 NA 151 198 397 NA NA NA NA NA NA NA 248 299 566 NA NA NA NA NA NA NA 867 173 790 NA NA NA NA NA NA NA 484 374 1639 NA NA NA NA NA NA 
1790370000.0 122.0 NA 134 183 375 NA NA NA NA NA NA NA 190 275 526 NA NA NA NA NA NA NA 230 115 637 NA NA NA NA NA NA NA 325 393 1083 NA NA NA NA NA NA 
1790370000.0 123.1 NA 375 NA NA NA NA NA NA NA NA NA 526 NA NA NA NA NA NA NA NA NA 394 NA NA NA NA NA NA NA NA NA 1073 NA NA NA NA NA NA NA NA 
1790370000.0 123.2 NA 374 NA NA NA NA NA NA NA NA NA 542 NA NA NA NA NA NA NA NA NA 446 NA NA NA NA NA NA NA NA NA 1077 NA NA NA NA NA NA NA NA 
1790370000.0 123.3 NA 324 NA NA NA NA NA NA NA NA NA 432 NA NA NA NA NA NA NA NA NA 342 NA NA NA NA NA NA NA NA NA 1023 NA NA NA NA NA NA NA NA 
1790370000.0 124.1 NA 392 NA NA NA NA NA NA NA NA NA 511 NA NA NA NA NA NA NA NA NA 338 NA NA NA NA NA NA NA NA NA 1009 NA NA NA NA NA NA NA NA 
1790370000.0 124.2 NA 373 NA NA NA NA NA NA NA NA NA 531 NA NA NA NA NA NA NA NA NA 375 NA NA NA NA NA NA NA NA NA 1057 NA NA NA NA NA NA NA NA 
1790370000.0 124.4 NA 361 NA NA NA NA NA NA NA NA NA 523 NA NA NA NA NA NA NA NA NA 354 NA NA NA NA NA NA NA NA NA 1037 NA NA NA NA NA NA NA NA 
1790370000.0 124.5 NA 361 NA NA NA NA NA NA NA NA NA 527 NA NA NA NA NA NA NA NA NA 355 NA NA NA NA NA NA NA NA NA 938 NA NA NA NA NA NA NA NA 
1790370000.0 124.6 NA 327 NA NA NA NA NA NA NA NA NA 438 NA NA NA NA NA NA NA NA NA 339 NA NA NA NA NA NA NA NA NA 1024 NA NA NA NA NA NA NA NA 
1790370000.0 12434.0 NA 153 328 568 0 193 NA NA NA NA NA 205 429 792 0 315 NA NA NA NA NA 1115 222 989 218 215 NA NA NA NA NA 905 489 1560 726 515 NA NA NA NA 
1790370000.0 12434.511 NA 153 321 175 0 NA NA NA NA NA NA 210 423 266 0 NA NA NA NA NA NA 1096 223 151 72 NA NA NA NA NA NA 732 462 478 379 NA NA NA NA NA 
1790370000.0 12434.521 NA 153 322 168 0 NA NA NA NA NA NA 198 423 247 0 NA NA NA NA NA NA 1092 227 152 76 NA NA NA NA NA NA 781 501 491 367 NA NA NA NA NA 
1790370000.0 12434.7 NA 150 325 568 0 NA NA NA NA NA NA 203 434 812 0 NA NA NA NA NA NA 1146 228 994 220 NA NA NA NA NA NA 943 316 1291 601 NA NA NA NA NA 
1790370000.0 12446.0 NA 153 324 568 0 165 NA NA NA NA NA 197 423 823 0 240 NA NA NA NA NA 861 216 937 209 209 NA NA NA NA NA 659 445 1602 646 523 NA NA NA NA 
1790370000.0 12461.0 NA 128 314 536 0 158 NA NA NA NA NA 169 423 751 0 234 NA NA NA NA NA 385 208 867 201 209 NA NA NA NA NA 698 516 1341 599 541 NA NA NA NA 
1790370000.0 125.0 NA 116 199 391 NA NA NA NA NA NA NA 246 292 551 NA NA NA NA NA NA NA 701 166 723 NA NA NA NA NA NA NA 415 372 1187 NA NA NA NA NA NA 
1790370000.0 126.0 NA 127 191 380 NA NA NA NA NA NA NA 192 283 550 NA NA NA NA NA NA NA 369 156 699 NA NA NA NA NA NA NA 308 335 1238 NA NA NA NA NA NA 
1790370000.0 127.0 NA 120 191 374 NA NA NA NA NA NA NA 180 281 536 NA NA NA NA NA NA NA 268 155 693 NA NA NA NA NA NA NA 306 373 1493 NA NA NA NA NA NA 
1790370000.0 128.0 NA 117 190 343 NA NA NA NA NA NA NA 177 286 532 NA NA NA NA NA NA NA 210 157 686 NA NA NA NA NA NA NA 367 320 1290 NA NA NA NA NA NA 
1790370000.0 12834.0 NA 153 317 569 0 196 NA NA NA NA NA 209 448 817 0 316 NA NA NA NA NA 1092 239 1007 211 216 NA NA NA NA NA 749 501 1683 638 538 NA NA NA NA 
1790370000.0 12834.402 NA 154 319 206 0 NA NA NA NA NA NA 203 457 294 0 NA NA NA NA NA NA 1075 236 178 99 NA NA NA NA NA NA 839 514 575 367 NA NA NA NA NA 
1790370000.0 12834.412 NA 153 327 192 0 NA NA NA NA NA NA 210 463 286 0 NA NA NA NA NA NA 1049 237 169 74 NA NA NA NA NA NA 721 429 609 348 NA NA NA NA NA 
1790370000.0 12834.7 NA 154 323 577 0 NA NA NA NA NA NA 202 440 801 0 NA NA NA NA NA NA 1108 227 999 208 NA NA NA NA NA NA 1192 331 1358 426 NA NA NA NA NA 
1790370000.0 12846.0 NA 152 319 555 0 193 NA NA NA NA NA 198 439 801 0 315 NA NA NA NA NA 862 224 970 206 216 NA NA NA NA NA 646 380 2168 499 538 NA NA NA NA 
1790370000.0 12861.0 NA 129 311 541 0 160 NA NA NA NA NA 171 434 778 0 240 NA NA NA NA NA 386 215 885 186 204 NA NA NA NA NA 606 428 2021 541 542 NA NA NA NA 
1790370000.0 129.0 NA 118 190 372 NA NA NA NA NA NA NA 179 279 544 NA NA NA NA NA NA NA 212 155 676 NA NA NA NA NA NA NA 324 387 1485 NA NA NA NA NA NA 
1790370000.0 13.0 NA 173 202 397 0 NA NA NA NA NA NA 256 292 548 0 NA NA NA NA NA NA 1209 142 840 170 NA NA NA NA NA NA 641 305 1095 351 NA NA NA NA NA 
1790370000.0 130.0 NA 122 191 380 NA NA NA NA NA NA NA 179 281 529 NA NA NA NA NA NA NA 225 156 662 NA NA NA NA NA NA NA 330 373 1396 NA NA NA NA NA NA 
1790370000.0 1301.0 NA 141 238 323 NA NA NA NA NA NA NA 203 336 486 NA NA NA NA NA NA NA 582 155 420 NA NA NA NA NA NA NA 451 383 1157 NA NA NA NA NA NA 
