Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueVsize1 PeakValueVsize2 TotalJobCPU1 TotalJobCPU2 TotalJobTime1 TotalJobTime2 
1782680400.0 2500.1502 NA 140 NA 250 NA 8171 NA 14417 
1782680400.0 2500.1504 NA 141 NA 247 NA 10681 NA 16467 
1782680400.0 2500.2204 NA 283 NA 429 NA 11687 NA 3685 
1782680400.0 2500.2207 NA 191 NA 298 NA 7910 NA 4441 
1782680400.0 2500.2208 NA 273 NA 456 NA 30862 NA 26090 
1782680400.0 2500.2308 NA 298 NA 494 NA 23074 NA 19991 
1782680400.0 2500.2309 NA 302 NA 512 NA 23017 NA 19939 
1782680400.0 2500.231 NA 90 NA 158 NA 4208 NA 2644 
1782680400.0 2500.3205 NA 306 NA 487 NA 10305 NA 3269 
1782680400.0 2500.3208 NA 298 NA 442 NA 12614 NA 5226 
1782680400.0 2500.321 NA 339 NA 491 NA 13614 NA 4503 
1782680400.0 2500.3311 NA 318 NA 451 NA 14474 NA 5495 
1782680400.0 2500.3312 NA 87 NA 159 NA 4818 NA 3722 
1782680400.0 2500.4301 NA 98 NA 140 NA 7067 NA 6749 
1782680400.0 34661.97 1102 NA 1556 NA 5226 NA 2450 NA 
