Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 
1786914000.0 1.0 136 172 262 NA NA NA 231 256 415 NA NA NA 857 207 508 NA NA NA 495 219 699 NA NA NA 
1786914000.0 10.0 142 176 377 0 NA NA 229 262 523 0 NA NA 919 190 838 209 NA NA 526 212 929 242 NA NA 
1786914000.0 10001.0 115 291 491 0 145 172 169 390 705 0 220 273 324 243 949 223 295 287 412 272 1249 266 374 403 
1786914000.0 10002.0 116 291 491 0 145 175 171 394 698 0 221 277 383 238 909 228 301 293 379 285 1346 261 373 423 
1786914000.0 10003.0 180 291 495 0 146 176 291 397 709 0 221 282 2787 237 900 241 295 274 1430 325 1232 279 430 319 
1786914000.0 10004.0 115 290 494 0 145 179 167 389 683 0 220 282 313 244 948 227 300 280 364 313 1258 298 356 378 
1786914000.0 10005.0 118 291 492 0 145 178 170 401 717 0 220 281 391 244 952 247 255 293 441 325 1291 294 301 421 
1786914000.0 10006.0 113 292 488 0 144 175 167 392 697 0 220 272 265 245 917 225 283 287 346 313 1211 270 348 410 
1786914000.0 10007.0 115 291 492 0 174 175 167 388 691 0 285 272 274 263 937 232 276 286 326 324 1222 271 333 444 
1786914000.0 10008.0 114 252 496 0 172 175 166 403 691 0 284 273 304 259 961 227 278 278 384 312 1251 285 330 375 
1786914000.0 10009.0 116 292 496 0 172 178 169 395 709 0 282 276 318 264 970 244 293 281 408 380 1233 287 362 392 
1786914000.0 10024.0 136 303 522 0 176 177 197 417 717 0 291 283 1285 269 1024 253 284 286 667 250 1119 300 371 359 
1786914000.0 10024.1 135 303 308 0 NA NA 197 407 467 0 NA NA 1137 246 436 226 NA NA 561 285 510 325 NA NA 
1786914000.0 10024.2 139 301 508 0 NA NA 201 416 725 0 NA NA 1282 282 1020 225 NA NA 652 279 1089 268 NA NA 
1786914000.0 10024.3 141 303 279 0 NA NA 201 401 465 0 NA NA 1162 259 422 210 NA NA 618 261 683 297 NA NA 
1786914000.0 10024.4 139 302 506 0 NA NA 200 404 699 0 NA NA 1210 275 1029 232 NA NA 566 278 1035 270 NA NA 
1786914000.0 10025.0 129 296 485 0 148 179 185 398 689 0 222 280 859 257 929 246 292 298 500 278 1088 288 349 410 
1786914000.0 1003.0 NA 390 0 NA NA NA NA 625 0 NA NA NA NA 1306 131 NA NA NA NA 1172 212 NA NA NA 
1786914000.0 10042.0 128 294 500 0 174 179 188 403 703 0 288 275 676 236 932 239 300 289 555 320 1201 300 355 383 
1786914000.0 1005.0 NA 217 153 0 0 NA NA 379 248 0 0 NA NA 352 199 41 58 NA NA 537 255 72 134 NA 
1786914000.0 10059.0 161 307 526 0 149 182 242 412 731 0 225 281 3580 287 1308 263 277 299 1371 253 1207 285 321 363 
1786914000.0 10071.0 138 303 513 0 148 178 200 408 728 0 231 274 1433 256 1029 246 285 289 851 323 1241 275 343 362 
1786914000.0 101.0 169 NA NA NA NA NA 309 NA NA NA NA NA 401 NA NA NA NA NA 374 NA NA NA NA NA 
1786914000.0 1010.0 NA 85 106 0 NA NA NA 157 177 0 NA NA NA 152 177 61 NA NA NA 236 213 78 NA NA 
1786914000.0 102.0 169 NA NA NA NA NA 307 NA NA NA NA NA 371 NA NA NA NA NA 384 NA NA NA NA NA 
1786914000.0 103.0 116 0 0 NA NA NA 170 0 0 NA NA NA 268 68 657 NA NA NA 300 101 728 NA NA NA 
1786914000.0 10424.0 135 256 507 0 NA NA 199 356 696 0 NA NA 1240 265 1082 255 NA NA 675 229 1194 334 NA NA 
1786914000.0 1046.0 NA 99 84 0 NA NA NA 176 157 0 NA NA NA 205 158 27 NA NA NA 247 228 46 NA NA 
1786914000.0 1047.0 NA 99 102 0 NA NA NA 175 174 0 NA NA NA 203 183 32 NA NA NA 274 221 48 NA NA 
