Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8 
1788382800.0 1.0 138 186 271 NA NA NA NA NA 231 275 421 NA NA NA NA NA 671 158 374 NA NA NA NA NA 443 154 431 NA NA NA NA NA 
1788382800.0 1000.0 NA 386 213 0 116 NA NA NA NA 549 297 0 187 NA NA NA NA 1384 207 142 209 NA NA NA NA 974 207 163 261 NA NA NA 
1788382800.0 10003.0 183 314 529 0 158 201 NA NA 290 413 740 0 225 300 NA NA 2572 220 930 208 205 226 NA NA 1037 170 836 249 210 301 NA NA 
1788382800.0 10024.0 145 324 550 0 192 201 NA NA 197 425 762 0 302 301 NA NA 1258 266 1025 293 243 232 NA NA 657 191 847 315 259 269 NA NA 
1788382800.0 10024.1 138 312 321 0 NA NA NA NA 200 418 486 0 NA NA NA NA 935 186 316 195 NA NA NA NA 464 142 306 235 NA NA NA NA 
1788382800.0 10024.3 137 314 307 0 NA NA NA NA 198 421 469 0 NA NA NA NA 934 188 292 163 NA NA NA NA 429 146 339 198 NA NA NA NA 
1788382800.0 1003.0 NA 403 0 NA NA NA NA NA NA 663 0 NA NA NA NA NA NA 1107 123 NA NA NA NA NA NA 653 157 NA NA NA NA NA 
1788382800.0 1005.0 NA 238 165 0 0 NA NA NA NA 414 263 0 0 NA NA NA NA 302 179 35 28 NA NA NA NA 382 187 44 37 NA NA NA 
1788382800.0 10059.0 169 326 547 0 165 204 NA NA 238 410 755 0 240 299 NA NA 3948 249 1366 229 214 226 NA NA 1390 168 1050 248 218 227 NA NA 
1788382800.0 10071.0 147 321 538 0 165 201 NA NA 196 415 736 0 240 292 NA NA 1081 188 794 215 213 227 NA NA 475 130 769 230 234 235 NA NA 
