Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 
1766613600.0 1049.0 NA 110 0 NA NA 180 0 NA NA 534 55 NA NA 810 115 NA 
1766613600.0 1052.1 NA 148 0 NA NA 250 0 NA NA 89 26 NA NA 169 61 NA 
1766613600.0 160.401 125 235 113 465 168 322 158 608 825 167 93 522 608 191 148 520 
1766613600.0 2500.0101 NA 289 0 NA NA 445 0 NA NA 18032 57 NA NA 5514 93 NA 
1766613600.0 2500.1101 NA 283 0 NA NA 435 0 NA NA 16347 52 NA NA 4984 102 NA 
1766613600.0 2500.1502 NA 154 NA NA NA 244 NA NA NA 7135 NA NA NA 5983 NA NA 
1766613600.0 2500.1504 NA 156 NA NA NA 246 NA NA NA 9403 NA NA NA 8475 NA NA 
1766613600.0 2500.2204 NA 296 NA NA NA 448 NA NA NA 10411 NA NA NA 3608 NA NA 
1766613600.0 2500.2207 NA 197 NA NA NA 311 NA NA NA 7062 NA NA NA 3132 NA NA 
1766613600.0 2500.2208 NA 301 NA NA NA 499 NA NA NA 26269 NA NA NA 12554 NA NA 
1766613600.0 2500.231 NA 98 NA NA NA 163 NA NA NA 4064 NA NA NA 2638 NA NA 
1766613600.0 2500.3205 NA 343 NA NA NA 493 NA NA NA 7873 NA NA NA 2407 NA NA 
1766613600.0 2500.3208 NA 314 NA NA NA 475 NA NA NA 9709 NA NA NA 3060 NA NA 
1766613600.0 250199.18 479 NA NA NA 663 NA NA NA 1524 NA NA NA 806 NA NA NA 
1766613600.0 34661.97 1073 NA NA NA 1498 NA NA NA 3353 NA NA NA 1464 NA NA NA 
