Timestamp WorkflowId PeakValueRss2 PeakValueRss3 PeakValueVsize2 PeakValueVsize3 TotalJobCPU2 TotalJobCPU3 TotalJobTime2 TotalJobTime3
1457388000.0 134.802 135 0 192 0 3904 0 3944 0
1457388000.0 134.804 131 0 195 0 4204 0 4244 0
1457388000.0 134.805 142 0 203 0 4560 0 4609 0
1457388000.0 134.806 140 0 195 0 5045 0 5108 0
1457388000.0 134.807 187 0 231 0 5080 0 5255 0
1457388000.0 134.808 183 0 228 0 4737 0 4794 0
1457388000.0 134.809 133 0 195 0 4212 0 4253 0
1457388000.0 13992501.0 188 0 254 0 5387 0 8726 0
1457388000.0 13992502.0 183 0 255 0 5408 0 8444 0
1457388000.0 250200.0 329 0 424 0 18619 0 19185 0
1457388000.0 250202.0 210 0 281 0 22809 0 23726 0
1457388000.0 250203.0 203 0 273 0 19454 0 19794 0
1457388000.0 250204.0 205 0 273 0 20502 0 20978 0
1457388000.0 250205.0 197 0 268 0 18938 0 22605 0
1457388000.0 250206.0 206 0 270 0 19484 0 19914 0
1457388000.0 250207.0 200 0 268 0 17279 0 19830 0
1457388000.0 25202.0 199 0 258 0 5218 0 8783 0
1457388000.0 25203.0 197 0 258 0 5283 0 8421 0
1457388000.0 25204.0 190 0 254 0 5393 0 8795 0
1457388000.0 25205.0 197 0 254 0 5204 0 8393 0
1457388000.0 25206.0 186 0 258 0 5967 0 9948 0
1457388000.0 25208.0 189 0 261 0 6173 0 10066 0
1457388000.0 25209.0 188 0 258 0 5487 0 9033 0
1457388000.0 4.57 61 0 101 0 228 0 259 0
1457388000.0 4.65 35 0 88 0 277 0 310 0
