Timestamp WorkflowId PeakValueRss2 PeakValueRss3 PeakValueVsize2 PeakValueVsize3 TotalJobCPU2 TotalJobCPU3 TotalJobTime2 TotalJobTime3 
1789250400.0 10804.31 303 0 413 0 282 819 298 1091 
1789250400.0 10805.31 303 0 408 0 283 799 297 878 
1789250400.0 144.6 404 NA 588 NA 2135 NA 1941 NA 
1789250400.0 2500.2207 208 NA 348 NA 10668 NA 4806 NA 
1789250400.0 2500.2208 302 NA 528 NA 54462 NA 19745 NA 
1789250400.0 2500.2304 265 NA 464 NA 15659 NA 4770 NA 
1789250400.0 2500.231 100 NA 196 NA 4472 NA 3215 NA 
1789250400.0 2500.3204 257 NA 470 NA 16900 NA 4729 NA 
1789250400.0 2500.3208 315 NA 482 NA 15591 NA 5248 NA 
1789250400.0 2500.321 356 NA 564 NA 17807 NA 5532 NA 
1789250400.0 2500.3304 249 NA 401 NA 14194 NA 4244 NA 
1789250400.0 2500.3305 281 NA 452 NA 15960 NA 4746 NA 
1789250400.0 2500.3311 331 NA 472 NA 17870 NA 5521 NA 
1789250400.0 2500.3312 98 NA 190 NA 5772 NA 3026 NA 
