Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobTime1 TotalJobTime2 TotalJobTime3 
1742853600.0 124.1 394 NA NA 517 NA NA 438 NA NA 547 NA NA 
1742853600.0 124.6 335 NA NA 434 NA NA 435 NA NA 535 NA NA 
1742853600.0 144.6 NA 418 NA NA 546 NA NA 1316 NA NA 1284 NA 
1742853600.0 2500.224 NA 256 NA NA 374 NA NA 7181 NA NA 2430 NA 
1742853600.0 2500.225 NA 280 NA NA 398 NA NA 7810 NA NA 3334 NA 
1742853600.0 2500.228 NA 248 NA NA 388 NA NA 11936 NA NA 5187 NA 
1742853600.0 250199.0 382 NA NA 529 NA NA 959 NA NA 756 NA NA 
1742853600.0 250199.18 456 NA NA 642 NA NA 1602 NA NA 1026 NA NA 
1742853600.0 250399.0 303 NA NA 415 NA NA 299 NA NA 311 NA NA 
1742853600.0 525.0 66 87 0 101 114 0 3613 76 64 3612 109 93 
