Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueVsize1 PeakValueVsize2 TotalJobCPU1 TotalJobCPU2 TotalJobTime1 TotalJobTime2 
1766271600.0 123.1 384 NA 560 NA 406 NA 412 NA 
1766271600.0 123.2 356 NA 540 NA 470 NA 535 NA 
1766271600.0 123.3 320 NA 441 NA 346 NA 387 NA 
1766271600.0 124.1 355 NA 524 NA 351 NA 388 NA 
1766271600.0 124.2 345 NA 529 NA 398 NA 504 NA 
1766271600.0 124.4 384 NA 518 NA 341 NA 393 NA 
1766271600.0 144.6 NA 405 NA 570 NA 1340 NA 1394 
1766271600.0 2500.1502 NA 157 NA 252 NA 7352 NA 6341 
1766271600.0 2500.1504 NA 158 NA 249 NA 9715 NA 9253 
1766271600.0 2500.2204 NA 301 NA 445 NA 8952 NA 4028 
1766271600.0 2500.2207 NA 200 NA 313 NA 6231 NA 2779 
1766271600.0 2500.2208 NA 317 NA 511 NA 27332 NA 12736 
1766271600.0 2500.2304 NA 305 NA 433 NA 8442 NA 2570 
1766271600.0 2500.231 NA 99 NA 166 NA 3995 NA 2522 
1766271600.0 2500.3204 NA 295 NA 440 NA 9978 NA 3164 
1766271600.0 2500.3205 NA 345 NA 496 NA 7991 NA 2729 
1766271600.0 2500.3209 NA 280 NA 443 NA 8123 NA 3161 
1766271600.0 2500.3305 NA 307 NA 434 NA 9348 NA 3241 
1766271600.0 250399.0 278 NA 410 NA 339 NA 412 NA 
1766271600.0 34661.97 1101 NA 1473 NA 3642 NA 1719 NA 
1766271600.0 500199.0 280 NA 385 NA 679 NA 704 NA 
