Timestamp WorkflowId PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobTime2 TotalJobTime3 TotalJobTime4
1454799600.0 134.806 139 263 0 194 317 0 5205 18415 1217 5311 18628 1274
1454799600.0 134.807 177 276 0 229 329 0 5602 16595 1381 5782 16799 1424
1454799600.0 134.808 182 274 0 226 332 0 5148 16859 1288 5292 17087 1341
1454799600.0 13992501.0 191 337 0 258 414 0 5459 8610 2125 9028 12003 2196
1454799600.0 250200.0 336 294 0 443 434 0 21326 6002 1902 24929 6197 1962
1454799600.0 250203.0 211 291 0 270 362 0 22723 6500 1830 23136 6720 1893
1454799600.0 250204.0 212 292 0 277 364 0 23474 6259 1932 24030 6442 2000
1454799600.0 250205.0 202 290 0 271 358 0 21031 6190 1898 24249 6373 1958
1454799600.0 250206.0 208 284 0 271 354 0 21087 6822 1919 21726 7034 1999
1454799600.0 250207.0 204 281 0 266 355 0 18375 5294 1862 21683 5504 1961
1454799600.0 25202.0 190 337 0 258 413 0 5690 8230 2103 9249 11657 2155
1454799600.0 25206.0 189 344 0 261 418 0 5696 9215 1944 9703 12948 2006
1454799600.0 25208.0 201 355 0 267 419 0 7763 11902 2163 11324 13047 2212
1454799600.0 25209.0 192 344 0 259 419 0 5740 8530 2068 9022 11883 2096
1454799600.0 4.65 41 252 0 88 308 0 231 22777 1140 312 23076 1184
