Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4
1600203600.0 111.0 82 105 268 NA 208 492 549 NA 1821 824 2377 NA 1408 607 3078 NA
1600203600.0 1325.5 NA 158 0 NA NA 301 0 NA NA 4360 154 NA NA 6197 448 NA
1600203600.0 1329.1 NA 192 0 NA NA 376 0 NA NA 4996 132 NA NA 6946 526 NA
1600203600.0 134.0 NA 293 35 0 NA 632 105 0 NA 4113 128 75 NA 4881 583 486
1600203600.0 134.807 NA 75 NA NA NA 156 NA NA NA 202 NA NA NA 545 NA NA
1600203600.0 134.808 NA 71 NA NA NA 170 NA NA NA 219 NA NA NA 652 NA NA
1600203600.0 134.907 NA 66 NA NA NA 163 NA NA NA 210 NA NA NA 964 NA NA
1600203600.0 136.727 NA 101 NA NA NA 207 NA NA NA 484 NA NA NA 1080 NA NA
1600203600.0 136.728 NA 102 NA NA NA 214 NA NA NA 420 NA NA NA 621 NA NA
1600203600.0 136.7611 NA 164 0 NA NA 309 0 NA NA 4874 152 NA NA 6436 512 NA
1600203600.0 136.7721 NA 161 0 NA NA 313 0 NA NA 4545 140 NA NA 6396 779 NA
1600203600.0 136.7722 NA 164 0 NA NA 311 0 NA NA 4512 126 NA NA 6333 881 NA
1600203600.0 136.8391 NA 98 NA NA NA 199 NA NA NA 449 NA NA NA 1201 NA NA
1600203600.0 23461.97 885 NA NA NA 1380 NA NA NA 9575 NA NA NA 6585 NA NA NA
1600203600.0 4.28 NA 60 282 0 NA 140 650 0 NA 289 4289 1793 NA 1118 5176 2725
1600203600.0 4008.0 58 111 282 NA 157 473 624 NA 1236 440 2076 NA 1977 1213 3674 NA
1600203600.0 522.0 18 35 0 NA 80 106 0 NA 570 171 131 NA 3274 614 428 NA
