Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1478124000.0 1.0 47 66 118 NA NA NA NA NA 161 220 274 NA NA NA NA NA 1496 241 251 NA NA NA NA NA 1608 278 374 NA NA NA NA NA
1478124000.0 10.0 NA 86 188 0 NA NA NA NA NA 239 395 0 NA NA NA NA NA 2112 2204 630 NA NA NA NA NA 2237 2386 758 NA NA NA NA
1478124000.0 1000.0 NA 205 119 0 38 NA NA NA NA 407 265 0 139 NA NA NA NA 3293 866 749 196 NA NA NA NA 3983 973 823 254 NA NA NA
1478124000.0 1001.0 NA 190 166 0 0 0 0 0 NA 382 298 0 0 0 0 0 NA 1397 325 5 45 427 15 412 NA 1668 429 15 68 440 22 429
1478124000.0 1002.0 NA 203 67 NA NA NA NA NA NA 399 140 NA NA NA NA NA NA 1618 130 NA NA NA NA NA NA 1674 144 NA NA NA NA NA
1478124000.0 10021.0 NA 159 218 64 0 NA NA NA NA 343 428 177 0 NA NA NA NA 669 1007 140 579 NA NA NA NA 906 1131 385 600 NA NA NA
1478124000.0 10023.0 NA 159 217 70 0 NA NA NA NA 342 428 176 0 NA NA NA NA 429 618 98 407 NA NA NA NA 827 976 210 470 NA NA NA
1478124000.0 10024.0 NA 160 233 66 0 NA NA NA NA 349 432 176 0 NA NA NA NA 1118 1636 167 856 NA NA NA NA 3157 1929 310 921 NA NA NA
1478124000.0 10024.1 NA 160 160 0 NA NA NA NA NA 349 334 0 NA NA NA NA NA 516 404 262 NA NA NA NA NA 877 659 291 NA NA NA NA
1478124000.0 10024.2 NA 167 229 0 NA NA NA NA NA 349 436 0 NA NA NA NA NA 556 811 463 NA NA NA NA NA 697 894 514 NA NA NA NA
1478124000.0 10024.3 NA 162 156 0 NA NA NA NA NA 349 327 0 NA NA NA NA NA 508 352 224 NA NA NA NA NA 660 450 239 NA NA NA NA
1478124000.0 10024.4 NA 164 223 0 NA NA NA NA NA 349 427 0 NA NA NA NA NA 551 771 425 NA NA NA NA NA 639 1019 469 NA NA NA NA
1478124000.0 10024.5 NA 164 155 0 NA NA NA NA NA 349 312 0 NA NA NA NA NA 572 373 227 NA NA NA NA NA 712 544 236 NA NA NA NA
1478124000.0 10025.0 NA 163 225 71 0 NA NA NA NA 347 428 176 0 NA NA NA NA 487 674 83 428 NA NA NA NA 620 929 140 446 NA NA NA
1478124000.0 10026.0 NA 163 227 64 0 NA NA NA NA 349 431 176 0 NA NA NA NA 818 2116 134 609 NA NA NA NA 993 2479 375 633 NA NA NA
1478124000.0 1003.0 NA 172 0 NA NA NA NA NA NA 361 0 NA NA NA NA NA NA 2212 254 NA NA NA NA NA NA 2259 278 NA NA NA NA NA
1478124000.0 1004.0 NA 179 132 0 0 0 0 NA NA 362 249 0 0 0 0 NA NA 382 189 5 43 451 416 NA NA 473 272 12 92 474 441 NA
1478124000.0 101.0 80 NA NA NA NA NA NA NA 236 NA NA NA NA NA NA NA 846 NA NA NA NA NA NA NA 877 NA NA NA NA NA NA NA
1478124000.0 102.0 82 NA NA NA NA NA NA NA 236 NA NA NA NA NA NA NA 657 NA NA NA NA NA NA NA 710 NA NA NA NA NA NA NA
1478124000.0 10224.0 NA 202 307 0 NA NA NA NA NA 406 545 0 NA NA NA NA NA 5082 8649 946 NA NA NA NA NA 9618 9429 995 NA NA NA NA
1478124000.0 10225.0 NA 210 309 0 NA NA NA NA NA 406 541 0 NA NA NA NA NA 5146 5709 953 NA NA NA NA NA 13349 6571 1042 NA NA NA NA
1478124000.0 103.0 34 0 0 NA NA NA NA NA 142 0 0 NA NA NA NA NA 328 59 116 NA NA NA NA NA 385 108 156 NA NA NA NA NA
1478124000.0 105.0 48 74 26 NA NA NA NA NA 161 228 122 NA NA NA NA NA 1425 256 2 NA NA NA NA NA 1478 306 17 NA NA NA NA NA
1478124000.0 106.0 35 0 0 NA NA NA NA NA 142 0 0 NA NA NA NA NA 328 58 119 NA NA NA NA NA 376 104 165 NA NA NA NA NA
1478124000.0 107.0 49 75 185 NA NA NA NA NA 163 228 390 NA NA NA NA NA 4820 365 505 NA NA NA NA NA 5479 2190 653 NA NA NA NA NA
1478124000.0 108.0 49 76 190 NA NA NA NA NA 165 229 390 NA NA NA NA NA 9658 586 1006 NA NA NA NA NA 9883 725 1042 NA NA NA NA NA
1478124000.0 109.0 50 75 190 NA NA NA NA NA 165 228 390 NA NA NA NA NA 10005 725 932 NA NA NA NA NA 10387 756 966 NA NA NA NA NA
1478124000.0 11.0 NA 80 198 0 56 NA NA NA NA 238 404 0 157 NA NA NA NA 3126 1433 975 41 NA NA NA NA 3344 1590 1032 116 NA NA NA
1478124000.0 110.0 40 75 183 NA NA NA NA NA 153 228 390 NA NA NA NA NA 481 240 290 NA NA NA NA NA 496 282 323 NA NA NA NA NA
1478124000.0 1102.0 NA 91 193 102 63 NA NA NA NA 238 400 248 157 NA NA NA NA 3916 4770 2725 203 NA NA NA NA 4032 5044 2781 221 NA NA NA
1478124000.0 111.0 48 75 189 NA NA NA NA NA 163 229 390 NA NA NA NA NA 1642 207 347 NA NA NA NA NA 1784 228 373 NA NA NA NA NA
1478124000.0 112.0 49 79 185 NA NA NA NA NA 163 229 390 NA NA NA NA NA 5405 334 443 NA NA NA NA NA 5708 439 708 NA NA NA NA NA
