Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1573340400.0 1.0 82 79 196 NA NA NA NA NA 176 366 301 NA NA NA NA NA 1696 492 936 NA NA NA NA NA 1153 555 1140 NA NA NA NA NA
1573340400.0 10.0 NA 112 463 0 NA NA NA NA NA 371 582 0 NA NA NA NA NA 2258 3372 548 NA NA NA NA NA 1575 3279 731 NA NA NA NA
1573340400.0 1000.0 NA 387 154 0 45 NA NA NA NA 521 253 0 89 NA NA NA NA 2835 1341 685 288 NA NA NA NA 4509 2835 1402 538 NA NA NA
1573340400.0 10001.0 NA 186 661 83 0 NA NA NA NA 481 816 134 0 NA NA NA NA 1384 2285 384 1793 NA NA NA NA 1825 3805 749 1903 NA NA NA
1573340400.0 10002.0 NA 192 660 83 0 NA NA NA NA 488 822 135 0 NA NA NA NA 1401 2309 392 1787 NA NA NA NA 2320 2975 583 1901 NA NA NA
1573340400.0 10003.0 NA 195 659 89 0 NA NA NA NA 482 833 134 0 NA NA NA NA 1493 2316 438 1818 NA NA NA NA 3526 4563 1059 2083 NA NA NA
1573340400.0 10004.0 NA 188 659 84 0 NA NA NA NA 489 796 134 0 NA NA NA NA 1511 2399 436 1812 NA NA NA NA 1930 6718 1370 2467 NA NA NA
1573340400.0 10005.0 NA 186 658 83 0 NA NA NA NA 474 823 135 0 NA NA NA NA 1432 2214 406 1757 NA NA NA NA 2203 3479 1006 1869 NA NA NA
1573340400.0 10006.0 NA 186 652 82 0 NA NA NA NA 480 817 133 0 NA NA NA NA 1516 2342 457 1821 NA NA NA NA 3852 5921 1266 2328 NA NA NA
1573340400.0 10007.0 NA 190 658 90 0 NA NA NA NA 474 825 144 0 NA NA NA NA 1488 2368 520 1813 NA NA NA NA 1994 5986 2009 2118 NA NA NA
1573340400.0 10008.0 NA 189 660 93 0 NA NA NA NA 485 829 143 0 NA NA NA NA 1524 2426 466 1886 NA NA NA NA 1975 6619 1488 2140 NA NA NA
1573340400.0 10009.0 NA 196 662 93 0 NA NA NA NA 475 825 143 0 NA NA NA NA 1497 2413 466 1835 NA NA NA NA 2843 5197 1308 2575 NA NA NA
1573340400.0 1001.0 NA 359 178 0 0 0 0 0 NA 465 230 0 0 0 0 0 NA 2462 496 99 111 313 154 281 NA 3272 783 268 389 685 378 478
1573340400.0 1002.0 NA 419 70 NA NA NA NA NA NA 532 124 NA NA NA NA NA NA 3076 420 NA NA NA NA NA NA 3195 525 NA NA NA NA NA
