Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 
1766354400.0 141.044406 NA 195 315 0 NA 295 3733 0 NA 254 472 53 NA 137 234 69 
1766354400.0 141.044407 NA 198 324 0 NA 291 3754 0 NA 246 494 65 NA 134 243 82 
1766354400.0 141.044408 NA 198 276 NA NA 290 3676 NA NA 250 101 NA NA 137 101 NA 
1766354400.0 141.044412 NA 196 294 0 NA 293 3686 0 NA 246 183 57 NA 134 160 71 
1766354400.0 141.044413 NA 197 296 0 NA 291 3691 0 NA 250 224 64 NA 140 177 79 
1766354400.0 141.044414 NA 197 139 NA NA 296 3499 NA NA 249 62 NA NA 134 78 NA 
1766354400.0 141.044422 NA 197 298 0 NA 295 3686 0 NA 249 205 58 NA 136 165 77 
1766354400.0 141.044423 NA 195 301 0 NA 283 3687 0 NA 249 206 63 NA 134 160 81 
1766354400.0 141.044424 NA 197 139 NA NA 291 3499 NA NA 248 62 NA NA 134 80 NA 
1766354400.0 141.044483 NA 386 0 NA NA 3846 0 NA NA 504 89 NA NA 253 110 NA 
1766354400.0 160.03502 117 219 100 595 168 331 156 4072 744 138 75 508 508 133 110 492 
1766354400.0 17034.402 NA 959 417 0 NA 4679 3850 0 NA 2073 343 96 NA 932 287 114 
1766354400.0 17034.403 NA 996 421 0 NA 4651 3850 0 NA 2103 351 104 NA 960 281 121 
1766354400.0 17034.406 NA 994 445 0 NA 4744 3895 0 NA 2147 391 105 NA 969 287 120 
1766354400.0 17034.412 NA 987 638 0 NA 4710 4127 0 NA 2158 611 58 NA 964 412 73 
1766354400.0 17034.422 NA 997 599 0 NA 4728 4117 0 NA 2021 538 54 NA 951 413 69 
1766354400.0 17034.423 NA 989 629 0 NA 4659 4137 0 NA 2252 586 54 NA 1018 449 71 
1766354400.0 18434.402 NA 625 368 0 NA 4143 3796 0 NA 537 251 85 NA 364 248 100 
1766354400.0 18434.403 NA 634 376 0 NA 4176 3815 0 NA 534 256 94 NA 357 247 110 
1766354400.0 18434.404 NA 635 280 NA NA 4165 3675 NA NA 525 123 NA NA 352 137 NA 
1766354400.0 18434.406 NA 628 367 0 NA 4141 3800 0 NA 537 249 91 NA 365 237 107 
1766354400.0 18434.407 NA 632 376 0 NA 4173 3819 0 NA 535 260 92 NA 356 252 107 
1766354400.0 18434.408 NA 629 281 NA NA 4142 3682 NA NA 534 125 NA NA 350 145 NA 
1766354400.0 18434.412 NA 634 346 0 NA 4182 3757 0 NA 550 233 58 NA 363 234 71 
1766354400.0 18434.413 NA 629 348 0 NA 4170 3759 0 NA 530 234 58 NA 350 230 74 
1766354400.0 18434.422 NA 629 338 0 NA 4172 3742 0 NA 538 226 54 NA 358 220 70 
1766354400.0 18434.423 NA 631 339 0 NA 4164 3751 0 NA 553 230 53 NA 373 227 67 
1766354400.0 18434.424 NA 628 306 NA NA 4146 3679 NA NA 537 155 NA NA 363 158 NA 
1766354400.0 18450.402 NA 625 367 0 NA 4165 3795 0 NA 521 236 83 NA 348 230 101 
1766354400.0 18450.403 NA 623 374 0 NA 4162 3818 0 NA 522 243 91 NA 358 229 107 
1766354400.0 18450.404 NA 625 280 NA NA 4156 3677 NA NA 521 118 NA NA 356 135 NA 
1766354400.0 18450.406 NA 625 366 0 NA 4199 3804 0 NA 521 237 86 NA 350 228 101 
1766354400.0 18450.407 NA 649 371 0 NA 4185 3825 0 NA 540 240 89 NA 367 239 108 
1766354400.0 18450.408 NA 624 280 NA NA 4143 3683 NA NA 517 117 NA NA 348 131 NA 
1766354400.0 18461.402 NA 562 335 0 NA 4141 3739 0 NA 509 218 68 NA 367 220 82 
1766354400.0 18634.402 NA 821 400 0 NA 4430 3831 0 NA 1399 306 93 NA 749 271 109 
1766354400.0 18634.403 NA 808 402 0 NA 4440 3829 0 NA 1367 312 103 NA 738 261 123 
1766354400.0 18634.404 NA 809 280 NA NA 4396 3688 NA NA 1390 124 NA NA 722 138 NA 
1766354400.0 18634.406 NA 811 401 0 NA 4426 3828 0 NA 1383 312 101 NA 733 268 115 
1766354400.0 18634.407 NA 841 410 0 NA 4426 3844 0 NA 1369 325 102 NA 731 267 116 
1766354400.0 18634.408 NA 808 281 NA NA 4435 3682 NA NA 1381 123 NA NA 738 137 NA 
1766354400.0 18634.412 NA 810 502 0 NA 4441 3959 0 NA 1414 447 59 NA 771 402 72 
1766354400.0 18634.413 NA 807 501 0 NA 4419 3949 0 NA 1371 438 59 NA 713 377 74 
1766354400.0 18634.422 NA 815 510 0 NA 4445 3946 0 NA 1382 404 53 NA 716 350 66 
1766354400.0 18634.423 NA 803 495 0 NA 4434 3960 0 NA 1356 414 53 NA 722 393 67 
1766354400.0 18634.424 NA 807 307 NA NA 4426 3683 NA NA 1365 159 NA NA 707 168 NA 
1766354400.0 18650.402 NA 806 400 0 NA 4402 3830 0 NA 1345 289 92 NA 716 251 110 
1766354400.0 18650.403 NA 806 406 0 NA 4413 3836 0 NA 1360 298 101 NA 717 253 116 
1766354400.0 18650.404 NA 802 279 NA NA 4393 3682 NA NA 1309 121 NA NA 718 139 NA 
1766354400.0 18650.406 NA 814 396 0 NA 4422 3839 0 NA 1300 298 100 NA 700 253 116 
1766354400.0 18650.407 NA 800 406 0 NA 4435 3834 0 NA 1335 302 102 NA 718 259 117 
1766354400.0 18650.408 NA 797 299 NA NA 4382 3698 NA NA 1300 121 NA NA 717 135 NA 
1766354400.0 18661.402 NA 799 393 0 NA 4389 3826 0 NA 1303 281 90 NA 702 256 104 
1766354400.0 29634.402 NA 803 515 0 NA 6831 4064 0 NA 849 436 81 NA 486 376 96 
1766354400.0 29634.4021 NA 815 521 0 NA 6891 4169 0 NA 841 444 83 NA 469 363 100 
1766354400.0 29634.403 NA 810 523 0 NA 6843 4142 0 NA 844 439 89 NA 488 371 105 
1766354400.0 29634.404 NA 803 335 NA NA 6819 3850 NA NA 839 220 NA NA 476 262 NA 
1766354400.0 29634.406 NA 805 546 0 NA 6853 4139 0 NA 839 436 86 NA 470 375 109 
1766354400.0 29634.612 NA 287 366 0 NA 406 3801 0 NA 425 360 105 NA 221 231 124 
1766354400.0 29634.704 NA 803 510 0 NA 4382 4135 0 NA 841 455 98 NA 489 390 112 
1766354400.0 29634.751 NA 827 0 NA NA 6841 0 NA NA 954 76 NA NA 524 92 NA 
